NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,
1,1,1,2:43.794,0,,48.665,0,1:13.343,0,41.786,0,151.3,2:43.794,17:42:43.794,0:48.665,1:13.343,0:41.786,203.7,Maksim ARKHANGELSKII,0:00:15.278,R,,Drivex School,,
1,1,2,2:30.866,0,,43.168,0,1:09.057,0,38.641,0,167.1,5:14.660,17:45:14.660,0:43.168,1:09.057,0:38.641,231.0,Maksim ARKHANGELSKII,,R,,Drivex School,,
1,1,3,2:26.776,0,,42.623,0,1:06.281,0,37.872,0,171.8,7:41.436,17:47:41.436,0:42.623,1:06.281,0:37.872,233.0,Maksim ARKHANGELSKII,,R,,Drivex School,,
1,1,4,2:25.604,0,,42.537,0,1:05.126,0,37.941,0,173.2,10:07.040,17:50:07.040,0:42.537,1:05.126,0:37.941,235.6,Maksim ARKHANGELSKII,,R,,Drivex School,,
1,1,5,2:24.747,2,,42.496,2,1:04.538,2,37.713,2,174.2,12:31.787,17:52:31.787,0:42.496,1:04.538,0:37.713,234.5,Maksim ARKHANGELSKII,,R,,Drivex School,,
1,1,6,2:25.779,0,,42.637,0,1:05.167,0,37.975,0,173.0,14:57.566,17:54:57.566,0:42.637,1:05.167,0:37.975,232.0,Maksim ARKHANGELSKII,,R,,Drivex School,,
1,1,7,2:25.672,0,,42.832,0,1:05.037,0,37.803,0,173.1,17:23.238,17:57:23.238,0:42.832,1:05.037,0:37.803,231.5,Maksim ARKHANGELSKII,,R,,Drivex School,,
10,1,1,3:05.791,0,,1:08.277,0,1:16.462,0,41.052,0,133.3,3:05.791,17:43:05.791,1:08.277,1:16.462,0:41.052,175.3,Lola LOVINFOSSE,0:00:35.602,R,,Drivex School,,
10,1,2,2:34.110,0,,44.961,0,1:10.060,0,39.089,0,163.6,5:39.901,17:45:39.901,0:44.961,1:10.060,0:39.089,215.0,Lola LOVINFOSSE,,R,,Drivex School,,
10,1,3,2:31.117,0,,43.624,0,1:08.813,0,38.680,0,166.9,8:11.018,17:48:11.018,0:43.624,1:08.813,0:38.680,229.6,Lola LOVINFOSSE,,R,,Drivex School,,
10,1,4,2:29.733,0,,43.379,0,1:07.799,0,38.555,2,168.4,10:40.751,17:50:40.751,0:43.379,1:07.799,0:38.555,230.1,Lola LOVINFOSSE,,R,,Drivex School,,
10,1,5,2:29.134,2,,43.386,0,1:07.175,2,38.573,0,169.1,13:09.885,17:53:09.885,0:43.386,1:07.175,0:38.573,228.1,Lola LOVINFOSSE,,R,,Drivex School,,
10,1,6,2:30.118,0,,43.352,2,1:07.971,0,38.795,0,168.0,15:40.003,17:55:40.003,0:43.352,1:07.971,0:38.795,228.1,Lola LOVINFOSSE,,R,,Drivex School,,
11,1,1,3:27.159,0,,1:32.103,0,1:14.534,0,40.522,0,119.6,3:27.159,17:43:27.159,1:32.103,1:14.534,0:40.522,175.9,Alex DUNNE,0:01:00.325,R,,Pinnacle Motorsport,,
11,1,2,2:33.366,0,,45.716,0,1:08.132,0,39.518,0,164.4,6:00.525,17:46:00.525,0:45.716,1:08.132,0:39.518,209.2,Alex DUNNE,,R,,Pinnacle Motorsport,,
11,1,3,2:24.918,0,,42.914,0,1:04.280,0,37.724,2,174.0,8:25.443,17:48:25.443,0:42.914,1:04.280,0:37.724,229.1,Alex DUNNE,,R,,Pinnacle Motorsport,,
11,1,4,2:24.454,0,,42.811,0,1:03.877,0,37.766,0,174.5,10:49.897,17:50:49.897,0:42.811,1:03.877,0:37.766,230.1,Alex DUNNE,,R,,Pinnacle Motorsport,,
11,1,5,2:24.190,2,,42.726,0,1:03.609,2,37.855,0,174.9,13:14.087,17:53:14.087,0:42.726,1:03.609,0:37.855,229.6,Alex DUNNE,,R,,Pinnacle Motorsport,,
11,1,6,2:25.323,0,,42.711,2,1:04.544,0,38.068,0,173.5,15:39.410,17:55:39.410,0:42.711,1:04.544,0:38.068,230.6,Alex DUNNE,,R,,Pinnacle Motorsport,,
12,1,1,2:41.989,0,,44.818,0,1:15.577,0,41.594,0,152.9,2:41.989,17:42:41.989,0:44.818,1:15.577,0:41.594,175.1,Gil MOLINA,0:00:08.801,,,MP Motorsport,,
12,1,2,2:31.347,0,,43.933,0,1:08.693,0,38.721,0,166.6,5:13.336,17:45:13.336,0:43.933,1:08.693,0:38.721,227.2,Gil MOLINA,,,,MP Motorsport,,
12,1,3,2:31.518,0,,44.543,0,1:08.309,0,38.666,0,166.4,7:44.854,17:47:44.854,0:44.543,1:08.309,0:38.666,210.8,Gil MOLINA,,,,MP Motorsport,,
12,1,4,2:31.040,2,,43.475,0,1:05.732,0,41.833,0,166.9,10:15.894,17:50:15.894,0:43.475,1:05.732,0:41.833,228.6,Gil MOLINA,,,,MP Motorsport,,
12,1,5,2:26.600,0,,43.501,0,1:04.747,2,38.352,0,172.0,12:42.494,17:52:42.494,0:43.501,1:04.747,0:38.352,228.1,Gil MOLINA,,,,MP Motorsport,,
12,1,6,2:26.191,0,,43.157,2,1:05.057,0,37.977,2,172.5,15:08.685,17:55:08.685,0:43.157,1:05.057,0:37.977,226.2,Gil MOLINA,,,,MP Motorsport,,
13,1,1,2:45.008,0,,48.393,0,1:15.415,0,41.200,0,150.1,2:45.008,17:42:45.008,0:48.393,1:15.415,0:41.200,181.5,Santiago TRISINI,0:00:13.333,R,,MP Motorsport,,
13,1,2,2:34.315,0,,45.207,0,1:08.576,0,40.532,0,163.4,5:19.323,17:45:19.323,0:45.207,1:08.576,0:40.532,221.1,Santiago TRISINI,,R,,MP Motorsport,,
13,1,3,2:28.021,0,,43.417,0,1:06.270,0,38.334,0,170.3,7:47.344,17:47:47.344,0:43.417,1:06.270,0:38.334,230.1,Santiago TRISINI,,R,,MP Motorsport,,
13,1,4,2:26.849,0,,43.200,0,1:05.530,0,38.119,0,171.7,10:14.193,17:50:14.193,0:43.200,1:05.530,0:38.119,231.5,Santiago TRISINI,,R,,MP Motorsport,,
13,1,5,2:25.493,2,,42.917,0,1:04.732,2,37.844,2,173.3,12:39.686,17:52:39.686,0:42.917,1:04.732,0:37.844,230.6,Santiago TRISINI,,R,,MP Motorsport,,
13,1,6,2:26.386,0,,42.857,2,1:05.203,0,38.326,0,172.2,15:06.072,17:55:06.072,0:42.857,1:05.203,0:38.326,233.0,Santiago TRISINI,,R,,MP Motorsport,,
14,1,1,2:43.743,0,,54.479,0,1:09.848,0,39.416,0,151.3,2:43.743,17:42:43.743,0:54.479,1:09.848,0:39.416,209.6,Guilherme OLIVEIRA,0:00:18.811,R,,Drivex School,,
14,1,2,2:31.459,0,,43.480,0,1:09.089,0,38.890,0,166.5,5:15.202,17:45:15.202,0:43.480,1:09.089,0:38.890,232.0,Guilherme OLIVEIRA,,R,,Drivex School,,
14,1,3,2:27.276,0,,42.993,0,1:06.177,0,38.106,2,171.2,7:42.478,17:47:42.478,0:42.993,1:06.177,0:38.106,231.5,Guilherme OLIVEIRA,,R,,Drivex School,,
14,1,4,2:29.373,0,,42.670,2,1:08.458,0,38.245,0,168.8,10:11.851,17:50:11.851,0:42.670,1:08.458,0:38.245,232.0,Guilherme OLIVEIRA,,R,,Drivex School,,
14,1,5,2:26.966,0,,43.272,0,1:05.425,2,38.269,0,171.6,12:38.817,17:52:38.817,0:43.272,1:05.425,0:38.269,229.1,Guilherme OLIVEIRA,,R,,Drivex School,,
