POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,7,2,2:02.518,-,-,205.8,27,Toyota Gazoo Racing,HYPERCAR,H,,Toyota GR010 HYBRID,M,49941,380,4169,6054,2,121,,,,,Mike,CONWAY,,,GBR,,215,188,,,,Kamui,KOBAYASHI,,,JPN,,210,121,,,,Jose Maria,LOPEZ,,,ARG,,8418,13,,,,,,,,,,,,,,,,,,,,,,
2,8,2,2:02.868,+0.350,+0.350,205.2,26,Toyota Gazoo Racing,HYPERCAR,H,,Toyota GR010 HYBRID,M,49942,380,4169,6054,2,121,,,,,Sébastien,BUEMI,,,CHE,,138,219,,,,Kazuki,NAKAJIMA,,,JPN,,97,121,,,,Brendon,HARTLEY,,,NZL,,152,168,,,,,,,,,,,,,,,,,,,,,,
3,22,5,2:03.761,+1.243,+0.893,203.7,24,United Autosports USA,LMP2,,,Oreca 07 - Gibson,G,49945,6078,3,5626,256,66,,,,,Philip,HANSON,,,GBR,,8272,188,,,,Fabio,SCHERER,,,CHE,,9870,219,,,,Filipe,ALBUQUERQUE,,,PRT,,306,184,,,,,,,,,,,,,,,,,,,,,,
4,25,3,2:03.931,+1.413,+0.170,203.5,25,G-Drive Racing,LMP2,P/A,,Aurus 01 - Gibson,G,49972,524,3,5957,4394,254,,,,,John,FALB,,,USA,,1536,66,,,,Rui,ANDRADE,,,PRT,,9873,184,,,,Roberto,MERHI,,,ESP,,1990,64,,,,,,,,,,,,,,,,,,,,,,
5,26,2,2:04.043,+1.525,+0.112,203.3,26,G-Drive Racing,LMP2,,,Aurus 01 - Gibson,G,49973,524,3,5957,4394,254,,,,,Roman,RUSINOV,,,RAF,,107,254,,,,Franco,COLAPINTO,,,ARG,,10066,13,,,,Nick,DE VRIES,,,NLD,,9152,178,,,,,,,,,,,,,,,,,,,,,,
6,36,5,2:04.110,+1.592,+0.067,203.2,26,Alpine Elf Matmut,HYPERCAR,,,Alpine A480 - Gibson,M,49951,6063,4169,6065,21,70,,,,,André,NEGRÃO,,,BRA,,8480,32,,,,Nicolas,LAPIERRE,,,FRA,,96,70,,,,Matthieu,VAXIVIERE,,,FRA,,7798,70,,,,,,,,,,,,,,,,,,,,,,
7,70,3,2:04.634,+2.116,+0.524,202.3,26,Realteam Racing,LMP2,P/A,,Oreca 07 - Gibson,G,49961,5917,3,5626,256,219,,,,,Esteban,GARCIA,,,CHE,,9374,219,,,,Loïc,DUVAL,,,FRA,,14,70,,,,Norman,NATO,,,FRA,,9032,70,,,,,,,,,,,,,,,,,,,,,,
8,29,3,2:04.725,+2.207,+0.091,202.2,25,Racing Team Nederland,LMP2,P/A,,Oreca 07 - Gibson,G,49947,5528,3,5626,256,178,,,,,Frits,VAN EERD,,,NLD,,8338,178,,,,Giedo,VAN DER GARDE,,,NLD,,1792,178,,,,Job,VAN UITERT,,,NLD,,8984,178,,,,,,,,,,,,,,,,,,,,,,
9,31,6,2:04.787,+2.269,+0.062,202.1,20,Team WRT,LMP2,,,Oreca 07 - Gibson,G,49948,5518,3,5626,256,23,,,,,Robin,FRIJNS,,,NLD,,9871,178,,,,Ferdinand,HABSBURG,,,AUT,,10000,17,,,,Charles,MILESI,,,FRA,,9594,70,,,,,,,,,,,,,,,,,,,,,,
10,24,3,2:04.796,+2.278,+0.009,202.0,26,PR1 Motorsports,LMP2,P/A,,Oreca 07 - Gibson,G,49971,6086,3,6056,,66,,,,,Patrick,KELLY,,,USA,,10065,66,,,,Gabriel,AUBRY,,,FRA,,9173,70,,,,Simon,TRUMMER,,,CHE,,337,219,,,,,,,,,,,,,,,,,,,,,,
