NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,
10,1,1,2:59.467,0,,50.914,0,1:26.606,0,41.947,0,138.0,2:59.467,12:07:59.467,0:50.914,1:26.606,0:41.947,139.6,Huub VAN EIJNDHOVEN,0:00:08.980,PRO,,#Team PGZ by JW RaceService,,
10,1,2,2:34.111,0,,46.251,0,1:09.625,0,38.235,0,163.6,5:33.578,12:10:33.578,0:46.251,1:09.625,0:38.235,202.2,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by JW RaceService,,
10,1,3,2:22.652,0,,40.374,0,1:06.066,0,36.212,0,176.8,7:56.230,12:12:56.230,0:40.374,1:06.066,0:36.212,261.1,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by JW RaceService,,
10,1,4,2:22.086,0,,40.112,0,1:05.798,0,36.176,0,177.5,10:18.316,12:15:18.316,0:40.112,1:05.798,0:36.176,261.1,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by JW RaceService,,
10,1,5,2:22.596,0,,40.071,0,1:05.917,0,36.608,0,176.8,12:40.912,12:17:40.912,0:40.071,1:05.917,0:36.608,264.9,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by JW RaceService,,
10,1,6,2:22.558,0,,40.274,0,1:05.849,0,36.435,0,176.9,15:03.470,12:20:03.470,0:40.274,1:05.849,0:36.435,263.6,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by JW RaceService,,
10,1,7,6:08.746,0,B,4:09.370,0,1:18.917,0,40.459,0,68.4,21:12.216,12:26:12.216,4:09.370,1:18.917,0:40.459,142.0,Huub VAN EIJNDHOVEN,0:03:07.325,PRO,,#Team PGZ by JW RaceService,,
10,1,8,2:40.800,0,,52.008,0,1:09.656,0,39.136,0,156.8,23:53.016,12:28:53.016,0:52.008,1:09.656,0:39.136,198.5,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by JW RaceService,,
10,1,9,2:29.743,0,,40.565,0,1:11.143,0,38.035,0,168.4,26:22.759,12:31:22.759,0:40.565,1:11.143,0:38.035,243.5,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by JW RaceService,,
10,1,10,2:21.201,2,,40.154,0,1:05.134,2,35.913,2,178.6,28:43.960,12:33:43.960,0:40.154,1:05.134,0:35.913,261.1,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by JW RaceService,,
10,1,11,2:21.256,0,,39.841,2,1:05.285,0,36.130,0,178.5,31:05.216,12:36:05.216,0:39.841,1:05.285,0:36.130,263.6,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by JW RaceService,,
10,1,12,2:21.970,0,,40.197,0,1:05.443,0,36.330,0,177.6,33:27.186,12:38:27.186,0:40.197,1:05.443,0:36.330,264.9,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by JW RaceService,,
10,1,13,2:32.171,0,,40.229,0,1:06.044,0,45.898,0,165.7,35:59.357,12:40:59.357,0:40.229,1:06.044,0:45.898,254.4,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by JW RaceService,,
11,1,1,3:51.659,0,,1:21.331,0,1:40.587,0,49.741,0,106.9,3:51.659,12:08:51.659,1:21.331,1:40.587,0:49.741,123.1,Luc VANDERFEESTEN,0:00:35.005,AM,,#Team PGZ by Red Ant Racing,,
11,1,2,2:55.196,0,,48.739,0,1:23.234,0,43.223,0,143.9,6:46.855,12:11:46.855,0:48.739,1:23.234,0:43.223,184.0,Luc VANDERFEESTEN,,AM,,#Team PGZ by Red Ant Racing,,
11,1,3,2:35.564,0,,43.811,0,1:11.657,0,40.096,0,162.1,9:22.419,12:14:22.419,0:43.811,1:11.657,0:40.096,243.0,Luc VANDERFEESTEN,,AM,,#Team PGZ by Red Ant Racing,,
11,1,4,2:32.412,0,,42.212,0,1:10.369,0,39.831,0,165.4,11:54.831,12:16:54.831,0:42.212,1:10.369,0:39.831,245.7,Luc VANDERFEESTEN,,AM,,#Team PGZ by Red Ant Racing,,
11,1,5,2:30.767,0,,42.388,0,1:09.411,0,38.968,0,167.2,14:25.598,12:19:25.598,0:42.388,1:09.411,0:38.968,255.6,Luc VANDERFEESTEN,,AM,,#Team PGZ by Red Ant Racing,,
11,1,6,2:30.610,0,,41.931,0,1:09.934,0,38.745,0,167.4,16:56.208,12:21:56.208,0:41.931,1:09.934,0:38.745,256.2,Luc VANDERFEESTEN,,AM,,#Team PGZ by Red Ant Racing,,
11,1,7,2:31.883,0,,42.131,0,1:10.475,0,39.277,0,166.0,19:28.091,12:24:28.091,0:42.131,1:10.475,0:39.277,252.6,Luc VANDERFEESTEN,,AM,,#Team PGZ by Red Ant Racing,,
11,1,8,4:30.163,0,B,2:37.519,0,1:12.653,0,39.991,0,93.3,23:58.254,12:28:58.254,2:37.519,1:12.653,0:39.991,198.5,Luc VANDERFEESTEN,0:01:41.070,AM,,#Team PGZ by Red Ant Racing,,
11,1,9,2:30.221,0,,42.002,0,1:09.532,0,38.687,0,167.8,26:28.475,12:31:28.475,0:42.002,1:09.532,0:38.687,256.8,Luc VANDERFEESTEN,,AM,,#Team PGZ by Red Ant Racing,,
11,1,10,2:28.555,0,,41.672,0,1:08.682,0,38.201,0,169.7,28:57.030,12:33:57.030,0:41.672,1:08.682,0:38.201,256.2,Luc VANDERFEESTEN,,AM,,#Team PGZ by Red Ant Racing,,
11,1,11,2:27.884,2,,41.470,2,1:08.463,2,37.951,0,170.5,31:24.914,12:36:24.914,0:41.470,1:08.463,0:37.951,256.8,Luc VANDERFEESTEN,,AM,,#Team PGZ by Red Ant Racing,,
11,1,12,2:28.305,0,,42.111,0,1:08.466,0,37.728,2,170.0,33:53.219,12:38:53.219,0:42.111,1:08.466,0:37.728,252.0,Luc VANDERFEESTEN,,AM,,#Team PGZ by Red Ant Racing,,
