POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,36,12,2:03.396,-,-,204.3,33,Alpine Elf Matmut,HYPERCAR,,,Alpine A480 - Gibson,M,49951,6063,4169,6065,21,70,,,,,André,NEGRÃO,,,BRA,,8480,32,,,,Nicolas,LAPIERRE,,,FRA,,96,70,,,,Matthieu,VAXIVIERE,,,FRA,,7798,70,,,,,,,,,,,,,,,,,,,,,,
2,8,3,2:03.431,+0.035,+0.035,204.3,38,Toyota Gazoo Racing,HYPERCAR,H,,Toyota GR010 HYBRID,M,49942,380,4169,6054,2,121,,,,,Sébastien,BUEMI,,,CHE,,138,219,,,,Kazuki,NAKAJIMA,,,JPN,,97,121,,,,Brendon,HARTLEY,,,NZL,,152,168,,,,,,,,,,,,,,,,,,,,,,
3,22,7,2:03.733,+0.337,+0.302,203.8,35,United Autosports USA,LMP2,,,Oreca 07 - Gibson,G,49945,6078,3,5626,256,66,,,,,Philip,HANSON,,,GBR,,8272,188,,,,Fabio,SCHERER,,,CHE,,9870,219,,,,Filipe,ALBUQUERQUE,,,PRT,,306,184,,,,,,,,,,,,,,,,,,,,,,
4,26,7,2:03.979,+0.583,+0.246,203.4,35,G-Drive Racing,LMP2,,,Aurus 01 - Gibson,G,49973,524,3,5957,4394,254,,,,,Roman,RUSINOV,,,RAF,,107,254,,,,Franco,COLAPINTO,,,ARG,,10066,13,,,,Nick,DE VRIES,,,NLD,,9152,178,,,,,,,,,,,,,,,,,,,,,,
5,34,3,2:04.230,+0.834,+0.251,203.0,38,Inter Europol Competition,LMP2,,,Oreca 07 - Gibson,G,49950,402,3,5626,256,181,,,,,Jakub,SMIECHOWSKI,,,POL,,1670,181,,,,Renger,VAN DER ZANDE,,,NLD,,1920,178,,,,Alex,BRUNDLE,,,GBR,,143,188,,,,,,,,,,,,,,,,,,,,,,
6,25,9,2:04.710,+1.314,+0.480,202.2,37,G-Drive Racing,LMP2,P/A,,Aurus 01 - Gibson,G,49972,524,3,5957,4394,254,,,,,John,FALB,,,USA,,1536,66,,,,Rui,ANDRADE,,,PRT,,9873,184,,,,Roberto,MERHI,,,ESP,,1990,64,,,,,,,,,,,,,,,,,,,,,,
7,7,4,2:04.717,+1.321,+0.007,202.2,39,Toyota Gazoo Racing,HYPERCAR,H,,Toyota GR010 HYBRID,M,49941,380,4169,6054,2,121,,,,,Mike,CONWAY,,,GBR,,215,188,,,,Kamui,KOBAYASHI,,,JPN,,210,121,,,,Jose Maria,LOPEZ,,,ARG,,8418,13,,,,,,,,,,,,,,,,,,,,,,
8,31,6,2:05.287,+1.891,+0.570,201.3,35,Team WRT,LMP2,,,Oreca 07 - Gibson,G,49948,5518,3,5626,256,23,,,,,Robin,FRIJNS,,,NLD,,9871,178,,,,Ferdinand,HABSBURG,,,AUT,,10000,17,,,,Charles,MILESI,,,FRA,,9594,70,,,,,,,,,,,,,,,,,,,,,,
9,20,8,2:05.940,+2.544,+0.653,200.2,34,High Class Racing,LMP2,P/A,,Oreca 07 - Gibson,G,49943,5578,3,5626,256,57,,,,,Jan,MAGNUSSEN,,,DNK,,172,57,,,,Anders,FJORDBACH,,,DNK,,8420,57,,,,Dennis,ANDERSEN,,,DNK,,8406,57,,,,,,,,,,,,,,,,,,,,,,
10,21,20,2:06.291,+2.895,+0.351,199.7,26,DragonSpeed USA,LMP2,P/A,,Oreca 07 - Gibson,G,49944,420,3,5626,256,66,,,,,Henrik,HEDMAN,,,SWE,,1728,221,,,,Juan Pablo,MONTOYA,,,COL,,9177,46,,,,Ben,HANLEY,,,GBR,,1972,188,,,,,,,,,,,,,,,,,,,,,,
