NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,
10,1,1,3:44.884,0,,1:24.485,0,1:33.303,0,47.096,0,110.2,3:44.884,10:03:44.884,1:24.485,1:33.303,0:47.096,124.4,Huub VAN EIJNDHOVEN,0:00:40.093,PRO,,#Team PGZ by Red Ant Racing,,
10,1,2,5:48.928,0,B,3:54.163,0,1:16.309,0,38.456,0,72.3,9:33.812,10:09:33.812,3:54.163,1:16.309,0:38.456,161.3,Huub VAN EIJNDHOVEN,0:02:51.838,PRO,,#Team PGZ by Red Ant Racing,,
10,1,3,2:29.366,0,,41.721,0,1:09.054,0,38.591,0,168.8,12:03.178,10:12:03.178,0:41.721,1:09.054,0:38.591,249.7,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by Red Ant Racing,,
10,1,4,2:28.222,0,,42.803,0,1:07.630,0,37.789,0,170.1,14:31.400,10:14:31.400,0:42.803,1:07.630,0:37.789,240.8,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by Red Ant Racing,,
10,1,5,2:23.794,2,,40.644,0,1:06.743,0,36.407,2,175.3,16:55.194,10:16:55.194,0:40.644,1:06.743,0:36.407,252.0,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by Red Ant Racing,,
10,1,6,2:23.951,0,,40.293,2,1:06.649,2,37.009,0,175.2,19:19.145,10:19:19.145,0:40.293,1:06.649,0:37.009,262.4,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by Red Ant Racing,,
10,1,7,2:24.883,0,,40.315,0,1:07.426,0,37.142,0,174.0,21:44.028,10:21:44.028,0:40.315,1:07.426,0:37.142,262.4,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by Red Ant Racing,,
10,1,8,2:25.145,0,,41.215,0,1:06.956,0,36.974,0,173.7,24:09.173,10:24:09.173,0:41.215,1:06.956,0:36.974,259.2,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by Red Ant Racing,,
10,1,9,5:36.529,0,B,3:52.192,0,1:07.611,0,36.726,0,74.9,29:45.702,10:29:45.702,3:52.192,1:07.611,0:36.726,234.0,Huub VAN EIJNDHOVEN,0:03:01.582,PRO,,#Team PGZ by Red Ant Racing,,
10,1,10,2:24.717,0,,40.547,0,1:07.449,0,36.721,0,174.2,32:10.419,10:32:10.419,0:40.547,1:07.449,0:36.721,256.8,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by Red Ant Racing,,
10,1,11,2:23.877,0,,40.375,0,1:06.952,0,36.550,0,175.2,34:34.296,10:34:34.296,0:40.375,1:06.952,0:36.550,258.6,Huub VAN EIJNDHOVEN,,PRO,,#Team PGZ by Red Ant Racing,,
