NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,
1,1,1,2:58.180,0,,1:12.891,0,1:06.582,0,38.707,0,139.0,2:58.180,13:16:57.753,1:12.891,1:06.582,0:38.707,224.8,Maksim ARKHANGELSKII,,R,,Drivex School,,
1,1,2,3:09.480,0,,44.154,0,1:18.008,0,1:07.318,0,133.1,6:07.660,13:20:07.233,0:44.154,1:18.008,1:07.318,175.1,Maksim ARKHANGELSKII,,R,,Drivex School,,
1,1,3,4:43.067,0,,1:24.022,0,1:58.220,0,1:20.825,0,89.1,10:50.727,13:24:50.300,1:24.022,1:58.220,1:20.825,66.0,Maksim ARKHANGELSKII,,R,,Drivex School,,
1,1,4,3:42.406,0,,1:04.545,0,1:25.521,0,1:12.340,0,113.4,14:33.133,13:28:32.706,1:04.545,1:25.521,1:12.340,136.0,Maksim ARKHANGELSKII,,R,,Drivex School,,
1,1,5,2:27.180,0,,43.534,0,1:05.706,0,37.940,0,171.3,17:00.313,13:30:59.886,0:43.534,1:05.706,0:37.940,233.5,Maksim ARKHANGELSKII,,R,,Drivex School,,
1,1,6,2:27.106,0,,42.102,3,1:06.850,0,38.154,0,171.4,19:27.419,13:33:26.992,0:42.102,1:06.850,0:38.154,240.8,Maksim ARKHANGELSKII,,R,,Drivex School,,
1,1,7,2:25.764,0,,43.277,0,1:04.484,0,38.003,0,173.0,21:53.183,13:35:52.756,0:43.277,1:04.484,0:38.003,234.0,Maksim ARKHANGELSKII,,R,,Drivex School,,
1,1,8,2:24.998,0,,43.147,0,1:04.091,0,37.760,2,173.9,24:18.181,13:38:17.754,0:43.147,1:04.091,0:37.760,230.1,Maksim ARKHANGELSKII,,R,,Drivex School,,
1,1,9,2:24.463,2,,42.595,0,1:03.983,2,37.885,0,174.5,26:42.644,13:40:42.217,0:42.595,1:03.983,0:37.885,233.0,Maksim ARKHANGELSKII,,R,,Drivex School,,
1,1,10,2:25.653,0,,42.737,0,1:04.167,0,38.749,0,173.1,29:08.297,13:43:07.870,0:42.737,1:04.167,0:38.749,234.5,Maksim ARKHANGELSKII,,R,,Drivex School,,
