NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,
1,3,1,2:17.054,0,,41.702,0,1:02.155,0,33.197,0,180.8,2:17.054,13:32:18.622,0:41.702,1:02.155,0:33.197,270.9,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,2,2:09.484,0,,36.941,0,59.716,0,32.827,0,194.7,4:26.538,13:34:28.106,0:36.941,0:59.716,0:32.827,293.7,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,3,2:08.754,0,,36.641,0,59.330,1,32.783,1,195.8,6:35.292,13:36:36.860,0:36.641,0:59.330,0:32.783,296.1,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,4,2:09.282,0,,36.603,0,59.812,0,32.867,0,195.0,8:44.574,13:38:46.142,0:36.603,0:59.812,0:32.867,296.9,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,5,2:09.654,0,,36.706,0,59.969,0,32.979,0,194.5,10:54.228,13:40:55.796,0:36.706,0:59.969,0:32.979,296.1,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,6,2:09.162,0,,36.632,0,59.622,0,32.908,0,195.2,13:03.390,13:43:04.958,0:36.632,0:59.622,0:32.908,292.1,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,7,2:09.393,0,,36.455,0,59.905,0,33.033,0,194.9,15:12.783,13:45:14.351,0:36.455,0:59.905,0:33.033,295.3,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,8,2:09.586,0,,36.430,0,1:00.019,0,33.137,0,194.6,17:22.369,13:47:23.937,0:36.430,1:00.019,0:33.137,293.7,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,9,2:10.049,0,,36.340,1,1:00.491,0,33.218,0,193.9,19:32.418,13:49:33.986,0:36.340,1:00.491,0:33.218,295.3,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,10,2:09.551,0,,36.633,0,59.939,0,32.979,0,194.6,21:41.969,13:51:43.537,0:36.633,0:59.939,0:32.979,296.1,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,11,2:11.835,0,,36.600,0,1:00.653,0,34.582,0,191.3,23:53.804,13:53:55.372,0:36.600,1:00.653,0:34.582,295.3,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,12,2:11.795,0,,37.521,0,1:01.041,0,33.233,0,191.3,26:05.599,13:56:07.167,0:37.521,1:01.041,0:33.233,289.0,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,13,2:10.974,0,,36.748,0,1:01.123,0,33.103,0,192.5,28:16.573,13:58:18.141,0:36.748,1:01.123,0:33.103,280.0,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,14,2:12.047,0,,37.951,0,1:01.055,0,33.041,0,190.9,30:28.620,14:00:30.188,0:37.951,1:01.055,0:33.041,282.2,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,15,2:10.473,0,,36.642,0,1:00.661,0,33.170,0,193.3,32:39.093,14:02:40.661,0:36.642,1:00.661,0:33.170,295.3,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,16,2:10.264,0,,36.636,0,1:00.691,0,32.937,0,193.6,34:49.357,14:04:50.925,0:36.636,1:00.691,0:32.937,296.1,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,17,2:13.418,0,,36.646,0,1:03.106,0,33.666,0,189.0,37:02.775,14:07:04.343,0:36.646,1:03.106,0:33.666,287.4,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,18,2:11.212,0,,37.485,0,1:00.583,0,33.144,0,192.2,39:13.987,14:09:15.555,0:37.485,1:00.583,0:33.144,291.3,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,19,2:12.576,0,,36.534,0,1:00.608,0,35.434,0,190.2,41:26.563,14:11:28.131,0:36.534,1:00.608,0:35.434,296.1,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,20,2:16.715,0,B,36.450,0,1:00.928,0,39.337,0,184.4,43:43.278,14:13:44.846,0:36.450,1:00.928,0:39.337,296.1,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,21,3:19.234,0,,1:44.636,0,1:01.265,0,33.333,0,126.6,47:02.512,14:17:04.080,1:44.636,1:01.265,0:33.333,289.7,Beitske VISSER,0:01:18.238,LMP2,,Richard Mille Racing Team,Oreca,
1,3,22,2:11.365,0,,36.895,0,1:01.380,0,33.090,0,191.9,49:13.877,14:19:15.445,0:36.895,1:01.380,0:33.090,292.9,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,23,2:11.899,0,,36.839,0,1:01.598,0,33.462,0,191.2,51:25.776,14:21:27.344,0:36.839,1:01.598,0:33.462,295.3,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,24,2:11.639,0,,36.811,0,1:01.374,0,33.454,0,191.5,53:37.415,14:23:38.983,0:36.811,1:01.374,0:33.454,296.1,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,25,2:11.540,0,,36.972,0,1:01.315,0,33.253,0,191.7,55:48.955,14:25:50.523,0:36.972,1:01.315,0:33.253,293.7,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,26,2:12.536,0,,36.756,0,1:01.264,0,34.516,0,190.2,58:01.491,14:28:03.059,0:36.756,1:01.264,0:34.516,294.5,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,27,2:10.856,0,,36.720,0,1:00.950,0,33.186,0,192.7,1:00:12.347,14:30:13.915,0:36.720,1:00.950,0:33.186,296.1,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,28,2:11.733,0,,36.850,0,1:01.559,0,33.324,0,191.4,1:02:24.080,14:32:25.648,0:36.850,1:01.559,0:33.324,285.2,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,29,2:11.443,0,,36.624,0,1:01.343,0,33.476,0,191.8,1:04:35.523,14:34:37.091,0:36.624,1:01.343,0:33.476,297.7,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,30,2:13.928,0,,38.956,0,1:01.492,0,33.480,0,188.3,1:06:49.451,14:36:51.019,0:38.956,1:01.492,0:33.480,284.4,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,31,2:12.315,0,,37.551,0,1:01.191,0,33.573,0,190.6,1:09:01.766,14:39:03.334,0:37.551,1:01.191,0:33.573,292.1,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,32,2:14.735,0,,37.705,0,1:03.005,0,34.025,0,187.1,1:11:16.501,14:41:18.069,0:37.705,1:03.005,0:34.025,283.7,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,33,2:12.024,0,,37.377,0,1:01.356,0,33.291,0,191.0,1:13:28.525,14:43:30.093,0:37.377,1:01.356,0:33.291,292.1,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,34,2:11.353,0,,36.778,0,1:01.285,0,33.290,0,192.0,1:15:39.878,14:45:41.446,0:36.778,1:01.285,0:33.290,293.7,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,35,2:11.252,0,,36.928,0,1:01.011,0,33.313,0,192.1,1:17:51.130,14:47:52.698,0:36.928,1:01.011,0:33.313,293.7,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,36,2:12.898,0,,36.863,0,1:02.751,0,33.284,0,189.7,1:20:04.028,14:50:05.596,0:36.863,1:02.751,0:33.284,280.7,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,37,2:12.277,0,,36.651,0,1:01.358,0,34.268,0,190.6,1:22:16.305,14:52:17.873,0:36.651,1:01.358,0:34.268,296.1,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,38,2:11.163,0,,36.842,0,1:01.139,0,33.182,0,192.2,1:24:27.468,14:54:29.036,0:36.842,1:01.139,0:33.182,293.7,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,39,2:12.311,0,,36.661,0,1:02.258,0,33.392,0,190.6,1:26:39.779,14:56:41.347,0:36.661,1:02.258,0:33.392,287.4,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,3,40,2:17.760,0,B,36.772,0,1:01.735,0,39.253,0,183.0,1:28:57.539,14:58:59.107,0:36.772,1:01.735,0:39.253,294.5,Beitske VISSER,,LMP2,,Richard Mille Racing Team,Oreca,
1,2,41,3:16.296,0,,1:43.725,0,59.786,0,32.785,1,128.4,1:32:13.835,15:02:15.403,1:43.725,0:59.786,0:32.785,289.7,Sophia FLOERSCH,0:01:16.930,LMP2,,Richard Mille Racing Team,Oreca,
1,2,42,2:09.436,0,,36.431,0,1:00.158,0,32.847,0,194.8,1:34:23.271,15:04:24.839,0:36.431,1:00.158,0:32.847,275.7,Sophia FLOERSCH,,LMP2,,Richard Mille Racing Team,Oreca,
1,2,43,2:10.364,0,,37.038,0,59.967,0,33.359,0,193.4,1:36:33.635,15:06:35.203,0:37.038,0:59.967,0:33.359,282.9,Sophia FLOERSCH,,LMP2,,Richard Mille Racing Team,Oreca,
1,2,44,2:09.010,0,,36.540,0,59.567,0,32.903,0,195.4,1:38:42.645,15:08:44.213,0:36.540,0:59.567,0:32.903,294.5,Sophia FLOERSCH,,LMP2,,Richard Mille Racing Team,Oreca,
1,2,45,2:09.185,0,,36.579,0,59.588,0,33.018,0,195.2,1:40:51.830,15:10:53.398,0:36.579,0:59.588,0:33.018,294.5,Sophia FLOERSCH,,LMP2,,Richard Mille Racing Team,Oreca,
1,2,46,2:10.350,0,,36.864,0,1:00.067,0,33.419,0,193.4,1:43:02.180,15:13:03.748,0:36.864,1:00.067,0:33.419,293.7,Sophia FLOERSCH,,LMP2,,Richard Mille Racing Team,Oreca,
1,2,47,2:09.073,0,,36.563,0,59.571,0,32.939,0,195.3,1:45:11.253,15:15:12.821,0:36.563,0:59.571,0:32.939,294.5,Sophia FLOERSCH,,LMP2,,Richard Mille Racing Team,Oreca,
1,2,48,2:09.869,0,,36.461,0,1:00.153,0,33.255,0,194.2,1:47:21.122,15:17:22.690,0:36.461,1:00.153,0:33.255,296.9,Sophia FLOERSCH,,LMP2,,Richard Mille Racing Team,Oreca,
1,2,49,2:09.363,0,,36.745,0,59.695,0,32.923,0,194.9,1:49:30.485,15:19:32.053,0:36.745,0:59.695,0:32.923,294.5,Sophia FLOERSCH,,LMP2,,Richard Mille Racing Team,Oreca,
1,2,50,2:08.900,0,,36.416,0,59.481,0,33.003,0,195.6,1:51:39.385,15:21:40.953,0:36.416,0:59.481,0:33.003,292.1,Sophia FLOERSCH,,LMP2,,Richard Mille Racing Team,Oreca,
1,2,51,2:08.772,0,,36.280,2,59.583,0,32.909,0,195.8,1:53:48.157,15:23:49.725,0:36.280,0:59.583,0:32.909,298.5,Sophia FLOERSCH,,LMP2,,Richard Mille Racing Team,Oreca,
1,2,52,2:08.747,0,,36.468,0,59.394,1,32.885,0,195.8,1:55:56.904,15:25:58.472,0:36.468,0:59.394,0:32.885,298.5,Sophia FLOERSCH,,LMP2,,Richard Mille Racing Team,Oreca,
