NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,
021,3,1,2:42.562,0,,1:01.370,0,51.191,0,50.001,0,121.2,2:42.562,14:22:42.562,1:01.370,0:51.191,0:50.001,,AJ Muss,0:00:31.631,GTD,,Triarsi Competizione,Ferrari,GF,
021,3,2,1:52.739,0,,26.115,0,43.388,0,43.236,0,174.7,4:35.301,14:24:35.301,0:26.115,0:43.388,0:43.236,,AJ Muss,,GTD,,Triarsi Competizione,Ferrari,GF,
021,3,3,1:47.763,0,,25.247,0,40.439,0,42.077,0,182.8,6:23.064,14:26:23.064,0:25.247,0:40.439,0:42.077,,AJ Muss,,GTD,,Triarsi Competizione,Ferrari,GF,
021,3,4,1:47.416,2,,25.268,0,40.182,0,41.966,2,183.4,8:10.480,14:28:10.480,0:25.268,0:40.182,0:41.966,,AJ Muss,,GTD,,Triarsi Competizione,Ferrari,GF,
021,3,5,1:51.270,0,,25.077,0,41.382,0,44.811,0,177.0,10:01.750,14:30:01.750,0:25.077,0:41.382,0:44.811,,AJ Muss,,GTD,,Triarsi Competizione,Ferrari,GF,
021,3,6,1:47.459,0,,25.062,2,40.386,0,42.011,0,183.3,11:49.209,14:31:49.209,0:25.062,0:40.386,0:42.011,,AJ Muss,,GTD,,Triarsi Competizione,Ferrari,GF,
021,3,7,1:47.149,0,,25.128,0,40.127,0,41.894,0,183.8,13:36.358,14:33:36.358,0:25.128,0:40.127,0:41.894,,AJ Muss,,GTD,,Triarsi Competizione,Ferrari,GF,
021,3,8,1:48.026,0,,25.106,0,40.052,2,42.868,0,182.3,15:24.384,14:35:24.384,0:25.106,0:40.052,0:42.868,,AJ Muss,,GTD,,Triarsi Competizione,Ferrari,GF,
021,3,9,2:33.780,0,B,32.417,0,52.357,0,1:09.006,0,128.1,17:58.164,14:37:58.164,0:32.417,0:52.357,1:09.006,,AJ Muss,,GTD,,Triarsi Competizione,Ferrari,GF,
023,1,1,2:40.732,0,,1:00.431,0,50.882,0,49.419,0,122.6,2:40.732,14:22:40.732,1:00.431,0:50.882,0:49.419,,Onofrio Triarsi,0:00:30.718,GTD,,Triarsi Competizione,Ferrari,GF,
