NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,
12,3,1,2:09.703,0,,32.374,0,47.652,0,49.677,0,144.8,2:09.703,16:02:09.703,0:32.374,0:47.652,0:49.677,240.5,Norman NATO,0:00:07.396,HYPERCAR,H,Hertz Team JOTA,Porsche,GF,32.374,47.652,49.677,
12,3,2,2:08.157,0,,25.444,0,47.435,0,55.278,0,154.9,4:17.860,16:04:17.860,0:25.444,0:47.435,0:55.278,241.6,Norman NATO,,HYPERCAR,H,Hertz Team JOTA,Porsche,GF,25.444,47.435,55.278,
12,3,3,1:57.642,0,,23.865,0,45.367,0,48.410,0,168.7,6:15.502,16:06:15.502,0:23.865,0:45.367,0:48.410,263.9,Norman NATO,,HYPERCAR,H,Hertz Team JOTA,Porsche,GF,23.865,45.367,48.410,
12,3,4,1:51.532,2,,23.537,2,42.223,2,45.772,2,177.9,8:07.034,16:08:07.034,0:23.537,0:42.223,0:45.772,303.7,Norman NATO,,HYPERCAR,H,Hertz Team JOTA,Porsche,GF,23.537,42.223,45.772,
12,3,5,1:57.289,0,B,23.764,0,42.709,0,50.816,0,169.2,10:04.323,16:10:04.323,0:23.764,0:42.709,0:50.816,303.7,Norman NATO,,HYPERCAR,H,Hertz Team JOTA,Porsche,FF,23.764,42.709,50.816,
15,1,1,3:10.820,0,,1:23.891,0,51.994,0,54.935,0,98.4,3:10.820,16:03:10.820,1:23.891,0:51.994,0:54.935,227.4,Dries VANTHOOR,0:00:55.771,HYPERCAR,H,BMW M Team WRT,BMW,GF,83.891,51.994,54.935,
15,1,2,2:07.128,0,,26.873,0,46.575,0,53.680,0,156.1,5:17.948,16:05:17.948,0:26.873,0:46.575,0:53.680,154.9,Dries VANTHOOR,,HYPERCAR,H,BMW M Team WRT,BMW,GF,26.873,46.575,53.680,
15,1,3,1:50.938,2,,23.714,0,41.935,2,45.289,2,178.9,7:08.886,16:07:08.886,0:23.714,0:41.935,0:45.289,300.3,Dries VANTHOOR,,HYPERCAR,H,BMW M Team WRT,BMW,GF,23.714,41.935,45.289,
15,1,4,1:51.114,0,,23.592,2,42.008,0,45.514,0,178.6,9:00.000,16:09:00.000,0:23.592,0:42.008,0:45.514,302.0,Dries VANTHOOR,,HYPERCAR,H,BMW M Team WRT,BMW,GF,23.592,42.008,45.514,
15,1,5,2:10.884,0,B,31.243,0,46.284,0,53.357,0,151.6,11:10.884,16:11:10.884,0:31.243,0:46.284,0:53.357,218.3,Dries VANTHOOR,,HYPERCAR,H,BMW M Team WRT,BMW,FF,31.243,46.284,53.357,
2,2,1,3:28.140,0,,1:52.075,0,47.606,0,48.459,0,90.2,3:28.140,16:03:28.140,1:52.075,0:47.606,0:48.459,244.9,Alex LYNN,0:01:26.429,HYPERCAR,H,Cadillac Racing,Cadillac,GF,112.075,47.606,48.459,
2,2,2,1:59.840,0,,24.401,0,42.962,0,52.477,0,165.6,5:27.980,16:05:27.980,0:24.401,0:42.962,0:52.477,297.0,Alex LYNN,,HYPERCAR,H,Cadillac Racing,Cadillac,GF,24.401,42.962,52.477,
2,2,3,1:50.836,0,,23.582,0,41.886,2,45.368,0,179.1,7:18.816,16:07:18.816,0:23.582,0:41.886,0:45.368,302.0,Alex LYNN,,HYPERCAR,H,Cadillac Racing,Cadillac,GF,23.582,41.886,45.368,
2,2,4,2:04.141,0,,23.612,0,46.955,0,53.574,0,159.9,9:22.957,16:09:22.957,0:23.612,0:46.955,0:53.574,260.1,Alex LYNN,,HYPERCAR,H,Cadillac Racing,Cadillac,GF,23.612,46.955,53.574,
2,2,5,1:50.680,2,,23.387,2,41.926,0,45.367,2,179.3,11:13.637,16:11:13.637,0:23.387,0:41.926,0:45.367,302.0,Alex LYNN,,HYPERCAR,H,Cadillac Racing,Cadillac,FF,23.387,41.926,45.367,
20,2,1,3:17.932,0,,1:42.021,0,46.367,0,49.544,0,94.9,3:17.932,16:03:17.932,1:42.021,0:46.367,0:49.544,242.7,Robin FRIJNS,0:01:17.847,HYPERCAR,H,BMW M Team WRT,BMW,GF,102.021,46.367,49.544,
20,2,2,2:05.744,0,,25.101,0,43.908,0,56.735,0,157.8,5:23.676,16:05:23.676,0:25.101,0:43.908,0:56.735,254.0,Robin FRIJNS,,HYPERCAR,H,BMW M Team WRT,BMW,GF,25.101,43.908,56.735,
20,2,3,1:50.882,2,,23.691,0,41.907,0,45.284,2,179.0,7:14.558,16:07:14.558,0:23.691,0:41.907,0:45.284,302.0,Robin FRIJNS,,HYPERCAR,H,BMW M Team WRT,BMW,GF,23.691,41.907,45.284,
20,2,4,1:50.884,0,,23.607,0,41.841,2,45.436,0,179.0,9:05.442,16:09:05.442,0:23.607,0:41.841,0:45.436,303.7,Robin FRIJNS,,HYPERCAR,H,BMW M Team WRT,BMW,GF,23.607,41.841,45.436,
