POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,51,Ferrari AF Corse,Alessandro PIER GUIDI,James CALADO,Antonio GIOVINAZZI,,Ferrari 499P,M,HYPERCAR,H,,Classified,32,1:01'10.508,,,22,1'53.568,174.8,,
2,20,BMW M Team WRT,Sheldon VAN DER LINDE,Robin FRIJNS,René RAST,,BMW M HYBRID V8,M,HYPERCAR,H,,Classified,32,1:01'20.702,10.194,10.194,29,1'53.579,174.7,,
3,7,Toyota Gazoo Racing,Mike CONWAY,Kamui KOBAYASHI,Nyck DE VRIES,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,32,1:01'25.693,15.185,4.991,22,1'54.088,174.0,,
4,93,Peugeot TotalEnergies,Mikkel JENSEN,Nico MÜLLER,Jean-Eric VERGNE,,Peugeot 9X8,M,HYPERCAR,H,,Classified,32,1:01'37.063,26.555,11.370,23,1'54.405,173.5,,
5,6,Porsche Penske Motorsport,Kévin ESTRE,André LOTTERER,Laurens VANTHOOR,,Porsche 963,M,HYPERCAR,H,,Classified,32,1:01'39.878,29.370,2.815,23,1'53.803,174.4,,
6,38,Hertz Team JOTA,Jenson BUTTON,Philip HANSON,Oliver RASMUSSEN,,Porsche 963,M,HYPERCAR,H,,Classified,32,1:01'40.048,29.540,0.170,27,1'54.075,174.0,,
7,35,Alpine Endurance Team,Paul-Loup CHATIN,Ferdinand HABSBURG,Charles MILESI,,Alpine A424,M,HYPERCAR,H,,Classified,32,1:01'50.669,40.161,10.621,27,1'53.790,174.4,,
8,83,AF Corse,Robert KUBICA,Robert SHWARTZMAN,Yifei YE,,Ferrari 499P,M,HYPERCAR,H,,Classified,32,1:02'26.109,1'15.601,35.440,23,1'53.250,175.2,,
9,50,Ferrari AF Corse,Antonio FUOCO,Miguel MOLINA,Nicklas NIELSEN,,Ferrari 499P,M,HYPERCAR,H,,Classified,32,1:02'28.865,1'18.357,2.756,21,1'53.949,174.2,,
10,15,BMW M Team WRT,Dries VANTHOOR,Raffaele MARCIELLO,Marco WITTMANN,,BMW M HYBRID V8,M,HYPERCAR,H,,Classified,32,1:02'29.649,1'19.141,0.784,29,1'53.713,174.5,,
11,2,Cadillac Racing,Earl BAMBER,Alex LYNN,,,Cadillac V-Series.R,M,HYPERCAR,H,,Classified,32,1:02'36.285,1'25.777,6.636,24,1'53.870,174.3,,
12,12,Hertz Team JOTA,Will STEVENS,Callum ILOTT,Norman NATO,,Porsche 963,M,HYPERCAR,H,,Classified,32,1:02'37.429,1'26.921,1.144,29,1'53.523,174.8,,
13,8,Toyota Gazoo Racing,Sébastien BUEMI,Brendon HARTLEY,Ryo HIRAKAWA,,Toyota GR010 - Hybrid,M,HYPERCAR,H,,Classified,32,1:02'50.531,1'40.023,13.102,27,1'54.081,174.0,,
14,5,Porsche Penske Motorsport,Matt CAMPBELL,Michael CHRISTENSEN,Frédéric MAKOWIECKI,,Porsche 963,M,HYPERCAR,H,,Classified,32,1:03'00.577,1'50.069,10.046,15,1'53.826,174.4,,
15,63,Lamborghini Iron Lynx,Mirko BORTOLOTTI,Edoardo MORTARA,Daniil KVYAT,,Lamborghini SC63,M,HYPERCAR,H,,Classified,32,1:03'07.442,1'56.934,6.865,30,1'54.130,173.9,,
16,99,Proton Competition,Harry TINCKNELL,Neel JANI,Julien ANDLAUER,,Porsche 963,M,HYPERCAR,H,,Classified,32,1:03'11.050,2'00.542,3.608,27,1'53.972,174.1,,
17,36,Alpine Endurance Team,Nicolas LAPIERRE,Mick SCHUMACHER,Matthieu VAXIVIERE,,Alpine A424,M,HYPERCAR,H,,Classified,32,1:03'18.596,2'08.088,7.546,27,1'54.136,173.9,,
18,94,Peugeot TotalEnergies,Paul DI RESTA,Loïc DUVAL,Stoffel VANDOORNE,,Peugeot 9X8,M,HYPERCAR,H,,Classified,31,1:02'05.589,1 Laps,1 Laps,29,1'54.765,172.9,,
19,27,Heart of Racing Team,Ian JAMES,Daniel MANCINELLI,Alex RIBERAS,,Aston Martin Vantage AMR LMGT3,G,LMGT3,,,Classified,29,1:03'08.735,3 Laps,2 Laps,3,2'07.373,155.8,,
20,85,Iron Dames,Sarah BOVY,Rahel FREY,Michelle GATTING,,Lamborghini Huracan LMGT3 Evo2,G,LMGT3,,,Classified,29,1:03'11.075,3 Laps,2.340,16,2'07.544,155.6,,
21,81,TF Sport,Tom VAN ROMPUY,Rui ANDRADE,Charlie EASTWOOD,,Corvette Z06 LMGT3.R,G,LMGT3,,,Classified,29,1:03'15.773,3 Laps,4.698,6,2'07.267,155.9,,
22,92,Manthey PureRxcing,Aliaksandr MALYKHIN,Joel STURM,Klaus BACHLER,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,29,1:03'27.044,3 Laps,11.271,24,2'07.739,155.4,,
23,46,Team WRT,Ahmad AL HARTHY,Valentino ROSSI,Maxime MARTIN,,BMW M4 LMGT3,G,LMGT3,,,Classified,29,1:03'33.592,3 Laps,6.548,28,2'07.503,155.7,,
24,777,D'Station Racing,Clément MATEU,Erwan BASTARD,Marco SØRENSEN,,Aston Martin Vantage AMR LMGT3,G,LMGT3,,,Classified,28,1:01'28.438,4 Laps,1 Laps,12,2'07.877,155.2,,
25,59,United Autosports,James COTTINGHAM,Nicolas COSTA,Grégoire SAUCY,,McLaren 720S LMGT3 Evo,G,LMGT3,,,Classified,28,1:01'31.453,4 Laps,3.015,5,2'08.311,154.7,,
26,31,Team WRT,Darren LEUNG,Sean GELAEL,Augusto FARFUS,,BMW M4 LMGT3,G,LMGT3,,,Classified,28,1:01'33.663,4 Laps,2.210,12,2'08.428,154.5,,
27,55,Vista AF Corse,François HERIAU,Simon MANN,Alessio ROVERA,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,28,1:01'41.581,4 Laps,7.918,2,2'07.758,155.3,,
28,88,Proton Competition,Ben KEATING,Mikkel PEDERSEN,Dennis OLSEN,,Ford Mustang LMGT3,G,LMGT3,,,Classified,28,1:01'41.588,4 Laps,0.007,7,2'08.064,155.0,,
29,95,United Autosports,Joshua CAYGILL,Nicolas PINO,Marino SATO,,McLaren 720S LMGT3 Evo,G,LMGT3,,,Classified,28,1:01'43.176,4 Laps,1.588,10,2'08.335,154.6,,
30,77,Proton Competition,Ryan HARDWICK,Zacharie ROBICHON,Benjamin BARKER,,Ford Mustang LMGT3,G,LMGT3,,,Classified,28,1:01'44.423,4 Laps,1.247,6,2'08.327,154.7,,
31,91,Manthey EMA,Yasser SHAHIN,Morris SCHURING,Richard LIETZ,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,28,1:01'49.279,4 Laps,4.856,15,2'08.241,154.8,,
32,82,TF Sport,Hiroshi KOIZUMI,Sébastien BAUD,Daniel JUNCADELLA,,Corvette Z06 LMGT3.R,G,LMGT3,,,Classified,28,1:01'59.678,4 Laps,10.399,6,2'08.333,154.7,,
33,78,Akkodis ASP Team,Arnold ROBIN,Clemens SCHMID,Kelvin VAN DER LINDE,,Lexus RC F LMGT3,G,LMGT3,,,Classified,28,1:02'01.417,4 Laps,1.739,19,2'08.419,154.5,,
34,87,Akkodis ASP Team,Takeshi KIMURA,Esteban MASSON,Jose Maria LOPEZ,,Lexus RC F LMGT3,G,LMGT3,,,Classified,28,1:02'44.233,4 Laps,42.816,4,2'09.564,153.2,,
35,60,Iron Lynx,Claudio SCHIAVONI,Matteo CRESSONI,Franck PERERA,,Lamborghini Huracan LMGT3 Evo2,G,LMGT3,,,Classified,28,1:02'51.685,4 Laps,7.452,28,2'08.219,154.8,,
36,54,Vista AF Corse,Thomas FLOHR,Francesco CASTELLACCI,Davide RIGON,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,11,1:03'13.505,21 Laps,17 Laps,6,2'05.962,157.6,,
