POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,51,4,1:50.734,-,-,179.2,6,Ferrari AF Corse,HYPERCAR,H,,Ferrari 499P,M,87840,6293,4167,6192,3,119,,,FERRARI AFCORSE,,Alessandro,PIER GUIDI,P,,ITA,,340,119,,01:00:00,None,James,CALADO,P,,GBR,,300,188,,01:00:00,None,Antonio,GIOVINAZZI,P,,ITA,,1976,119,,01:00:00,None,,,,,,,,,,,,,,,,,,,
2,50,6,1:51.059,+0.325,+0.325,178.7,6,Ferrari AF Corse,HYPERCAR,H,,Ferrari 499P,M,87839,6293,4167,6192,3,119,,,FERRARI AFCORSE,,Antonio,FUOCO,P,,ITA,,10091,119,,01:00:00,None,Miguel,MOLINA,P,,ESP,,8526,64,,01:00:00,None,Nicklas,NIELSEN,P,,DNK,,9432,57,,01:00:00,None,,,,,,,,,,,,,,,,,,,
3,2,5,1:51.073,+0.339,+0.014,178.7,6,Cadillac Racing,HYPERCAR,H,,Cadillac V-Series.R,M,87824,6290,4167,6203,4097,66,,,CADILLAC RACING,,Earl,BAMBER,P,,NZL,,1290,168,,01:00:00,None,Alex,LYNN,P,,GBR,,11043,188,,01:00:00,None,,,,,,,,,,,,,,,,,,,,,,,,,
4,83,5,1:51.233,+0.499,+0.160,178.4,6,AF Corse,HYPERCAR,H,,Ferrari 499P,M,87850,16,4167,6192,3,119,,,AF CORSE,HWC,Robert,KUBICA,P,,POL,,8438,181,,01:00:00,None,Robert,SHWARTZMAN,P,,ISR,,11259,118,,01:00:00,None,Yifei,YE,G,,CHN,,10068,43,,01:00:00,None,,,,,,,,,,,,,,,,,,,
5,35,5,1:51.318,+0.584,+0.085,178.3,6,Alpine Endurance Team,HYPERCAR,H,,Alpine A424,M,87835,6360,4167,6237,21,70,,,ALPINE,,Paul-Loup,CHATIN,G,,FRA,,313,70,,01:00:00,None,Ferdinand,HABSBURG,G,,AUT,,10000,17,,01:00:00,None,Charles,MILESI,G,,FRA,,9594,70,,01:00:00,None,,,,,,,,,,,,,,,,,,,
6,5,5,1:51.368,+0.634,+0.050,178.2,6,Porsche Penske Motorsport,HYPERCAR,H,,Porsche 963,M,87825,6283,4167,6176,4368,5,,,PORSCHE PENSKE,,Matt,CAMPBELL,P,,AUS,,8944,16,,01:00:00,None,Michael,CHRISTENSEN,P,,DNK,,532,57,,01:00:00,None,Frédéric,MAKOWIECKI,P,,FRA,,61,70,,01:00:00,None,,,,,,,,,,,,,,,,,,,
7,15,4,1:51.379,+0.645,+0.011,178.2,6,BMW M Team WRT,HYPERCAR,H,,BMW M HYBRID V8,M,87831,6359,4167,6188,4354,23,,,BMW M TEAM WRT,,Dries,VANTHOOR,P,,BEL,,8292,23,,01:00:00,None,Raffaele,MARCIELLO,P,,CHE,,10402,219,,01:00:00,None,Marco,WITTMANN,P,,DEU,,11369,5,,01:00:00,None,,,,,,,,,,,,,,,,,,,
8,7,5,1:51.389,+0.655,+0.010,178.2,6,Toyota Gazoo Racing,HYPERCAR,H,,Toyota GR010 - Hybrid,M,87827,380,4167,6206,2,121,,,TOYOTA GR,,Mike,CONWAY,P,,GBR,,215,188,,01:00:00,None,Kamui,KOBAYASHI,P,,JPN,,210,121,,01:00:00,None,Nyck,DE VRIES,P,,NLD,,9152,178,,01:00:00,None,,,,,,,,,,,,,,,,,,,
9,20,4,1:51.445,+0.711,+0.056,178.1,6,BMW M Team WRT,HYPERCAR,H,,BMW M HYBRID V8,M,87832,6359,4167,6188,4354,23,,,BMW M TEAM WRT,,Sheldon,VAN DER LINDE,P,,ZAF,,11274,2,,01:00:00,None,Robin,FRIJNS,P,,NLD,,9871,178,,01:00:00,None,René,RAST,P,,DEU,,307,5,,01:00:00,None,,,,,,,,,,,,,,,,,,,
10,12,4,1:51.639,+0.905,+0.194,177.8,6,Hertz Team JOTA,HYPERCAR,H,,Porsche 963,M,87830,6292,4167,6176,4368,188,,,HERTZ TEAM JOTA,HWC,Will,STEVENS,P,,GBR,,11044,188,,01:00:00,None,Callum,ILOTT,P,,GBR,,10255,188,,01:00:00,None,Norman,NATO,G,,FRA,,9032,70,,01:00:00,None,,,,,,,,,,,,,,,,,,,
11,93,6,1:51.659,+0.925,+0.020,177.7,6,Peugeot TotalEnergies,HYPERCAR,H,,Peugeot 9X8,M,87856,6151,4167,6112,4014,70,,,PEUGEOT TE,,Mikkel,JENSEN,P,,DNK,,8276,57,,01:00:00,None,Nico,MÜLLER,P,,CHE,,11039,219,,01:00:00,None,Jean-Eric,VERGNE,P,,FRA,,8528,70,,01:00:00,None,,,,,,,,,,,,,,,,,,,
12,8,5,1:51.720,+0.986,+0.061,177.6,6,Toyota Gazoo Racing,HYPERCAR,H,,Toyota GR010 - Hybrid,M,87828,380,4167,6206,2,121,,,TOYOTA GR,,Sébastien,BUEMI,P,,CHE,,138,219,,01:00:00,None,Brendon,HARTLEY,P,,NZL,,152,168,,01:00:00,None,Ryo,HIRAKAWA,P,,JPN,,8166,121,,01:00:00,None,,,,,,,,,,,,,,,,,,,
13,36,5,1:51.969,+1.235,+0.249,177.3,6,Alpine Endurance Team,HYPERCAR,H,,Alpine A424,M,87836,6360,4167,6237,21,70,,,ALPINE,,Nicolas,LAPIERRE,P,,FRA,,96,70,,01:00:00,None,Mick,SCHUMACHER,P,,DEU,,11362,5,,01:00:00,None,Matthieu,VAXIVIERE,G,,FRA,,7798,70,,01:00:00,None,,,,,,,,,,,,,,,,,,,
14,6,4,1:51.984,+1.250,+0.015,177.2,6,Porsche Penske Motorsport,HYPERCAR,H,,Porsche 963,M,87826,6283,4167,6176,4368,5,,,PORSCHE PENSKE,,Kévin,ESTRE,P,,FRA,,1292,70,,01:00:00,None,André,LOTTERER,P,,DEU,,7,5,,01:00:00,None,Laurens,VANTHOOR,P,,BEL,,1124,23,,01:00:00,None,,,,,,,,,,,,,,,,,,,
15,94,3,1:52.081,+1.347,+0.097,177.1,6,Peugeot TotalEnergies,HYPERCAR,H,,Peugeot 9X8,M,87857,6151,4167,6112,4014,70,,,PEUGEOT TE,,Paul,DI RESTA,P,,GBR,,9293,188,,01:00:00,None,Loïc,DUVAL,P,,FRA,,14,70,,01:00:00,None,Stoffel,VANDOORNE,P,,BEL,,9520,23,,01:00:00,None,,,,,,,,,,,,,,,,,,,
16,99,5,1:52.225,+1.491,+0.144,176.8,6,Proton Competition,HYPERCAR,H,,Porsche 963,M,87859,45,4167,6176,4368,5,,,PROTON,HWC,Harry,TINCKNELL,P,,GBR,,303,188,,,,Neel,JANI,P,,CHE,,16,219,,01:00:00,None,Julien,ANDLAUER,G,,FRA,,9192,70,,01:00:00,None,,,,,,,,,,,,,,,,,,,
17,38,4,1:52.320,+1.586,+0.095,176.7,6,Hertz Team JOTA,HYPERCAR,H,,Porsche 963,M,87837,6292,4167,6176,4368,188,,,HERTZ TEAM JOTA,HWC,Jenson,BUTTON,P,,GBR,,9180,188,,01:00:00,None,Philip,HANSON,G,,GBR,,1946,188,,01:00:00,None,Oliver,RASMUSSEN,G,,DNK,,10332,57,,01:00:00,None,,,,,,,,,,,,,,,,,,,
