POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,51,4,1:50.390,-,-,179.8,5,Ferrari AF Corse,HYPERCAR,H,,Ferrari 499P,M,87840,6293,4167,6192,3,119,,,FERRARI AFCORSE,,Alessandro,PIER GUIDI,P,,ITA,,340,119,,01:00:00,None,James,CALADO,P,,GBR,,300,188,,01:00:00,None,Antonio,GIOVINAZZI,P,,ITA,,1976,119,,01:00:00,None,,,,,,,,,,,,,,,,,,,
2,83,5,1:50.667,+0.277,+0.277,179.3,5,AF Corse,HYPERCAR,H,,Ferrari 499P,M,87850,16,4167,6192,3,119,,,AF CORSE,HWC,Robert,KUBICA,P,,POL,,8438,181,,01:00:00,None,Robert,SHWARTZMAN,P,,ISR,,11259,118,,01:00:00,None,Yifei,YE,G,,CHN,,10068,43,,01:00:00,None,,,,,,,,,,,,,,,,,,,
3,2,5,1:50.680,+0.290,+0.013,179.3,5,Cadillac Racing,HYPERCAR,H,,Cadillac V-Series.R,M,87824,6290,4167,6203,4097,66,,,CADILLAC RACING,,Earl,BAMBER,P,,NZL,,1290,168,,01:00:00,None,Alex,LYNN,P,,GBR,,11043,188,,01:00:00,None,,,,,,,,,,,,,,,,,,,,,,,,,
4,35,3,1:50.751,+0.361,+0.071,179.2,5,Alpine Endurance Team,HYPERCAR,H,,Alpine A424,M,87835,6360,4167,6237,21,70,,,ALPINE,,Paul-Loup,CHATIN,G,,FRA,,313,70,,01:00:00,None,Ferdinand,HABSBURG,G,,AUT,,10000,17,,01:00:00,None,Charles,MILESI,G,,FRA,,9594,70,,01:00:00,None,,,,,,,,,,,,,,,,,,,
5,50,4,1:50.818,+0.428,+0.067,179.1,5,Ferrari AF Corse,HYPERCAR,H,,Ferrari 499P,M,87839,6293,4167,6192,3,119,,,FERRARI AFCORSE,,Antonio,FUOCO,P,,ITA,,10091,119,,01:00:00,None,Miguel,MOLINA,P,,ESP,,8526,64,,01:00:00,None,Nicklas,NIELSEN,P,,DNK,,9432,57,,01:00:00,None,,,,,,,,,,,,,,,,,,,
6,5,6,1:50.874,+0.484,+0.056,179.0,6,Porsche Penske Motorsport,HYPERCAR,H,,Porsche 963,M,87825,6283,4167,6176,4368,5,,,PORSCHE PENSKE,,Matt,CAMPBELL,P,,AUS,,8944,16,,01:00:00,None,Michael,CHRISTENSEN,P,,DNK,,532,57,,01:00:00,None,Frédéric,MAKOWIECKI,P,,FRA,,61,70,,01:00:00,None,,,,,,,,,,,,,,,,,,,
7,20,3,1:50.882,+0.492,+0.008,179.0,5,BMW M Team WRT,HYPERCAR,H,,BMW M HYBRID V8,M,87832,6359,4167,6188,4354,23,,,BMW M TEAM WRT,,Sheldon,VAN DER LINDE,P,,ZAF,,11274,2,,01:00:00,None,Robin,FRIJNS,P,,NLD,,9871,178,,01:00:00,None,René,RAST,P,,DEU,,307,5,,01:00:00,None,,,,,,,,,,,,,,,,,,,
8,15,3,1:50.938,+0.548,+0.056,178.9,5,BMW M Team WRT,HYPERCAR,H,,BMW M HYBRID V8,M,87831,6359,4167,6188,4354,23,,,BMW M TEAM WRT,,Dries,VANTHOOR,P,,BEL,,8292,23,,01:00:00,None,Raffaele,MARCIELLO,P,,CHE,,10402,219,,01:00:00,None,Marco,WITTMANN,P,,DEU,,11369,5,,01:00:00,None,,,,,,,,,,,,,,,,,,,
9,7,3,1:50.951,+0.561,+0.013,178.9,5,Toyota Gazoo Racing,HYPERCAR,H,,Toyota GR010 - Hybrid,M,87827,380,4167,6206,2,121,,,TOYOTA GR,,Mike,CONWAY,P,,GBR,,215,188,,01:00:00,None,Kamui,KOBAYASHI,P,,JPN,,210,121,,01:00:00,None,Nyck,DE VRIES,P,,NLD,,9152,178,,01:00:00,None,,,,,,,,,,,,,,,,,,,
10,12,4,1:51.532,+1.142,+0.581,177.9,5,Hertz Team JOTA,HYPERCAR,H,,Porsche 963,M,87830,6292,4167,6176,4368,188,,,HERTZ TEAM JOTA,HWC,Will,STEVENS,P,,GBR,,11044,188,,01:00:00,None,Callum,ILOTT,P,,GBR,,10255,188,,01:00:00,None,Norman,NATO,G,,FRA,,9032,70,,01:00:00,None,,,,,,,,,,,,,,,,,,,
