NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,
02,1,1,4:10.121,0,,1:28.623,0,1:36.771,0,1:04.727,0,78.8,4:10.121,18:13:57.992,1:28.623,1:36.771,1:04.727,112.3,Mark Brummond,,LBCup,,TPC Racing,Lamborghini,GF,
02,1,2,2:25.156,0,,35.806,0,54.682,0,54.668,0,135.7,6:35.277,18:16:23.148,0:35.806,0:54.682,0:54.668,255.9,Mark Brummond,,LBCup,,TPC Racing,Lamborghini,GF,
02,1,3,2:27.328,0,,29.538,0,57.686,0,1:00.104,0,133.7,9:02.605,18:18:50.476,0:29.538,0:57.686,1:00.104,157.4,Mark Brummond,,LBCup,,TPC Racing,Lamborghini,FCY,
02,1,4,3:46.553,0,,51.270,0,1:46.995,0,1:08.288,0,86.9,12:49.158,18:22:37.029,0:51.270,1:46.995,1:08.288,97.8,Mark Brummond,,LBCup,,TPC Racing,Lamborghini,GF,
02,1,5,2:16.713,0,,30.120,0,51.905,0,54.688,0,144.1,15:05.871,18:24:53.742,0:30.120,0:51.905,0:54.688,262.1,Mark Brummond,,LBCup,,TPC Racing,Lamborghini,GF,
02,1,6,2:15.012,0,,29.469,0,52.216,0,53.327,2,145.9,17:20.883,18:27:08.754,0:29.469,0:52.216,0:53.327,262.1,Mark Brummond,,LBCup,,TPC Racing,Lamborghini,GF,
02,1,7,2:12.938,0,,28.766,0,50.102,2,54.070,0,148.2,19:33.821,18:29:21.692,0:28.766,0:50.102,0:54.070,258.4,Mark Brummond,,LBCup,,TPC Racing,Lamborghini,GF,
02,1,8,2:13.153,0,,29.120,0,50.474,0,53.559,0,147.9,21:46.974,18:31:34.845,0:29.120,0:50.474,0:53.559,260.9,Mark Brummond,,LBCup,,TPC Racing,Lamborghini,GF,
02,1,9,2:12.414,2,,28.747,0,50.240,0,53.427,0,148.8,23:59.388,18:33:47.259,0:28.747,0:50.240,0:53.427,264.7,Mark Brummond,,LBCup,,TPC Racing,Lamborghini,GF,
02,1,10,2:13.798,0,,28.602,0,50.910,0,54.286,0,147.2,26:13.186,18:36:01.057,0:28.602,0:50.910,0:54.286,262.1,Mark Brummond,,LBCup,,TPC Racing,Lamborghini,GF,
