POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,IMSA_CarId,IMSA_TeamId,IMSA_ClassId,IMSA_CarTypeId,IMSA_ManufacturerId,IMSA_TireId,IMSA_SponsorId,IMSA_EventEntryId,*Extra 9,*Extra 10,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_IMSA_DriverId,DRIVER1_IMSA_DriverPlugId,DRIVER1_IMSA_DriverRatingLong,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_IMSA_DriverId,DRIVER2_IMSA_DriverPlugId,DRIVER2_IMSA_DriverRatingLong,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_IMSA_DriverId,DRIVER3_IMSA_DriverPlugId,DRIVER3_IMSA_DriverRatingLong,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_IMSA_DriverId,DRIVER4_IMSA_DriverPlugId,DRIVER4_IMSA_DriverRatingLong,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_IMSA_DriverId,DRIVER5_IMSA_DriverPlugId,DRIVER5_IMSA_DriverRatingLong,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_IMSA_DriverId,DRIVER6_IMSA_DriverPlugId,DRIVER6_IMSA_DriverRatingLong,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,88,Classified,19,51:11.637,-,-,15,2:07.958,153.9,TR3 Racing,Pro,,,Lamborghini Huracan Super Trofeo Evo2,M,,,,,,,,,,,Ernie,Francis,,"Davie, FL",USA,,,,,,,Giano,Taurino,Silver,"Johannesburg, South Africa",ZAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,29,Classified,19,51:13.695,+2.058,+2.058,6,2:07.855,154.1,TR3 Racing,Pro,,,Lamborghini Huracan Super Trofeo Evo2,M,,,,,,,,,,,Elias,De La Torre,,"Key Largo, FL",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,8,Classified,19,51:14.284,+2.647,+0.589,11,2:08.501,153.3,Wayne Taylor Racing with Andretti,ProAm,,,Lamborghini Huracan Super Trofeo Evo2,M,,,,,,,,,,,Nick,Persing,Silver,"Morgan Hill, CA",USA,,,,,,,Nate,Stacy,Silver,"Owasso, OK",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,30,Classified,19,51:16.216,+4.579,+1.932,11,2:08.530,153.3,ANSA MOTORSPORTS,Pro,,,Lamborghini Huracan Super Trofeo Evo2,M,,,,,,,,,,,Bryson,Morris,Silver,"Mount Juliet, TN",USA,,,,,,,Loris,Cabirou,Silver,"ALES, FRANCE",FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,66,Classified,19,51:16.400,+4.763,+0.184,11,2:08.780,153.0,Forty7 Motorsports,ProAm,,,Lamborghini Huracan Super Trofeo Evo2,M,,,,,,,,,,,Joel,Miller,Gold,"Hesperia, CA",USA,,,,,,,AJ,Muss,Silver,"Rumson, NJ",United States of America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,72,Classified,19,51:16.685,+5.048,+0.285,10,2:08.667,153.1,Forte Racing,ProAm,,,Lamborghini Huracan Super Trofeo Evo2,M,,,,,,,,,,,Patrick,Liddy,Silver,"Pasadena, CA",USA,,,,,,,Blake,McDonald,Bronze,"Fresno, CA",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,21,Classified,19,51:17.316,+5.679,+0.631,8,2:09.672,151.9,TPC Racing,ProAm,,,Lamborghini Huracan Super Trofeo Evo2,M,,,,,,,,,,,Nikko,Reger,Silver,"Houston, TX",USA,,,,,,,Shehan,Chandrasoma,Silver,"Austin, TX",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,64,Classified,19,51:18.391,+6.754,+1.075,11,2:09.635,152.0,MLT Motorsports,ProAm,,,Lamborghini Huracan Super Trofeo Evo2,M,,,,,,,,,,,Luke,Berkeley,,"Davie, FL",USA,,,,,,,Garrett,Adams,Silver,"Orlando, FL",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,71,Classified,19,51:18.955,+7.318,+0.564,6,2:09.011,152.7,Forte Racing,ProAm,,,Lamborghini Huracan Super Trofeo Evo2,M,,,,,,,,,,,Cameron,Shields,Silver,"Toowoomba, Australia",AUS,,,,,,,Brady,Golan,,"Austin, TX",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,69,Classified,19,51:19.980,+8.343,+1.025,10,2:09.230,152.4,Wayne Taylor Racing with Andretti,Am,,,Lamborghini Huracan Super Trofeo Evo2,M,,,,,,,,,,,Glenn,McGee,,"Tampa, FL",USA,,,,,,,Anthony,McIntosh,Bronze,"Milwaukee, WI",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,9,Classified,19,51:20.106,+8.469,+0.126,10,2:09.961,151.6,Precision Performance Motorsports,ProAm,,,Lamborghini Huracan Super Trofeo Evo2,M,,,,,,,,,,,Tyler,Hoffman,Bronze,"Atlanta, GA",USA,,,,,,,Wesley,Slimp,Silver,"Atlanta, GA",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,47,Classified,19,51:20.499,+8.862,+0.393,11,2:10.191,151.3,Precision Performance Motorsports,Am,,,Lamborghini Huracan Super Trofeo Evo2,M,,,,,,,,,,,Dominic,Starkweather,,"Cave Creek, AZ",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1,Classified,19,51:20.904,+9.267,+0.405,6,2:06.769,155.4,Wayne Taylor Racing with Andretti,Pro,,,Lamborghini Huracan Super Trofeo Evo2,M,,,,,,,,,,,Danny,Formal,Silver,"San Jose, Costa Rica",CRI,,,,,,,Ryan,Norman,Silver,"Estero, FL",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,17,Classified,19,51:22.191,+10.554,+0.494,11,2:09.647,151.9,Topp Racing,Am,,,Lamborghini Huracan Super Trofeo Evo2,M,,,,,,,,,,,Al,Morey,,Fortville,USA,,,,,,,Cole,Kleck,Silver,"San Antonio, TX",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
