POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,IMSA_CarId,IMSA_TeamId,IMSA_ClassId,IMSA_CarTypeId,IMSA_ManufacturerId,IMSA_TireId,IMSA_SponsorId,IMSA_EventEntryId,*Extra 9,*Extra 10,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_IMSA_DriverId,DRIVER1_IMSA_DriverPlugId,DRIVER1_IMSA_DriverRatingLong,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_IMSA_DriverId,DRIVER2_IMSA_DriverPlugId,DRIVER2_IMSA_DriverRatingLong,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_IMSA_DriverId,DRIVER3_IMSA_DriverPlugId,DRIVER3_IMSA_DriverRatingLong,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_IMSA_DriverId,DRIVER4_IMSA_DriverPlugId,DRIVER4_IMSA_DriverRatingLong,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_IMSA_DriverId,DRIVER5_IMSA_DriverPlugId,DRIVER5_IMSA_DriverRatingLong,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_IMSA_DriverId,DRIVER6_IMSA_DriverPlugId,DRIVER6_IMSA_DriverRatingLong,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
41,24,Classified,665,24:01:17.275,96 Laps,2 Laps,553,1:46.948,192.9,BMW M Team RLL,GTDPRO,,,BMW M4 GT3,M,1566,395,41,111,74,3,,12232,,,Philipp,Eng,Platinum,,AUT,,883,4,Platinum,,,Marco,Wittmann,Platinum,,DEU,,2735,2,Platinum,,,Nick,Yelloly,Gold,,GBR,,2205,1,Gold,,,Sheldon,van der Linde,Gold,,ZAF,,1524,3,Gold,,,,,,,,,,,,,,,
42,11,Classified,663,21:40:17.993,98 Laps,2 Laps,475,1:36.647,213.4,PR1 Mathiasen Motorsports,LMP2,,,ORECA LMP2 07,M,1556,16,28,85,7637,3,,12208,,,Steven,Thomas,Bronze,,USA,,1919,1,Bronze,,,Josh,Pierson,Silver,,USA,,2761,4,Silver,,,Jonathan,Bomarito,Gold,,USA,,309,2,Gold,,,Harry,Tincknell,Platinum,,GBR,,1288,3,Platinum,,,,,,,,,,,,,,,
43,66,Classified,659,24:00:53.341,102 Laps,4 Laps,82,1:45.902,194.8,Gradient Racing,GTD,,,Acura NSX GT3,M,1416,328,4,43,7641,3,,12241,,,Kyffin,Simpson,Silver,,IOT,,2779,1,Silver,,,Till,Bechtolsheimer,Bronze,,GBR,,1152,3,Bronze,,,Marc,Miller,Silver,,USA,,455,5,Silver,,,Mario,Farnbacher,Gold,,DEU,,2685,2,Gold,,,,,,,,,,,,,,,
44,47,Classified,652,24:00:46.290,109 Laps,7 Laps,389,1:45.175,196.1,Cetilar Racing,GTD,,,Ferrari 488 GT3,M,1560,337,4,16,106,3,,12245,,,Roberto,Lacorte,Bronze,,ITA,,2452,1,Bronze,,,Giorgio,Sernagiotto,Silver,,ITA,,2767,2,Silver,,,Antonio,Fuoco,Platinum,,ITA,,2766,3,Platinum,,,Alessio,Rovera,Gold,,ITA,,2741,4,Gold,,,,,,,,,,,,,,,
45,12,Classified,634,24:00:47.303,127 Laps,18 Laps,369,1:45.340,195.8,VasserSullivan,GTD,,,Lexus RC F GT3,M,931,336,4,46,7644,3,,12240,,,Frankie,Montecalvo,Silver,,USA,,1279,1,Silver,,,Aaron,Telitz,Gold,,USA,,2230,2,Gold,,,Richard,Heistand,Bronze,,USA,,1817,3,Bronze,,,Townsend,Bell,Gold,,USA,,117,4,Gold,,,,,,,,,,,,,,,
46,4,Classified,626,24:00:54.785,135 Laps,8 Laps,179,1:46.148,194.3,Corvette Racing,GTDPRO,,,Chevrolet Corvette C8.R GTD,M,1561,23,41,110,105,3,,12229,,,Tommy,Milner,Platinum,,USA,,15,1,Platinum,,,Nick,Tandy,Platinum,,GBR,,124,2,Platinum,,,Marco,Sorensen,Platinum,,DNK,,2721,3,Platinum,,,,,,,,,,,,,,,,,,,,,
47,38,Classified,588,21:45:06.531,173 Laps,38 Laps,256,1:43.082,200.1,Performance Tech Motorsports,LMP3,,,Ligier JS P320,M,1666,289,36,96,7650,3,,12220,,,Dan,Goldburg,Bronze,,USA,,1915,1,Bronze,,,Hikaru,Abe,Bronze,,JPN,,2756,3,Bronze,,,Garett,Grist,Gold,,CAN,,1388,2,Gold,,,Nico,Pino,Silver,,CHL,,2770,4,Silver,,,,,,,,,,,,,,,
48,69,Classified,556,20:30:54.162,205 Laps,32 Laps,467,1:36.287,214.2,G-Drive Racing By APR,LMP2,,,ORECA LMP2 07,M,1570,398,28,85,7637,3,,12210,,,John,Falb,Bronze,,USA,,725,1,Bronze,,,James,Allen,Gold,,AUS,,2734,2,Gold,,,Luca,Ghiotto,Platinum,,ITA,,2757,3,Platinum,,,Tijmen,van der Helm,Silver,,NLD,,2687,4,Silver,,,,,,,,,,,,,,,
49,42,Classified,524,19:31:48.004,237 Laps,32 Laps,514,1:46.276,194.1,NTE/SSR,GTD,,,Lamborghini Huracan GT3,M,1620,413,4,13,1609,3,,12250,,,Don,Yount,Bronze,,USA,,399,4,Bronze,,,Benja,Hites,Silver,,CHL,,1630,1,Silver,,,Jaden,Conwright,Silver,,USA,,2204,2,Silver,,,Markus,Palttala,Gold,,FIN,,702,3,Gold,,,,,,,,,,,,,,,
50,97,Classified,487,17:03:07.326,274 Laps,37 Laps,483,1:45.379,195.7,WeatherTech Racing,GTDPRO,,,Mercedes-AMG GT3,M,1591,360,41,45,7643,3,,12237,,,Cooper,MacNeil,Silver,,USA,,113,1,Silver,,,Daniel,Juncadella,Platinum,,ESP,,1584,2,Platinum,,,Maro,Engel,Platinum,,DEU,,1092,3,Platinum,,,Jules,Gounon,Platinum,,FRA,,1224,4,Platinum,,,,,,,,,,,,,,,
51,7,Classified,425,14:55:37.926,336 Laps,62 Laps,385,1:43.656,199.0,Forty7 Motorsports,LMP3,,,Duqueine D08,M,1667,193,36,105,7665,3,,12221,,,Mark,Kvamme,Bronze,,USA,,2422,1,Bronze,,,Austin,McCusker,Silver,,USA,,1586,2,Silver,,,Trenton,Estep,Silver,,USA,,1353,3,Silver,,,Antoine,Doquin,Silver,,FRA,,2784,4,Silver,,,,,,,,,,,,,,,
52,63,Classified,400,13:49:34.385,361 Laps,25 Laps,363,1:45.797,195.0,TR3 Racing,GTDPRO,,,Lamborghini Huracan GT3,M,1563,373,41,13,1609,3,,12230,,,Rolf,Ineichen,Silver,,CHE,,2763,1,Silver,,,Marco,Mapelli,Platinum,,ITA,,2700,2,Platinum,,,Andrea,Caldarelli,Platinum,,ITA,,1228,3,Platinum,,,Mirko,Bortolotti,Platinum,,ITA,,1102,4,Platinum,,,,,,,,,,,,,,,
53,6,Classified,363,16:05:30.384,398 Laps,37 Laps,116,1:43.278,199.7,Muehlner Motorsports America,LMP3,,,Duqueine D08,M,1610,51,36,105,7665,3,,12223,,,Efrin,Castro,Bronze,,DOM,,1857,1,Bronze,,,Moritz,Kranz,Silver,,DEU,,1505,2,Silver,,,Ayrton,Ori,Silver,,USA,,2261,5,Silver,,,Joel,Miller,Gold,,USA,,634,4,Gold,,,,,,,,,,,,,,,
54,39,Classified,349,13:23:38.934,412 Laps,14 Laps,123,1:45.624,195.3,CarBahn with Peregrine Racing,GTD,,,Lamborghini Huracan GT3,M,1540,378,4,13,1609,3,,12239,,,Robert,Megennis,Silver,,USA,,2412,1,Silver,,,Corey,Lewis,Silver,,USA,,763,2,Silver,,,Sandy,Mitchell,Gold,,GBR,,1861,3,Gold,,,Jeff,Westphal,Gold,,USA,,682,4,Gold,,,,,,,,,,,,,,,
55,20,Classified,345,11:35:07.733,416 Laps,4 Laps,184,1:36.247,214.3,High Class Racing,LMP2,,,ORECA LMP2 07,M,968,348,28,85,7637,3,,12206,,,Dennis,Andersen,Bronze,,DNK,,2737,1,Bronze,,,Anders,Fjordbach,Silver,,DNK,,2718,2,Silver,,,Fabio,Scherer,Gold,,CHE,,2738,3,Gold,,,Nico,Mueller,Platinum,,CHE,,2706,4,Platinum,,,,,,,,,,,,,,,
56,96,Classified,280,10:54:10.327,481 Laps,65 Laps,236,1:47.019,192.7,Turner Motorsport,GTD,,,BMW M4 GT3,M,1553,38,4,111,74,3,,12243,,,Robby,Foley,Silver,,USA,,1302,2,Silver,,,Bill,Auberlen,Gold,,USA,,39,1,Gold,,,Michael,Dinan,Silver,,USA,,2775,3,Silver,,,Jens,Klingmann,Gold,,DEU,,902,4,Gold,,,,,,,,,,,,,,,
57,59,Classified,263,11:07:08.480,498 Laps,17 Laps,193,1:45.732,195.1,Crucial Motorsports,GTD,,,McLaren 720S GT3,M,1577,400,4,81,7651,3,,12256,,,Lance,Bergstein,Bronze,,USA,,2556,2,Bronze,,,Jon,Miller,Silver,,USA,,499,3,Silver,,,Patrick,Gallagher,Silver,,USA,,1593,4,Silver,,,Paul,Holton,Gold,,USA,,847,1,Gold,,,,,,,,,,,,,,,
58,28,Classified,181,6:40:17.199,580 Laps,82 Laps,64,1:46.096,194.4,Alegra Motorsports,GTD,,,Mercedes-AMG GT3,M,941,122,4,45,7643,3,,12254,,,Michael,de Quesada,Silver,,USA,,1136,4,Silver,,,Daniel,Morad,Silver,,CAN,,1144,2,Silver,,,Linus,Lundqvist,Gold,,SWE,,1811,3,Gold,,,Maximilian,Goetz,Platinum,,DEU,,2720,1,Platinum,,,,,,,,,,,,,,,
59,23,Classified,103,3:31:18.698,658 Laps,78 Laps,37,1:45.937,194.7,Heart of Racing Team,GTDPRO,,,Aston Martin Vantage GT3,M,1559,294,41,18,73,3,,12228,,,Ross,Gunn,Gold,,GBR,,1905,1,Gold,,,Alex,Riberas,Gold,,ESP,,2006,2,Gold,,,Maxime,Martin,Platinum,,BEL,,360,3,Platinum,,,,,,,,,,,,,,,,,,,,,
60,75,Classified,101,3:31:18.465,660 Laps,2 Laps,38,1:45.966,194.6,Sun Energy 1,GTD,,,Mercedes-AMG GT3,M,242,143,4,45,7643,3,,12260,,,Fabian,Schiller,Silver,,DEU,,1790,4,Silver,,,Kenny,Habul,Bronze,,AUS,,1115,1,Bronze,,,Luca,Stolz,Gold,,DEU,,1124,3,Gold,,,Raffaele,Marciello,Platinum,,ITA,,2259,2,Platinum,,,,,,,,,,,,,,,
61,34,Classified,88,2:52:38.716,673 Laps,13 Laps,37,1:47.995,191.0,GMG Racing,GTD,,,Porsche 911 GT3R,M,1513,387,4,93,112,3,,12255,,,Kyle,Washington,Bronze,,USA,,2608,1,Bronze,,,James,Sofronas,Bronze,,USA,,106,2,Bronze,,,Jeroen,Bleekemolen,Gold,,NLD,,186,3,Gold,,,Klaus,Bachler,Gold,,AUT,,663,4,Gold,,,,,,,,,,,,,,,
