POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,28,Classified,24,50:05.282,-,-,14,1:41.951,173.3,BDR Competition by Grupo Prom,Pro,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Amaury,BONDUEL,S,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,83,Classified,24,50:12.948,+7.666,+0.519,14,1:43.116,171.4,Schumacher CLRT,Pro,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Simon,GACHET,,,FRA,,,,,,,Simon,TIRMAN,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,97,Classified,24,50:17.341,+12.059,+4.393,14,1:43.152,171.3,GG Magic Motorsport,Pro,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Giuseppe,GUIRRERI,,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,6,Classified,24,50:17.931,+12.649,+0.590,18,1:41.936,173.4,VSR,Pro,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Mattia,MICHELOTTO,S,,ITA,,,,,,,Gilles,STADSBADER,S,,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,50,Classified,24,50:17.974,+12.692,+0.043,15,1:42.576,172.3,DL Racing,Pro,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Riccardo,IANNIELLO,S,,ITA,,,,,,,Rodrigo,TESTA,S,,PRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,11,Classified,24,50:18.106,+12.824,+0.132,13,1:43.602,170.6,Micanek Motorsport  Powered by Buggyra,ProAm,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Bronek,FORMANEK,B,,CZE,,,,,,,Stefan,ROSINA,S,,CZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,14,Classified,24,50:18.742,+13.460,+0.636,14,1:43.765,170.3,Oregon Team,Am,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Pietro,PEROLINI,S,,ITA,,,,,,,Davide,RODA,B,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,99,Classified,24,50:18.920,+13.638,+0.178,13,1:43.599,170.6,Leipert Motorsport,Am,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Glenn,MCGEE,,,USA,,,,,,,Anthony,MCINTOSH,,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,4,Classified,24,50:19.724,+14.442,+0.804,12,1:43.483,170.8,Iron Lynx,ProAm,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Claude-Yves,GOSSELIN,B,,BEL,,,,,,,Joran,LENEUTRE,S,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,33,Classified,24,50:20.498,+15.216,+0.774,19,1:42.614,172.2,ASR,ProAm,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Milos,PAVLOVIC,G,,SRB,,,,,,,Alessio,RUFFINI,B,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,75,Classified,24,50:20.749,+15.467,+0.251,16,1:45.369,167.7,ART-Line,LC,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Shota,ABKHAZAVA,,,KAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,40,Classified,24,50:21.982,+16.700,+1.233,12,1:45.624,167.3,ART-Line,Am,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Nigel,BAILLY,B,,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,72,Classified,24,50:22.383,+17.101,+0.401,13,1:45.182,168.0,DL Racing,Am,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Diego,LOCANTO,,,ITA,,,,,,,Stefano,PEZZUCCHI,,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,39,Classified,24,50:23.066,+17.784,+0.683,14,1:44.947,168.4,Target Racing,Am,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Huilin,HAN,B,,CHN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,62,Classified,24,50:23.377,+18.095,+0.311,15,1:43.709,170.4,DL Racing,Pro,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Ibrahim,BADAWY,S,,EGY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,76,Classified,24,50:23.990,+18.708,+0.613,12,1:43.726,170.4,Schumacher CLRT,Pro,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Lola,LOVINFOSSE,,,FRA,,,,,,,Jean-Baptiste,MELA,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,90,Classified,24,50:24.986,+19.704,+0.996,18,1:46.070,166.6,GT3 Poland,LC,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Holger,HARMSEN,,,DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,3,Classified,24,50:25.296,+20.014,+0.310,16,1:43.643,170.5,ASR,Am,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Andrzej,LEWANDOWSKI,B,,POL,,,,,,,Adrian,LEWANDOWSKI,S,,POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,30,Classified,24,50:25.784,+20.502,+0.488,15,1:43.367,171.0,CMR,Pro,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Loris,CABIROU,S,,FRA,,,,,,,Quentin,ANTONEL,S,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,22,Classified,24,50:26.633,+21.351,+0.849,15,1:43.300,171.1,Micanek Motorsport Powered by Buggyra,Pro,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Jachym,GALAS,S,,CZE,,,,,,,Matej,PAVLICEK,S,,CZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,66,Classified,24,50:27.093,+21.811,+0.460,15,1:43.239,171.2,VSR,Am,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Piergiacomo,RANDAZZO,B,,ITA,,,,,,,Stephane,TRIBAUDINI,B,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,27,Classified,24,50:30.227,+24.945,+3.134,14,1:44.021,169.9,CMR,Am,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Stephane,LEMERET,B,,BEL,,,,,,,Rodrigue,GILLION,B,,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,63,Classified,24,50:30.865,+25.583,+0.638,20,1:44.412,169.3,Autovitesse,Am,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Cedric,LEIMER,B,,CHE,,,,,,,Julien,PIGUET,B,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,74,Classified,24,50:31.032,+25.750,+0.167,16,1:44.010,169.9,Pegasus Racing,Pro,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Anthony,NAHRA,,,FRA,,,,,,,Dimitri,ENJALBERT,,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,32,Classified,24,50:31.189,+25.907,+0.157,14,1:44.311,169.4,ASR,LC,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Petar,MATIC,B,,SRB,,,,,,,Paolo,BIGLIERI,B,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,26,Classified,24,50:31.766,+26.484,+0.577,12,1:46.199,166.4,Rexal Villorba Corse,Am,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Cyril,SALEILLES,B,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,8,Classified,24,50:31.902,+26.620,+0.136,14,1:44.544,169.0,Rexal Villorba Corse,LC,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Luciano,PRIVITELIO,B,,SMR,,,,,,,Donovan,PRIVITELIO,B,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,69,Classified,24,50:33.210,+27.928,+1.308,13,1:46.697,165.6,GM Motorsport,Am,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Marco,GERSAGER,S,,DNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,77,Classified,24,50:33.547,+28.265,+0.337,20,1:46.795,165.5,BDR Competition by Grupo Prom,LC,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Alfredo,HERNANDEZ,,,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,49,Classified,24,50:37.397,+32.115,+3.850,18,1:47.964,163.7,Iron Lynx,LC,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,John,SEALE,B,,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,68,Classified,24,50:39.706,+34.424,+2.309,19,1:44.377,169.3,DL Racing,Pro,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Filippo,LAZZARONI,S,,ITA,,,,,,,Lucas,VALKRE,S,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,24,Classified,23,50:05.926,1 Lap,1 Lap,15,1:47.569,164.3,AKF Motorsport,Am,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Oliver,FREYMUTH,B,,DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,54,Classified,23,50:06.469,1 Lap,+0.543,13,1:46.401,166.1,Brutal Fish Racing Team,LC,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Jason,KEATS,B,,CAN,,,,,,,Charlie,MARTIN,B,,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,93,Classified,23,50:07.452,1 Lap,+0.983,17,1:44.904,168.5,Aggressive Team Italia,Am,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Karim,OJJEH,,,SAU,,,,,,,Mauro Luciano,GUASTAMACCHIA,,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,17,Classified,23,50:11.933,1 Lap,+4.481,19,1:46.908,165.3,DS Racing,LC,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Serge,DOMS,S,,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,13,Classified,20,42:00.076,4 Laps,3 Laps,14,1:43.925,170.0,Schumacher CLRT,Am,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Stephan,GUERIN,B,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,43,Not classified,10,22:31.398,,,2,1:43.900,170.1,Iron Lynx,Pro,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Edgar,MALOIGNE,S,,FRA,,,,,,,Georgi,DIMITROV,S,,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,57,Not classified,8,21:34.078,,,3,2:12.520,133.4,ART-Line,Pro,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Egor,ORUDZHEV,G,,KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,Not classified,6,13:41.516,,,2,1:47.285,164.7,Lamborghini Stüttgart byTarget Racing,ProAm,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Guido,LUCHETTI,S,,ITA,,,,,,,Calle,BERGMAN,S,,SWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,48,Not classified,6,13:50.341,,,2,1:51.297,158.8,DL Racing,ProAm,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Andrea,FONTANA,S,,ITA,,,,,,,Cristian,BORTOLATO,B,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,25,Not classified,2,3:40.565,,,2,1:44.557,169.0,UNIQ Racing,Pro,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Jerzy,SPINKIEWICZ,S,,POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Disqualified,18,50:30.260,,,13,1:44.619,168.9,Boutsen VDS,ProAm,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Roee,MEYUHAS,S,,USA,,,,,,,Renaud,KUPPENS,B,,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
