POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,28,5,1:41.397,-,-,174.3,5,BDR Competition by Grupo Prom,Pro,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Amaury,BONDUEL,S,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,16,3,1:41.765,+0.368,+0.368,173.7,5,VSR,Pro,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Andrea,FRASSINETI,S,,ITA,,,,,,,Ignazio,ZANON,S,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,9,3,1:41.785,+0.388,+0.020,173.6,6,Target Racing,Pro,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Oliver,SÖDERSTRÖM,S,,SWE,,,,,,,Largim,ALI,S,,DNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,41,4,1:41.811,+0.414,+0.026,173.6,5,Iron Lynx,Pro,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Pavel,LEFTEROV,S,,BGR,,,,,,,Stefan,BOSTANDJIEV,S,,BGR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,61,4,1:42.061,+0.664,+0.250,173.2,5,Oregon Team,Pro,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Leonardo,CAGLIONI,S,,ITA,,,,,,,Enzo,GERACI,S,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,42,5,1:42.091,+0.694,+0.030,173.1,6,Iron Lynx,Pro,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Giorgio,AMATI,S,,ITA,,,,,,,Jesse,SALMENAUTIO,S,,FIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,6,4,1:42.152,+0.755,+0.061,173.0,5,VSR,Pro,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Mattia,MICHELOTTO,S,,ITA,,,,,,,Gilles,STADSBADER,S,,BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,57,4,1:42.168,+0.771,+0.016,173.0,5,ART-Line,Pro,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Egor,ORUDZHEV,G,,KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,31,3,1:42.288,+0.891,+0.120,172.8,5,Target Racing,Pro,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Hampus,ERIKSSON,S,,SWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,25,5,1:42.333,+0.936,+0.045,172.7,5,UNIQ Racing,Pro,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Jerzy,SPINKIEWICZ,S,,POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,70,4,1:42.341,+0.944,+0.008,172.7,6,Leipert Motorsport,Pro,,,Lamborghini Huracan Super Trofeo EVO2,,,,,,,,,,,,Sebastian,BALTHASAR,S,,DEU,,,,,,,Jacob,RIEGEL,S,,DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
