POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,IMSA_CarId,IMSA_TeamId,IMSA_ClassId,IMSA_CarTypeId,IMSA_ManufacturerId,IMSA_TireId,IMSA_SponsorId,IMSA_EventEntryId,*Extra 9,*Extra 10,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_IMSA_DriverId,DRIVER1_IMSA_DriverPlugId,DRIVER1_IMSA_DriverRatingLong,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_IMSA_DriverId,DRIVER2_IMSA_DriverPlugId,DRIVER2_IMSA_DriverRatingLong,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_IMSA_DriverId,DRIVER3_IMSA_DriverPlugId,DRIVER3_IMSA_DriverRatingLong,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_IMSA_DriverId,DRIVER4_IMSA_DriverPlugId,DRIVER4_IMSA_DriverRatingLong,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_IMSA_DriverId,DRIVER5_IMSA_DriverPlugId,DRIVER5_IMSA_DriverRatingLong,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_IMSA_DriverId,DRIVER6_IMSA_DriverPlugId,DRIVER6_IMSA_DriverRatingLong,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,10,10,1:35.309,-,-,216.4,31,Konica Minolta Acura ARX-05,DPi,,,Acura DPi,M,948,81,27,65,7641,3,,11976,,,Ricky,Taylor,Platinum,,USA,,608,1,Platinum,,,Filipe,Albuquerque,Platinum,,PRT,,1194,2,Platinum,,,Alexander,Rossi,Platinum,,USA,,599,3,Platinum,,,Will,Stevens,Platinum,,GBR,,2698,4,Platinum,,,,,,,,,,,,,,,
2,60,8,1:35.602,+0.293,+0.293,215.7,26,Meyer Shank Racing W/Curb-Agajanian,DPi,,,Acura DPi,M,947,3,27,65,7641,3,,11977,,,Oliver,Jarvis,Platinum,,GBR,,1999,1,Platinum,,,Tom,Blomqvist,Platinum,,MCO,,1718,2,Platinum,,,Helio,Castroneves,Platinum,,BRA,,1525,6,Platinum,,,Simon,Pagenaud,Platinum,,FRA,,3,4,Platinum,,,,,,,,,,,,,,,
3,01,16,1:35.942,+0.633,+0.340,215.0,29,Cadillac Racing,DPi,,,Cadillac DPi,M,943,339,27,49,7646,3,,11978,,,Renger,van der Zande,Gold,,NLD,,1998,1,Gold,,,Sebastien,Bourdais,Platinum,,FRA,,602,2,Platinum,,,Scott,Dixon,Platinum,,NZL,,2699,4,Platinum,,,Alex,Palou,Gold,,ESP,,2697,3,Gold,,,,,,,,,,,,,,,
4,02,27,1:35.962,+0.653,+0.020,214.9,29,Cadillac Racing,DPi,,,Cadillac DPi,M,1549,339,27,49,7646,3,,11979,,,Earl,Bamber,Platinum,,NZL,,651,1,Platinum,,,Alex,Lynn,Platinum,,GBR,,1313,2,Platinum,,,Marcus,Ericsson,Platinum,,SWE,,2689,3,Platinum,,,Kevin,Magnussen,Platinum,,DNK,,2411,4,Platinum,,,,,,,,,,,,,,,
5,48,4,1:36.171,+0.862,+0.209,214.5,29,Ally Cadillac,DPi,,,Cadillac DPi,M,1539,159,27,49,7646,3,,11973,,,Kamui,Kobayashi,Platinum,,JPN,,1778,2,Platinum,,,Mike,Rockenfeller,Platinum,,DEU,,625,4,Platinum,,,Jose Maria,Lopez,Platinum,,ARG,,2765,3,Platinum,,,Jimmie,Johnson,Platinum,,USA,,2244,1,Platinum,,,,,,,,,,,,,,,
6,5,10,1:36.177,+0.868,+0.006,214.5,29,JDC Miller MotorSports,DPi,,,Cadillac DPi,M,758,270,27,49,7646,3,,11975,,,Tristan,Vautier,Gold,,FRA,,635,1,Gold,,,Richard,Westbrook,Platinum,,GBR,,2688,2,Platinum,,,Loic,Duval,Platinum,,FRA,,1274,3,Platinum,,,Ben,Keating,Bronze,,USA,,378,4,Bronze,,,,,,,,,,,,,,,
7,31,11,1:36.188,+0.879,+0.011,214.4,30,Whelen Engineering Racing,DPi,,,Cadillac DPi,M,741,159,27,49,7646,3,,11974,,,Pipo,Derani,Platinum,,BRA,,1083,3,Platinum,,,Tristan,Nunez,Gold,,USA,,169,1,Gold,,,Mike,Conway,Platinum,,GBR,,2710,2,Platinum,,,,,,,,,,,,,,,,,,,,,
8,29,8,1:36.262,+0.953,+0.074,214.3,32,Racing Team Nederland,LMP2,,,ORECA LMP2 07,M,927,335,28,85,7637,3,,11989,,,Frits,Van Eerd,Bronze,,NLD,,2268,1,Bronze,,,Giedo,van der Garde,Platinum,,NLD,,2715,2,Platinum,,,Dylan,Murry,Silver,,USA,,1571,3,Silver,,,Rinus,Van Kalmthout,Gold,,NLD,,2420,4,Gold,,,,,,,,,,,,,,,
9,8,8,1:37.334,+2.025,+1.072,211.9,30,Tower Motorsport,LMP2,,,ORECA LMP2 07,M,973,352,28,85,7637,3,,11987,,,John,Farano,Bronze,,CAN,,441,1,Bronze,,,Louis,Deletraz,Gold,,CHE,,2701,2,Gold,,,Rui,Pinto de Andrade,Silver,,PRT,,2764,3,Silver,,,Ferdinand,Habsburg-Lothringen,Gold,,AUT,,2781,4,Gold,,,,,,,,,,,,,,,
10,20,14,1:37.592,+2.283,+0.258,211.3,34,High Class Racing,LMP2,,,ORECA LMP2 07,M,968,348,28,85,7637,3,,11980,,,Dennis,Andersen,Bronze,,DNK,,2737,1,Bronze,,,Anders,Fjordbach,Silver,,DNK,,2718,2,Silver,,,Fabio,Scherer,Gold,,CHE,,2738,3,Gold,,,Nico,Mueller,Platinum,,CHE,,2706,4,Platinum,,,,,,,,,,,,,,,
11,11,10,1:37.717,+2.408,+0.125,211.1,30,PR1 Mathiasen Motorsports,LMP2,,,ORECA LMP2 07,M,1556,16,28,85,7637,3,,11982,,,Josh,Pierson,Silver,,USA,,2761,6,Silver,,,Harry,Tincknell,Platinum,,GBR,,1288,3,Platinum,,,Steven,Thomas,Bronze,,USA,,1919,5,Bronze,,,Jonathan,Bomarito,Gold,,USA,,309,2,Gold,,,,,,,,,,,,,,,
12,81,9,1:37.960,+2.651,+0.243,210.5,31,DragonSpeed USA,LMP2,,,ORECA LMP2 07,M,797,305,28,85,7637,3,,11988,,,Eric,Lux,Bronze,,USA,,96,1,Bronze,,,Devlin,Defrancesco,Silver,,USA,,1625,2,Silver,,,Patricio,O'Ward,Gold,,MEX,,1132,3,Gold,,,Colton,Herta,Gold,,USA,,1602,4,Gold,,,,,,,,,,,,,,,
13,52,6,1:37.964,+2.655,+0.004,210.5,31,PR1 Mathiasen Motorsports,LMP2,,,ORECA LMP2 07,M,776,16,28,85,7637,3,,11983,,,Ben,Keating,Bronze,,USA,,378,1,Bronze,,,Mikkel,Jensen,Gold,,DNK,,2714,2,Gold,,,Scott,Huffaker,Silver,,USA,,1852,3,Silver,,,Nicolas,Lapierre,Platinum,,CHE,,1143,6,Platinum,,,,,,,,,,,,,,,
14,18,8,1:38.125,+2.816,+0.161,210.2,29,Era Motorsport,LMP2,,,ORECA LMP2 07,M,761,291,28,85,7637,3,,11981,,,Dwight,Merriman,Bronze,,USA,,1930,1,Bronze,,,Kyle,Tilley,Silver,,GBR,,1079,2,Silver,,,Ryan,Dalziel,Gold,,GBR,,192,3,Gold,,,Paul-Loup,Chatin,Gold,,FRA,,2401,4,Gold,,,,,,,,,,,,,,,
15,69,10,1:38.568,+3.259,+0.443,209.3,33,G-Drive Racing By APR,LMP2,,,ORECA LMP2 07,M,1570,398,28,85,7637,3,,11984,,,John,Falb,Bronze,,USA,,725,1,Bronze,,,James,Allen,Gold,,AUS,,2734,2,Gold,,,Luca,Ghiotto,Platinum,,ITA,,2757,3,Platinum,,,Tijmen,van der Helm,Silver,,NLD,,2687,4,Silver,,,,,,,,,,,,,,,
16,68,28,1:38.981,+3.672,+0.413,208.4,29,G-Drive Racing By APR,LMP2,,,ORECA LMP2 07,M,1573,398,28,85,7637,3,,11985,,,Francois,Heriau,Bronze,,FRA,,2749,1,Bronze,,,Oliver,Rasmussen,Silver,,FRA,,2751,2,Silver,,,Ed,Jones,Gold,,ARE,,2418,3,Gold,,,Rene,Rast,Platinum,,AUT,,674,4,Platinum,,,,,,,,,,,,,,,
17,22,7,1:40.056,+4.747,+1.075,206.1,28,United Autosports,LMP2,,,ORECA LMP2 07,M,1355,370,28,85,7637,3,,11986,,,James,McGuire,Bronze,,USA,,921,1,Bronze,,,Guy,Smith,Gold,,GBR,,2683,2,Gold,,,Phil,Hanson,Gold,,GBR,,2754,3,Gold,,,Will,Owen,Silver,,USA,,1411,4,Silver,,,,,,,,,,,,,,,
18,38,10,1:43.413,+8.104,+3.357,199.4,27,Performance Tech Motorsports,LMP3,,,Ligier JS P320,M,1607,289,36,96,7650,3,,11994,,,Dan,Goldburg,Bronze,,USA,,1915,1,Bronze,,,Hikaru,Abe,Bronze,,JPN,,2756,3,Bronze,,,Garett,Grist,Gold,,CAN,,1388,2,Gold,,,Nico,Pino,Silver,,CHL,,2770,4,Silver,,,,,,,,,,,,,,,
19,6,6,1:44.064,+8.755,+0.651,198.2,28,Muehlner Motorsports America,LMP3,,,Duqueine D08,M,1610,51,36,105,7665,3,,11997,,,Efrin,Castro,Bronze,,DOM,,1857,1,Bronze,,,Moritz,Kranz,Silver,,DEU,,1505,2,Silver,,,Ayrton,Ori,Silver,,USA,,2261,3,Silver,,,Joel,Miller,Gold,,USA,,634,4,Gold,,,,,,,,,,,,,,,
20,36,13,1:44.163,+8.854,+0.099,198.0,24,Andretti Autosport,LMP3,,,Ligier JS P320,M,1611,357,36,96,7650,3,,11998,,,Jarett,Andretti,Silver,,USA,,2292,1,Silver,,,Josh,Burdon,Silver,,AUS,,2748,2,Silver,,,Rasmus,Lindh,Silver,,SWE,,2101,3,Silver,,,Gabby,Chaves,Gold,,COL,,600,4,Gold,,,,,,,,,,,,,,,
21,54,10,1:44.297,+8.988,+0.134,197.8,26,CORE Autosport,LMP3,,,Ligier JS P320,M,1604,174,36,96,7650,3,,11991,,,Jon,Bennett,Bronze,,USA,,60,1,Bronze,,,Colin,Braun,Gold,,USA,,61,2,Gold,,,George,Kurtz,Bronze,,USA,,1612,3,Bronze,,,Nic,Jonsson,Silver,,SWE,,41,4,Silver,,,,,,,,,,,,,,,
22,33,5,1:44.400,+9.091,+0.103,197.6,28,Sean Creech Motorsport,LMP3,,,Ligier JS P320,M,1603,286,36,96,7650,3,,11990,,,Joao,Barbosa,Gold,,PRT,,182,1,Gold,,,Malthe,Jakobsen,Silver,,DNK,,2782,4,Silver,,,Seb,Priaulx,Silver,,GBR,,2736,3,Silver,,,Lance,Willsey,Bronze,,USA,,664,2,Bronze,,,,,,,,,,,,,,,
23,26,12,1:44.419,+9.110,+0.019,197.5,18,Muehlner Motorsports America,LMP3,,,Duqueine D08,M,1609,51,36,105,7665,3,,11996,,,Cameron,Shields,Silver,,AUS,,2696,2,Silver,,,R,Crews,Bronze,,USA,,1922,3,Bronze,,,Nolan,Siegel,,,United States,,2421,1,,,,Ugo,de Wilde,Gold,,BEL,,2610,4,Gold,,,,,,,,,,,,,,,
24,74,18,1:44.519,+9.210,+0.100,197.3,31,Riley Motorsports,LMP3,,,Ligier JS P320,M,1606,35,36,96,7650,3,,11993,,,Gar,Robinson,Silver,,USA,,861,1,Silver,,,Felipe,Fraga,Gold,,BRA,,1750,2,Gold,,,Kay,van Berlo,Silver,,NLD,,1759,3,Silver,,,Michael,Cooper,Silver,,USA,,2550,4,Silver,,,,,,,,,,,,,,,
