POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,IMSA_CarId,IMSA_TeamId,IMSA_ClassId,IMSA_CarTypeId,IMSA_ManufacturerId,IMSA_TireId,IMSA_SponsorId,IMSA_EventEntryId,*Extra 9,*Extra 10,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_IMSA_DriverId,DRIVER1_IMSA_DriverPlugId,DRIVER1_IMSA_DriverRatingLong,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_IMSA_DriverId,DRIVER2_IMSA_DriverPlugId,DRIVER2_IMSA_DriverRatingLong,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_IMSA_DriverId,DRIVER3_IMSA_DriverPlugId,DRIVER3_IMSA_DriverRatingLong,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_IMSA_DriverId,DRIVER4_IMSA_DriverPlugId,DRIVER4_IMSA_DriverRatingLong,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_IMSA_DriverId,DRIVER5_IMSA_DriverPlugId,DRIVER5_IMSA_DriverRatingLong,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_IMSA_DriverId,DRIVER6_IMSA_DriverPlugId,DRIVER6_IMSA_DriverRatingLong,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,10,Classified,61,1:40:45.641,-,-,29,1:34.890,217.4,Konica Minolta Acura ARX-05,DPi,,,Acura DPi,M,948,81,27,65,7641,3,,11976,,,Ricky,Taylor,Platinum,,USA,,608,1,Platinum,,,Filipe,Albuquerque,Platinum,,PRT,,1194,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,Classified,61,1:40:53.541,+7.900,+7.900,3,1:34.934,217.3,JDC Miller MotorSports,DPi,,,Cadillac DPi,M,758,270,27,49,7646,3,,11975,,,Tristan,Vautier,Gold,,FRA,,635,1,Gold,,,Richard,Westbrook,Platinum,,GBR,,2688,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,48,Classified,61,1:40:55.210,+9.569,+1.669,47,1:34.831,217.5,Ally Cadillac,DPi,,,Cadillac DPi,M,1539,159,27,49,7646,3,,11973,,,Kamui,Kobayashi,Platinum,,JPN,,1778,2,Platinum,,,Jimmie,Johnson,Platinum,,USA,,2244,1,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,60,Classified,61,1:41:01.284,+15.643,+6.074,28,1:35.158,216.7,Meyer Shank Racing W/Curb-Agajanian,DPi,,,Acura DPi,M,947,3,27,65,7641,3,,11977,,,Oliver,Jarvis,Platinum,,GBR,,1999,1,Platinum,,,Tom,Blomqvist,Platinum,,MCO,,1718,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,01,Classified,61,1:41:08.321,+22.680,+7.037,49,1:34.734,217.7,Cadillac Racing,DPi,,,Cadillac DPi,M,943,339,27,49,7646,3,,11978,,,Renger,van der Zande,Gold,,NLD,,1998,1,Gold,,,Sebastien,Bourdais,Platinum,,FRA,,602,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,02,Classified,61,1:41:11.191,+25.550,+2.870,48,1:34.628,218.0,Cadillac Racing,DPi,,,Cadillac DPi,M,1549,339,27,49,7646,3,,11979,,,Earl,Bamber,Platinum,,NZL,,651,1,Platinum,,,Alex,Lynn,Platinum,,GBR,,1313,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,31,Classified,61,1:41:42.378,+56.737,+31.187,41,1:34.949,217.2,Whelen Engineering Racing,DPi,,,Cadillac DPi,M,741,159,27,49,7646,3,,11974,,,Pipo,Derani,Platinum,,BRA,,1083,3,Platinum,,,Tristan,Nunez,Gold,,USA,,169,1,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,52,Classified,60,1:41:13.688,1 Lap,1 Lap,23,1:36.079,214.7,PR1 Mathiasen Motorsports,LMP2,,,ORECA LMP2 07,M,776,16,28,85,7637,3,,11983,,,Ben,Keating,Bronze,,USA,,378,1,Bronze,,,Mikkel,Jensen,Gold,,DNK,,2714,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,11,Classified,60,1:41:33.738,1 Lap,+20.050,59,1:36.583,213.6,PR1 Mathiasen Motorsports,LMP2,,,ORECA LMP2 07,M,1556,16,28,85,7637,3,,11982,,,Steven,Thomas,Bronze,,USA,,1919,1,Bronze,,,Jonathan,Bomarito,Gold,,USA,,309,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,68,Classified,60,1:41:35.292,1 Lap,+1.554,52,1:35.789,215.3,G-Drive Racing By APR,LMP2,,,ORECA LMP2 07,M,1573,398,28,85,7637,3,,11985,,,Francois,Heriau,Bronze,,FRA,,2749,1,Bronze,,,Rene,Rast,Platinum,,AUT,,674,4,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
