NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,
1,1,1,22:06.143,0,,20:36.853,0,48.076,0,41.214,0,14.3,22:06.143,17:12:06.143,20:36.853,0:48.076,0:41.214,251.8,Neil Verhagen,0:20:06.540,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,2,1:50.360,0,,22.714,0,45.024,0,42.622,0,171.7,23:56.503,17:13:56.503,0:22.714,0:45.024,0:42.622,254.7,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,3,1:44.968,0,,21.732,0,43.763,2,39.473,3,180.5,25:41.471,17:15:41.471,0:21.732,0:43.763,0:39.473,259.2,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,4,2:39.494,0,B,21.673,0,44.219,0,1:33.602,0,118.8,28:20.965,17:18:20.965,0:21.673,0:44.219,1:33.602,259.7,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,5,2:04.777,0,,31.353,0,50.344,0,43.080,0,151.8,30:25.742,17:20:25.742,0:31.353,0:50.344,0:43.080,238.5,Neil Verhagen,0:00:57.825,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,6,1:58.323,0,,24.694,0,45.948,0,47.681,0,160.1,32:24.065,17:22:24.065,0:24.694,0:45.948,0:47.681,94.8,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,7,1:44.810,0,,21.737,0,43.642,0,39.431,0,180.8,34:08.875,17:24:08.875,0:21.737,0:43.642,0:39.431,259.7,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,8,1:44.957,2,,21.669,2,43.785,0,39.503,0,180.5,35:53.832,17:25:53.832,0:21.669,0:43.785,0:39.503,259.7,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,FF,
12,1,1,2:11.870,0,,43.127,0,47.498,0,41.245,0,143.7,2:11.870,16:52:11.870,0:43.127,0:47.498,0:41.245,250.8,Aaron Telitz,0:00:11.692,GTD,,Vasser Sullivan Racing,Lexus,GF,
12,1,2,1:47.793,0,,22.309,0,44.957,0,40.527,0,175.8,3:59.663,16:53:59.663,0:22.309,0:44.957,0:40.527,252.2,Aaron Telitz,,GTD,,Vasser Sullivan Racing,Lexus,GF,
12,1,3,1:46.215,0,,21.988,0,44.253,0,39.974,0,178.4,5:45.878,16:55:45.878,0:21.988,0:44.253,0:39.974,255.2,Aaron Telitz,,GTD,,Vasser Sullivan Racing,Lexus,GF,
12,1,4,1:46.215,0,,21.866,0,44.373,0,39.976,0,178.4,7:32.093,16:57:32.093,0:21.866,0:44.373,0:39.976,255.7,Aaron Telitz,,GTD,,Vasser Sullivan Racing,Lexus,GF,
12,1,5,2:27.370,0,B,21.986,0,44.330,0,1:21.054,0,128.6,9:59.463,16:59:59.463,0:21.986,0:44.330,1:21.054,255.7,Aaron Telitz,,GTD,,Vasser Sullivan Racing,Lexus,GF,
12,1,6,1:56.927,0,,30.604,0,45.733,0,40.590,0,162.0,11:56.390,17:01:56.390,0:30.604,0:45.733,0:40.590,257.7,Aaron Telitz,0:00:45.677,GTD,,Vasser Sullivan Racing,Lexus,GF,
12,1,7,1:46.243,0,,21.894,0,44.477,0,39.872,2,178.3,13:42.633,17:03:42.633,0:21.894,0:44.477,0:39.872,257.2,Aaron Telitz,,GTD,,Vasser Sullivan Racing,Lexus,GF,
