TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN,AIR_TEMP_UNIT,TRACK_TEMP_UNIT,PRESSURE_UNIT,WIND_SPEED_UNIT,
1787431875,8/22/2026 8:51:15 PM,86,118.22,62,29.48875786,4.9,206,-999,ºF,ºF,inHg,MPH,
1787431935,8/22/2026 8:52:15 PM,85.64,118.22,61,29.49171087,3.9,221,-999,ºF,ºF,inHg,MPH,
1787431995,8/22/2026 8:53:15 PM,85.64,118.22,62,29.48875786,3.9,195,-999,ºF,ºF,inHg,MPH,
1787432055,8/22/2026 8:54:15 PM,85.64,118.04,62,29.48875786,0.9,140,-999,ºF,ºF,inHg,MPH,
1787432115,8/22/2026 8:55:15 PM,85.64,118.04,62,29.48875786,0.9,182,-999,ºF,ºF,inHg,MPH,
1787432235,8/22/2026 8:57:15 PM,86.18,117.68,62,29.48580485,5.9,157,-999,ºF,ºF,inHg,MPH,
1787432295,8/22/2026 8:58:15 PM,86.36,117.32,62,29.48580485,2.9,231,-999,ºF,ºF,inHg,MPH,
1787432415,8/22/2026 9:00:15 PM,86.36,116.78,62,29.48285184,7.9,360,-999,ºF,ºF,inHg,MPH,
1787432475,8/22/2026 9:01:15 PM,86.18,116.6,62,29.48285184,3.9,211,-999,ºF,ºF,inHg,MPH,
1787432595,8/22/2026 9:03:15 PM,85.82,116.24,62,29.48285184,6.9,213,-999,ºF,ºF,inHg,MPH,
1787432655,8/22/2026 9:04:15 PM,85.82,115.88,62,29.48285184,6.9,213,-999,ºF,ºF,inHg,MPH,
1787432775,8/22/2026 9:06:15 PM,85.46,115.34,63,29.47989883,3.9,186,-999,ºF,ºF,inHg,MPH,
1787432895,8/22/2026 9:08:15 PM,85.46,115.16,63,29.47989883,4.9,184,-999,ºF,ºF,inHg,MPH,
1787432955,8/22/2026 9:09:15 PM,85.46,114.98,63,29.47989883,6.9,221,-999,ºF,ºF,inHg,MPH,
1787433015,8/22/2026 9:10:15 PM,85.64,114.98,63,29.47694582,5.9,200,-999,ºF,ºF,inHg,MPH,
1787433135,8/22/2026 9:12:15 PM,86.18,114.8,62,29.47989883,5.9,235,-999,ºF,ºF,inHg,MPH,
1787433195,8/22/2026 9:13:15 PM,85.82,114.8,62,29.47694582,6.9,252,-999,ºF,ºF,inHg,MPH,
1787433315,8/22/2026 9:15:15 PM,85.28,114.8,62,29.47694582,3.9,279,-999,ºF,ºF,inHg,MPH,
1787433435,8/22/2026 9:17:15 PM,85.64,114.98,62,29.47989883,5.9,184,-999,ºF,ºF,inHg,MPH,
1787433555,8/22/2026 9:19:15 PM,86.18,114.62,62,29.47694582,4.9,221,-999,ºF,ºF,inHg,MPH,
1787433615,8/22/2026 9:20:15 PM,85.82,114.44,62,29.47399281,0.9,223,-999,ºF,ºF,inHg,MPH,
1787433735,8/22/2026 9:22:15 PM,86.18,114.44,61,29.46808679,1.9,180,-999,ºF,ºF,inHg,MPH,
1787433795,8/22/2026 9:23:15 PM,85.82,114.44,61,29.47399281,3.9,227,-999,ºF,ºF,inHg,MPH,
1787433855,8/22/2026 9:24:15 PM,85.64,114.62,62,29.4710398,0.9,230,-999,ºF,ºF,inHg,MPH,
