TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN,AIR_TEMP_UNIT,TRACK_TEMP_UNIT,PRESSURE_UNIT,WIND_SPEED_UNIT,
1787501476,8/23/2026 4:11:16 PM,88.52,115.16,40,29.56848913,3.9,302,-999,ºF,ºF,inHg,MPH,
1787501596,8/23/2026 4:13:16 PM,89.24,114.8,40,29.57144214,7.9,92,-999,ºF,ºF,inHg,MPH,
1787501656,8/23/2026 4:14:16 PM,89.24,114.8,38,29.56848913,5.9,17,-999,ºF,ºF,inHg,MPH,
1787501776,8/23/2026 4:16:16 PM,89.42,114.62,38,29.56553612,4.9,96,-999,ºF,ºF,inHg,MPH,
1787501896,8/23/2026 4:18:16 PM,89.78,114.98,37,29.56553612,5.9,300,-999,ºF,ºF,inHg,MPH,
1787501956,8/23/2026 4:19:16 PM,89.6,114.98,37,29.56848913,10.9,289,-999,ºF,ºF,inHg,MPH,
1787502076,8/23/2026 4:21:16 PM,88.88,115.16,37,29.56553612,10.9,286,-999,ºF,ºF,inHg,MPH,
1787502136,8/23/2026 4:22:16 PM,88.52,115.34,37,29.56848913,10.9,300,-999,ºF,ºF,inHg,MPH,
1787502256,8/23/2026 4:24:16 PM,88.34,115.52,37,29.56848913,9.9,311,-999,ºF,ºF,inHg,MPH,
1787502316,8/23/2026 4:25:16 PM,88.16,115.52,38,29.56848913,9,306,-999,ºF,ºF,inHg,MPH,
1787502436,8/23/2026 4:27:16 PM,87.62,115.16,37,29.56848913,11.9,316,-999,ºF,ºF,inHg,MPH,
1787502556,8/23/2026 4:29:16 PM,87.62,114.98,38,29.56848913,7.9,321,-999,ºF,ºF,inHg,MPH,
1787502616,8/23/2026 4:30:16 PM,87.44,114.8,38,29.57144214,6.9,309,-999,ºF,ºF,inHg,MPH,
1787502736,8/23/2026 4:32:16 PM,87.44,114.44,38,29.56848913,9.9,351,-999,ºF,ºF,inHg,MPH,
1787502796,8/23/2026 4:33:16 PM,87.62,114.44,39,29.56848913,4.9,327,-999,ºF,ºF,inHg,MPH,
1787502916,8/23/2026 4:35:16 PM,88.34,114.8,38,29.56848913,7.9,15,-999,ºF,ºF,inHg,MPH,
1787502976,8/23/2026 4:36:16 PM,88.16,114.98,38,29.56848913,12.9,290,-999,ºF,ºF,inHg,MPH,
1787503096,8/23/2026 4:38:16 PM,87.98,114.98,39,29.56848913,3.9,313,-999,ºF,ºF,inHg,MPH,
1787503156,8/23/2026 4:39:16 PM,87.98,114.62,39,29.57144214,7.9,348,-999,ºF,ºF,inHg,MPH,
1787503216,8/23/2026 4:40:16 PM,87.98,114.44,40,29.56553612,7.9,302,-999,ºF,ºF,inHg,MPH,
1787503336,8/23/2026 4:42:16 PM,88.34,114.62,40,29.56848913,4.9,17,-999,ºF,ºF,inHg,MPH,
