NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,
1,2,1,2:15.788,0,,55.067,0,37.408,0,43.313,0,145.4,2:15.788,18:22:15.788,0:55.067,0:37.408,0:43.313,147.9,Sophia FLOERSCH,0:00:18.538,LMP2,,Richard Mille Racing Team,Oreca,
1,2,2,1:39.992,0,,32.332,0,33.818,2,33.842,2,208.6,3:55.780,18:23:55.780,0:32.332,0:33.818,0:33.842,299.2,Sophia FLOERSCH,,LMP2,,Richard Mille Racing Team,Oreca,
1,2,3,1:47.781,0,B,32.435,0,34.504,0,40.842,0,193.5,5:43.561,18:25:43.561,0:32.435,0:34.504,0:40.842,296.7,Sophia FLOERSCH,,LMP2,,Richard Mille Racing Team,Oreca,
1,2,4,4:32.819,0,B,1:34.936,0,1:24.165,0,1:33.718,0,76.4,10:16.380,18:30:16.380,1:34.936,1:24.165,1:33.718,213.0,Sophia FLOERSCH,0:01:05.214,LMP2,,Richard Mille Racing Team,Oreca,
1,2,5,10:02.846,0,,8:46.864,0,36.848,0,39.134,0,34.6,20:19.226,18:40:19.226,8:46.864,0:36.848,0:39.134,174.5,Sophia FLOERSCH,0:08:15.170,LMP2,,Richard Mille Racing Team,Oreca,
1,2,6,1:39.905,2,,32.180,2,33.825,0,33.900,0,208.7,21:59.131,18:41:59.131,0:32.180,0:33.825,0:33.900,298.3,Sophia FLOERSCH,,LMP2,,Richard Mille Racing Team,Oreca,
20,2,1,1:59.981,0,,48.005,0,36.448,0,35.528,0,164.5,1:59.981,18:21:59.981,0:48.005,0:36.448,0:35.528,218.2,Anders FJORDBACH,0:00:13.619,LMP2,P/A,High Class Racing,Oreca,
20,2,2,1:40.979,0,,32.623,0,34.315,0,34.041,0,206.5,3:40.960,18:23:40.960,0:32.623,0:34.315,0:34.041,291.9,Anders FJORDBACH,,LMP2,P/A,High Class Racing,Oreca,
20,2,3,1:40.026,2,,32.323,2,33.822,2,33.881,0,208.5,5:20.986,18:25:20.986,0:32.323,0:33.822,0:33.881,294.3,Anders FJORDBACH,,LMP2,P/A,High Class Racing,Oreca,
20,2,4,1:47.960,0,B,32.337,0,34.587,0,41.036,0,193.2,7:08.946,18:27:08.946,0:32.337,0:34.587,0:41.036,294.3,Anders FJORDBACH,,LMP2,P/A,High Class Racing,Oreca,
20,2,5,12:49.793,0,,11:37.618,0,37.345,0,34.830,0,27.1,19:58.739,18:39:58.739,11:37.618,0:37.345,0:34.830,201.5,Anders FJORDBACH,0:11:08.348,LMP2,P/A,High Class Racing,Oreca,
20,2,6,1:40.233,0,,32.577,0,33.835,0,33.821,2,208.1,21:38.972,18:41:38.972,0:32.577,0:33.835,0:33.821,293.5,Anders FJORDBACH,,LMP2,P/A,High Class Racing,Oreca,
21,3,1,2:07.971,0,,52.981,0,37.389,0,37.601,0,154.3,2:07.971,18:22:07.971,0:52.981,0:37.389,0:37.601,171.4,Ben HANLEY,0:00:16.132,LMP2,P/A,DragonSpeed USA,Oreca,
21,3,2,1:39.147,0,,32.200,0,33.589,0,33.358,0,210.3,3:47.118,18:23:47.118,0:32.200,0:33.589,0:33.358,298.3,Ben HANLEY,,LMP2,P/A,DragonSpeed USA,Oreca,
21,3,3,1:38.810,0,,32.156,0,33.499,0,33.155,2,211.1,5:25.928,18:25:25.928,0:32.156,0:33.499,0:33.155,298.3,Ben HANLEY,,LMP2,P/A,DragonSpeed USA,Oreca,
21,3,4,1:38.663,2,,32.109,2,33.376,2,33.178,0,211.4,7:04.591,18:27:04.591,0:32.109,0:33.376,0:33.178,299.2,Ben HANLEY,,LMP2,P/A,DragonSpeed USA,Oreca,
21,3,5,3:55.963,0,B,58.185,0,1:23.843,0,1:33.935,0,88.4,11:00.554,18:31:00.554,0:58.185,1:23.843,1:33.935,298.3,Ben HANLEY,,LMP2,P/A,DragonSpeed USA,Oreca,
21,3,6,9:07.108,0,,7:54.208,0,36.421,0,36.479,0,38.1,20:07.662,18:40:07.662,7:54.208,0:36.421,0:36.479,198.2,Ben HANLEY,0:07:24.977,LMP2,P/A,DragonSpeed USA,Oreca,
21,3,7,1:52.913,0,B,36.247,0,35.385,0,41.281,0,184.7,22:00.575,18:42:00.575,0:36.247,0:35.385,0:41.281,299.2,Ben HANLEY,,LMP2,P/A,DragonSpeed USA,Oreca,
22,3,1,2:03.052,0,,49.640,0,35.524,0,37.888,0,160.4,2:03.052,18:22:03.052,0:49.640,0:35.524,0:37.888,202.6,Filipe ALBUQUERQUE,0:00:14.445,LMP2,,United Autosports USA,Oreca,
22,3,2,1:38.786,0,,32.135,0,33.455,0,33.196,0,211.1,3:41.838,18:23:41.838,0:32.135,0:33.455,0:33.196,297.5,Filipe ALBUQUERQUE,,LMP2,,United Autosports USA,Oreca,
22,3,3,1:46.152,0,B,31.975,2,33.912,0,40.265,0,196.5,5:27.990,18:25:27.990,0:31.975,0:33.912,0:40.265,296.7,Filipe ALBUQUERQUE,,LMP2,,United Autosports USA,Oreca,
22,3,4,3:31.890,0,B,1:19.902,0,48.088,0,1:23.900,0,98.4,8:59.880,18:28:59.880,1:19.902,0:48.088,1:23.900,227.8,Filipe ALBUQUERQUE,0:00:51.992,LMP2,,United Autosports USA,Oreca,
22,3,5,10:56.582,0,,9:46.027,0,35.102,0,35.453,0,31.8,19:56.462,18:39:56.462,9:46.027,0:35.102,0:35.453,212.2,Filipe ALBUQUERQUE,0:09:16.746,LMP2,,United Autosports USA,Oreca,
22,3,6,1:38.557,2,,31.991,0,33.433,2,33.133,2,211.6,21:35.019,18:41:35.019,0:31.991,0:33.433,0:33.133,296.7,Filipe ALBUQUERQUE,,LMP2,,United Autosports USA,Oreca,
