NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,
33,1,1,1:58.862,0,,42.749,0,38.119,0,37.994,0,166.1,1:58.862,18:01:58.862,0:42.749,0:38.119,0:37.994,206.9,Ben KEATING,0:00:07.122,LMGTE Am,,TF Sport,Aston Martin,
33,1,2,1:50.292,0,,34.770,0,36.917,0,38.605,0,189.1,3:49.154,18:03:49.154,0:34.770,0:36.917,0:38.605,270.7,Ben KEATING,,LMGTE Am,,TF Sport,Aston Martin,
33,1,3,1:48.336,0,,34.636,0,36.751,0,36.949,0,192.5,5:37.490,18:05:37.490,0:34.636,0:36.751,0:36.949,273.4,Ben KEATING,,LMGTE Am,,TF Sport,Aston Martin,
33,1,4,1:48.452,0,,34.957,0,36.646,0,36.849,0,192.3,7:25.942,18:07:25.942,0:34.957,0:36.646,0:36.849,274.1,Ben KEATING,,LMGTE Am,,TF Sport,Aston Martin,
33,1,5,1:47.647,0,,34.449,0,36.447,0,36.751,0,193.7,9:13.589,18:09:13.589,0:34.449,0:36.447,0:36.751,272.7,Ben KEATING,,LMGTE Am,,TF Sport,Aston Martin,
33,1,6,1:47.272,2,,34.404,2,36.265,2,36.603,2,194.4,11:00.861,18:11:00.861,0:34.404,0:36.265,0:36.603,272.7,Ben KEATING,,LMGTE Am,,TF Sport,Aston Martin,
388,2,1,3:22.573,0,,2:06.782,0,38.158,0,37.633,0,97.5,3:22.573,18:03:22.573,2:06.782,0:38.158,0:37.633,207.7,Christian HOOK,0:01:30.761,LMGTE Am,,Rinaldi Racing,Ferrari,
388,2,2,1:49.267,0,,34.906,0,37.160,0,37.201,0,190.9,5:11.840,18:05:11.840,0:34.906,0:37.160,0:37.201,271.4,Christian HOOK,,LMGTE Am,,Rinaldi Racing,Ferrari,
388,2,3,1:49.119,0,,34.750,0,37.181,0,37.188,0,191.1,7:00.959,18:07:00.959,0:34.750,0:37.181,0:37.188,272.7,Christian HOOK,,LMGTE Am,,Rinaldi Racing,Ferrari,
388,2,4,1:48.973,0,,34.527,2,37.180,0,37.266,0,191.4,8:49.932,18:08:49.932,0:34.527,0:37.180,0:37.266,272.0,Christian HOOK,,LMGTE Am,,Rinaldi Racing,Ferrari,
388,2,5,1:48.700,2,,34.712,0,37.126,2,36.862,2,191.9,10:38.632,18:10:38.632,0:34.712,0:37.126,0:36.862,272.0,Christian HOOK,,LMGTE Am,,Rinaldi Racing,Ferrari,
46,2,1,3:05.225,0,,1:48.283,0,38.484,0,38.458,0,106.6,3:05.225,18:03:05.225,1:48.283,0:38.484,0:38.458,203.0,Anders BUCHARDT,0:01:11.095,LMGTE Am,,Team Project 1,Porsche,
46,2,2,1:51.051,2,,35.230,2,37.896,0,37.925,2,187.8,4:56.276,18:04:56.276,0:35.230,0:37.896,0:37.925,267.3,Anders BUCHARDT,,LMGTE Am,,Team Project 1,Porsche,
46,2,3,2:01.749,0,,40.457,0,41.492,0,39.800,0,171.3,6:58.025,18:06:58.025,0:40.457,0:41.492,0:39.800,268.7,Anders BUCHARDT,,LMGTE Am,,Team Project 1,Porsche,
46,2,4,1:53.337,0,,35.484,0,38.116,0,39.737,0,184.0,8:51.362,18:08:51.362,0:35.484,0:38.116,0:39.737,267.3,Anders BUCHARDT,,LMGTE Am,,Team Project 1,Porsche,
