POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,6,5,1:23.508,-,-,185.8,47,Porsche Penske Motorsport,HYPERCAR,H,,Porsche 963,M,100895,6283,4167,6176,4368,5,,,PORSCHE PENSKE,,Kévin,ESTRE,P,,FRA,,1292,70,,00:45:00,None,Laurens,VANTHOOR,P,,BEL,,1124,23,,00:45:00,None,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,5,1:23.612,+0.104,+0.104,185.5,42,Porsche Penske Motorsport,HYPERCAR,H,,Porsche 963,M,100894,6283,4167,6176,4368,5,,,PORSCHE PENSKE,,Julien,ANDLAUER,G,,FRA,,9192,70,,00:45:00,None,Michael,CHRISTENSEN,P,,DEN,,532,57,,00:45:00,None,,,,,,,,,,,,,,,,,,,,,,,,,
3,15,5,1:23.618,+0.110,+0.006,185.5,58,BMW M Team WRT,HYPERCAR,H,,BMW M Hybrid V8,M,100902,6359,4167,6188,4354,5,,,BMW M TEAM WRT,,Dries,VANTHOOR,P,,BEL,,8292,23,,00:45:00,None,Raffaele,MARCIELLO,P,,SUI,,10402,219,,00:45:00,None,Kevin,MAGNUSSEN,P,,DEN,,10211,57,,00:45:00,None,,,,,,,,,,,,,,,,,,,
4,12,4,1:23.681,+0.173,+0.063,185.4,53,Cadillac Hertz Team JOTA,HYPERCAR,H,,Cadillac V-Series.R,M,100901,6429,4167,6203,4097,66,,,CADILLAC HTJ,,Alex,LYNN,P,,GBR,,11043,188,,00:45:00,None,Norman,NATO,G,,FRA,,9032,70,,00:45:00,None,Will,STEVENS,P,,GBR,,11044,188,,00:45:00,None,,,,,,,,,,,,,,,,,,,
5,007,5,1:24.006,+0.498,+0.325,184.7,57,Aston Martin Thor Team,HYPERCAR,,,Aston Martin Valkyrie,M,100896,6427,4167,6273,260,66,,,ASTON MARTIN,,Harry,TINCKNELL,P,,GBR,,303,188,,00:45:00,None,Tom,GAMBLE,G,,GBR,,9549,188,,00:45:00,None,,,,,,,,,,,,,,,,,,,,,,,,,
6,20,6,1:24.019,+0.511,+0.013,184.6,57,BMW M Team WRT,HYPERCAR,H,,BMW M Hybrid V8,M,100903,6359,4167,6188,4354,5,,,BMW M TEAM WRT,,René,RAST,P,,GER,,307,5,,00:45:00,None,Marco,WITTMANN,P,,GER,,11369,5,,00:45:00,None,Sheldon,VAN DER LINDE,P,,RSA,VDL,11274,2,,00:45:00,None,,,,,,,,,,,,,,,,,,,
7,7,5,1:24.023,+0.515,+0.004,184.6,58,Toyota Gazoo Racing,HYPERCAR,H,,Toyota GR010 - Hybrid,M,100897,380,4167,6206,2,121,,,TOYOTA GAZOO,,Mike,CONWAY,P,,GBR,,215,188,,00:45:00,None,Kamui,KOBAYASHI,P,,JPN,,210,121,,00:45:00,None,Nyck,DE VRIES,P,,NED,DEV,9152,178,,00:45:00,None,,,,,,,,,,,,,,,,,,,
8,009,5,1:24.118,+0.610,+0.095,184.4,54,Aston Martin Thor Team,HYPERCAR,,,Aston Martin Valkyrie,M,100899,6427,4167,6273,260,66,,,ASTON MARTIN,,Alex,RIBERAS,G,,ESP,,10376,64,,00:45:00,None,Marco,SORENSEN,P,,DEN,,11446,57,,00:45:00,None,,,,,,,,,,,,,,,,,,,,,,,,,
9,38,6,1:24.140,+0.632,+0.022,184.4,51,Cadillac Hertz Team JOTA,HYPERCAR,H,,Cadillac V-Series.R,M,100910,6429,4167,6203,4097,66,,,CADILLAC HTJ,,Earl,BAMBER,P,,NZL,,1290,168,,00:45:00,None,Sébastien,BOURDAIS,P,,FRA,,98,70,,00:45:00,None,Jenson,BUTTON,P,,GBR,,9180,188,,00:45:00,None,,,,,,,,,,,,,,,,,,,
10,50,5,1:24.148,+0.640,+0.008,184.3,54,Ferrari AF Corse,HYPERCAR,H,,Ferrari 499P,M,100912,6293,4167,6192,3,119,,,FERRARI AF,,Antonio,FUOCO,P,,ITA,,10091,119,,00:45:00,None,Miguel,MOLINA,P,,ESP,,8526,64,,00:45:00,None,Nicklas,NIELSEN,P,,DEN,,9432,57,,00:45:00,None,,,,,,,,,,,,,,,,,,,
11,94,6,1:24.259,+0.751,+0.111,184.1,49,Peugeot TotalEnergies,HYPERCAR,H,,Peugeot 9X8,M,100927,6151,4167,6112,4014,70,,,PEUGEOT TE,,Loïc,DUVAL,P,,FRA,,14,70,,00:45:00,None,Malthe,JAKOBSEN,G,,DEN,,9610,57,,00:45:00,None,,,,,,,,,,,,,,,,,,,,,,,,,
12,83,6,1:24.296,+0.788,+0.037,184.0,52,AF Corse,HYPERCAR,H,,Ferrari 499P,M,100921,16,4167,6192,3,119,,HWC,AF CORSE,HWC,Robert,KUBICA,P,,POL,,8438,181,,00:45:00,None,Yifei,YE,G,,CHN,,10068,43,,00:45:00,None,Philip,HANSON,G,,GBR,,1946,188,,00:45:00,None,,,,,,,,,,,,,,,,,,,
