POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,10,15,1:34.660,-,-,163.9,16,GFORCE,GT3,,,FERRARI GT3,,REGINALDO CLEBERTY NAPPI,,,,,,,,,,,NAPPI,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8,19,1:34.661,+0.001,+0.001,163.9,20,RC,GT3,,,MERCEDES GT3,,JOSE GUILHERME GADBEM FIGUEIROA,,,,,,,,,,Guilherme,FIGUEIROA,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,55,22,1:34.937,+0.277,+0.276,163.4,23,STUTTGART MOTORSPORT,GT3,,,PORSCHE GT3,,MARCEL VISCONDE,,,,,,,,,,Marcel,VISCONDE,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,3,19,1:35.774,+1.114,+0.837,162.0,20,KTF,GT3,,,MERCEDES GT3,,ALEXANDRE MENEGASSI AULER,,,,,,,,,,,AULER,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,420,8,1:35.972,+1.312,+0.198,161.6,19,GRID,GT3,,,LAMBORGHINI GT3,,MELIK NAJM,,,,,,,,,,Turco,MELIK,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,76,18,1:37.246,+2.586,+1.274,159.5,24,GFORCE,GT3,,,MERCEDES GT3,,PEDRO BENTO BEZERRA JUNIOR,,,,,,,,,,Pedro,BEZERRA,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,85,17,1:37.353,+2.693,+0.107,159.3,22,GFORCE,GT3,,,LAMBORGHINI GT3,,GALBA SOUZA ACCIOLY FILHO,,,,,,,,,,,GALBINHA,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,77,16,1:42.155,+7.495,+4.802,151.9,17,GT MOTORSPORT,GT4,,,MERCEDES GT4,,MURILO FRANÇA,,,,,,,,,,Murilla,FRANÇA,,,BRA,,,,,,,Samuel,ORIGE,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,7,14,1:44.216,+9.556,+2.061,148.8,19,GRID,GT4,,,MERCEDES GT4,,MURIEL FITFIBS,,,,,,,,,,Muriel,FITFIBS,,,BRA,,,,,,,Cesar,FONSCECA,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,22,19,1:45.651,+10.991,+1.435,146.8,19,GFORCE,GT4,,,MUSTANG GT4 L,,FLAVIO AUGUSTO ABRUNHOZA FILHO,,,,,,,,,,Flavio,ABRUNHOZA,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,14,9,1:46.778,+12.118,+1.127,145.3,20,GT MOTORSPORT,GT4,,,MERCEDES GT4,,STANLEY BITTAR DE ALMEIDA,,,,,,,,,,,STANLEY,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1,0,,,,,0,GT MOTORSPORT,P1,,,SIGMA,,ALDO PIEDADE JUNIOR,,,,,,,,,,Aldo,PIEDADE JUNIOR,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,11,0,,,,,0,GFORCE,GT4,,,MERCEDES GT4,,CARLOS ALBERTO VALLONE JUNIOR,,,,,,,,,,César,ABDALLA,,,BRA,,,,,,,Marcio,KUMRUIAN,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,21,0,,,,,0,STUTTGART MOTORSPORT,GT4,,,PORSCHE GT4,,JACQUES QUARTIERO,,,,,,,,,,Jacques,QUARTIERO,,,BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
