POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,IMSA_CarId,IMSA_TeamId,IMSA_ClassId,IMSA_CarTypeId,IMSA_ManufacturerId,IMSA_TireId,IMSA_SponsorId,IMSA_EventEntryId,*Extra 9,*Extra 10,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_IMSA_DriverId,DRIVER1_IMSA_DriverPlugId,DRIVER1_IMSA_DriverRatingLong,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_IMSA_DriverId,DRIVER2_IMSA_DriverPlugId,DRIVER2_IMSA_DriverRatingLong,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_IMSA_DriverId,DRIVER3_IMSA_DriverPlugId,DRIVER3_IMSA_DriverRatingLong,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_IMSA_DriverId,DRIVER4_IMSA_DriverPlugId,DRIVER4_IMSA_DriverRatingLong,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_IMSA_DriverId,DRIVER5_IMSA_DriverPlugId,DRIVER5_IMSA_DriverRatingLong,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_IMSA_DriverId,DRIVER6_IMSA_DriverPlugId,DRIVER6_IMSA_DriverRatingLong,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,01,40,1:35.589,-,-,215.8,48,Cadillac Racing,GTP,,,Cadillac V-Series.R,M,2398,339,44,200,7646,3,,16593,,,Alex,Palou,Platinum,,ESP,,2697,3,Platinum,,,Renger,van der Zande,Platinum,,NLD,,3170,1,Platinum,,,Sebastien,Bourdais,Platinum,,FRA,,602,2,Platinum,,,Scott,Dixon,Platinum,,NZL,,2699,4,Platinum,,,,,,,,,,,,,,,
2,7,4,1:35.724,+0.135,+0.135,215.5,16,Porsche Penske Motorsports,GTP,,,Porsche 963,M,2190,200,44,193,112,3,,16590,,,Dane,Cameron,Platinum,,USA,,54,4,Platinum,,,Felipe,Nasr,Platinum,,BRA,,1598,2,Platinum,,,Matt,Campbell,Platinum,,AUS,,1791,1,Platinum,,,Josef,Newgarden,Platinum,,USA,,2982,3,Platinum,,,,,,,,,,,,,,,
3,5,6,1:35.754,+0.165,+0.030,215.4,52,Proton Competition Mustang Sampling,GTP,,,Porsche 963,M,2545,461,44,193,112,3,,16598,,,Gianmaria,Bruni,Platinum,,ITA,,22,1,Platinum,,,Neel,Jani,Platinum,,CHE,,1267,2,Platinum,,,Alessio,Picariello,Gold,,BEL,,1639,3,Gold,,,Romain,Dumas,Platinum,,FRA,,291,4,Platinum,,,,,,,,,,,,,,,
4,31,6,1:35.788,+0.199,+0.034,215.3,21,Whelen Engineering Cadillac Racing,GTP,,,Cadillac V-Series.R,M,2399,344,44,200,7646,3,,16596,,,Pipo,Derani,Platinum,,BRA,,1083,3,Platinum,,,Jack,Aitken,Platinum,,GBR,,2986,4,Platinum,,,Tom,Blomqvist,Platinum,,MCO,,1718,2,Platinum,,,,,,,,,,,,,,,,,,,,,
5,6,4,1:35.830,+0.241,+0.042,215.2,27,Porsche Penske Motorsports,GTP,,,Porsche 963,M,2189,200,44,193,112,3,,16589,,,Nick,Tandy,Platinum,,GBR,,124,1,Platinum,,,Mathieu,Jaminet,Platinum,,LUX,,2707,2,Platinum,,,Kevin,Estre,Platinum,,FRA,,183,4,Platinum,,,Laurens,Vanthoor,Platinum,,BEL,,2727,3,Platinum,,,,,,,,,,,,,,,
6,25,3,1:35.967,+0.378,+0.137,214.9,27,BMW M Team RLL,GTP,,,BMW M Hybrid V8,M,2155,395,44,190,74,3,,16591,,,Connor,De Phillippi,Gold,,USA,,698,2,Gold,,,Nick,Yelloly,Platinum,,GBR,,2205,1,Platinum,,,Maxime,Martin,Platinum,,BEL,,360,3,Platinum,,,Rene,Rast,Platinum,,AUT,,674,4,Platinum,,,,,,,,,,,,,,,
7,85,26,1:36.060,+0.471,+0.093,214.7,49,JDC-Miller MotorSports,GTP,,,Porsche 963,M,2538,15,44,193,112,3,,16597,,,Tijmen,van der Helm,Gold,,NLD,,2687,1,Gold,,,Richard,Westbrook,Platinum,,GBR,,3198,2,Platinum,,,Phil,Hanson,Gold,,GBR,,2754,3,Gold,,,Ben,Keating,Bronze,,USA,,378,4,Bronze,,,,,,,,,,,,,,,
8,10,4,1:36.404,+0.815,+0.344,213.9,28,Wayne Taylor Racing with Andretti,GTP,,,Acura ARX-06,M,2528,277,44,195,7641,3,,16594,,,Ricky,Taylor,Platinum,,USA,,608,1,Platinum,,,Filipe,Albuquerque,Platinum,,PRT,,1194,2,Platinum,,,Brendon,Hartley,Platinum,,NZL,,304,3,Platinum,,,Marcus,Ericsson,Platinum,,SWE,,2689,4,Platinum,,,,,,,,,,,,,,,
9,24,6,1:36.587,+0.998,+0.183,213.5,39,BMW M Team RLL,GTP,,,BMW M Hybrid V8,M,2154,395,44,190,74,3,,16592,,,Jesse,Krohn,Gold,,FIN,,2414,2,Gold,,,Philipp,Eng,Platinum,,AUT,,883,1,Platinum,,,Augusto,Farfus,Platinum,,MCO,,701,4,Platinum,,,Dries,Vanthoor,Platinum,,BEL,,1786,3,Platinum,,,,,,,,,,,,,,,
10,40,7,1:36.805,+1.216,+0.218,213.1,39,Wayne Taylor Racing with Andretti,GTP,,,Acura ARX-06,M,2529,277,44,195,7641,3,,16595,,,Jordan,Taylor,Platinum,,USA,,13,1,Platinum,,,Louis,Deletraz,Gold,,CHE,,3171,2,Gold,,,Colton,Herta,Gold,,USA,,1602,3,Gold,,,Jenson,Button,Platinum,,GBR,,3167,4,Platinum,,,,,,,,,,,,,,,
