POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,8,16,1:48.216,-,-,200.2,70,Toyota Gazoo Racing,HYPERCAR,H,,Toyota GR010 HYBRID,M,69140,380,4169,6054,2,121,,,TOYOTA GR,,Sébastien,BUEMI,,,CHE,,138,219,,,,Brendon,HARTLEY,,,NZL,,152,168,,,,Ryo,HIRAKAWA,,,JPN,,8166,121,,,,,,,,,,,,,,,,,,,,,,
2,7,42,1:48.333,+0.117,+0.117,200.0,75,Toyota Gazoo Racing,HYPERCAR,H,,Toyota GR010 HYBRID,M,69139,380,4169,6054,2,121,,,TOYOTA GR,,Mike,CONWAY,,,GBR,,215,188,,,,Kamui,KOBAYASHI,,,JPN,,210,121,,,,Jose Maria,LOPEZ,,,ARG,,8418,13,,,,,,,,,,,,,,,,,,,,,,
3,2,7,1:48.890,+0.674,+0.557,199.0,53,Cadillac Racing,HYPERCAR,H,,Cadillac V-Series.R,M,69135,6290,4169,6203,4097,66,,,Cadillac Racing,,Earl,BAMBER,,,NZL,,1290,168,,,,Alex,LYNN,,,GBR,,8316,188,,,,Richard,WESTBROOK,,,GBR,,182,188,,,,,,,,,,,,,,,,,,,,,,
4,50,52,1:49.300,+1.084,+0.410,198.2,58,Ferrari AF Corse,HYPERCAR,H,,Ferrari 499P,M,69155,6293,4169,6192,3,119,,,FERRARI AFCORSE,,Antonio,FUOCO,,,ITA,,10091,119,,,,Miguel,MOLINA,,,ESP,,8526,64,,,,Nicklas,NIELSEN,,,DNK,,9432,57,,,,,,,,,,,,,,,,,,,,,,
5,5,67,1:49.716,+1.500,+0.416,197.5,71,Porsche Penske Motorsport,HYPERCAR,H,,Porsche 963,M,69137,6283,4169,6176,4368,5,,,Porsche Penske,,Dane,CAMERON,,,USA,,10328,66,,,,Michael,CHRISTENSEN,,,DNK,,532,57,,,,Frédéric,MAKOWIECKI,,,FRA,,61,70,,,,,,,,,,,,,,,,,,,,,,
6,6,23,1:49.856,+1.640,+0.140,197.2,48,Porsche Penske Motorsport,HYPERCAR,H,,Porsche 963,M,69138,6283,4169,6176,4368,5,,,Porsche Penske,,Kévin,ESTRE,,,FRA,,1292,70,,,,André,LOTTERER,,,DEU,,7,5,,,,Laurens,VANTHOOR,,,BEL,,1124,23,,,,,,,,,,,,,,,,,,,,,,
7,94,39,1:50.137,+1.921,+0.281,196.7,65,Peugeot TotalEnergies,HYPERCAR,H,,Peugeot 9X8,M,69168,6151,4169,6112,4014,70,,,PEUGEOT TE,,Loïc,DUVAL,,,FRA,,14,70,,,,Gustavo,MENEZES,,,USA,,1386,66,,,,Nico,MÜLLER,,,CHE,,8876,219,,,,,,,,,,,,,,,,,,,,,,
8,41,15,1:50.827,+2.611,+0.690,195.5,61,Team WRT,LMP2,,,Oreca 07 - Gibson,G,69154,5518,3,5626,256,23,,,Team WRT,,Rui,ANDRADE,,,AGO,,9873,7,,,,Robert,KUBICA,,,POL,,8438,181,,,,Louis,DELÉTRAZ,,,CHE,,9621,219,,,,,,,,,,,,,,,,,,,,,,
9,93,2,1:51.217,+3.001,+0.390,194.8,4,Peugeot TotalEnergies,HYPERCAR,H,,Peugeot 9X8,M,69167,6151,4169,6112,4014,70,,,PEUGEOT TE,,Paul,DI RESTA,,,GBR,,9293,188,,,,Mikkel,JENSEN,,,DNK,,8276,57,,,,Jean-Éric,VERGNE,,,FRA,,8528,70,,,,,,,,,,,,,,,,,,,,,,
10,48,3,1:51.324,+3.108,+0.107,194.6,71,Hertz Team JOTA,LMP2,,,Oreca 07 - Gibson,G,69173,6292,3,5626,256,188,,,Team JOTA,,David,BECKMANN,,,DEU,,9618,5,,,,Yifei,YE,,,CHN,,10068,43,,,,William,STEVENS,,,GBR,,1882,188,,,,,,,,,,,,,,,,,,,,,,
11,22,57,1:51.414,+3.198,+0.090,194.5,67,United Autosports,LMP2,,,Oreca 07 - Gibson,G,69144,532,3,5626,256,188,,,United,,Frederick,LUBIN,,,GBR,,10843,188,,,,Philip,HANSON,,,GBR,,1946,188,,,,Filipe,ALBUQUERQUE,,,PRT,,306,184,,,,,,,,,,,,,,,,,,,,,,
12,36,17,1:51.513,+3.297,+0.099,194.3,59,Alpine Elf Team,LMP2,,,Oreca 07 - Gibson,G,69152,6150,3,5626,256,70,,,ALPINE ELF TEAM,,Matthieu,VAXIVIERE,,,FRA,,7798,70,,,,Julien,CANAL,,,FRA,,73,70,,,,Charles,MILESI,,,FRA,,9594,70,,,,,,,,,,,,,,,,,,,,,,
13,10,4,1:51.609,+3.393,+0.096,194.1,62,Vector Sport,LMP2,,,Oreca 07 - Gibson,G,69142,6154,3,5626,256,188,,,Vector Sport,,Ryan,CULLEN,,,GBR,,492,188,,,,Matthias,KAISER,,,LIE,,9546,136,,,,Gabriel,AUBRY,,,FRA,,9173,70,,,,,,,,,,,,,,,,,,,,,,
14,31,16,1:51.699,+3.483,+0.090,194.0,70,Team WRT,LMP2,,,Oreca 07 - Gibson,G,69148,5518,3,5626,256,23,,,Team WRT,,Sean,GELAEL,,,IDN,,1968,113,,,,Ferdinand,HABSBURG,,,AUT,,10000,17,,,,Robin,FRIJNS,,,NLD,,9871,178,,,,,,,,,,,,,,,,,,,,,,
15,4,17,1:51.781,+3.565,+0.082,193.8,20,Floyd Vanwall Racing Team,HYPERCAR,,,Vanwall Vandervell 680,M,69136,6291,4169,6196,4441,17,,,Floyd VANWALL,,Tom,DILLMANN,,,FRA,,1352,70,,,,Esteban,GUERRIERI,,,ARG,,10869,13,,,,Jacques,VILLENEUVE,,,CAN,,755,40,,,,,,,,,,,,,,,,,,,,,,
