POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
20,34,32,1:51.601,+3.128,+0.006,194.2,74,Inter Europol Competition,LMP2,,,Oreca 07 - Gibson,G,69150,402,3,5626,256,181,,,Inter Europol,,Jakub,SMIECHOWSKI,,,POL,,1670,181,,,,Fabio,SCHERER,,,CHE,,9870,219,,,,Albert,COSTA,,,ESP,,10895,64,,,,,,,,,,,,,,,,,,,,,,
21,10,12,1:51.877,+3.404,+0.276,193.7,81,Vector Sport,LMP2,,,Oreca 07 - Gibson,G,69142,6154,3,5626,256,188,,,Vector Sport,,Ryan,CULLEN,,,GBR,,492,188,,,,Matthias,KAISER,,,LIE,,9546,136,,,,Gabriel,AUBRY,,,FRA,,9173,70,,,,,,,,,,,,,,,,,,,,,,
22,35,6,1:53.230,+4.757,+1.353,191.4,72,Alpine Elf Team,LMP2,,,Oreca 07 - Gibson,G,69151,6150,3,5626,256,70,,,ALPINE ELF TEAM,,André,NEGRÃO,,,BRA,,8480,32,,,,Memo,ROJAS,,,MEX,,1912,151,,,,Oliver,CALDWELL,,,GBR,,10295,188,,,,,,,,,,,,,,,,,,,,,,
23,56,8,1:59.170,+10.697,+5.940,181.8,74,Project 1 - AO,LMGTE Am,,,Porsche 911 RSR - 19,M,69158,6296,4,5965,4368,5,,,Project 1 - AO,,PJ,HYETT,,,USA,,10826,66,,,,Gunnar,JEANNETTE,,,USA,,1197,66,,,,Matteo,CAIROLI,,,ITA,,8252,119,,,,,,,,,,,,,,,,,,,,,,
24,60,43,1:59.267,+10.794,+0.097,181.7,73,Iron Lynx,LMGTE Am,,,Porsche 911 RSR - 19,M,69160,5979,4,5965,4368,119,,,Iron Lynx,,Claudio,SCHIAVONI,,,ITA,,8812,119,,,,Matteo,CRESSONI,,,ITA,,338,119,,,,Alessio,PICARIELLO,,,BEL,,9740,23,,,,,,,,,,,,,,,,,,,,,,
25,85,25,1:59.270,+10.797,+0.003,181.7,79,Iron Dames,LMGTE Am,,,Porsche 911 RSR - 19,M,69164,6158,4,5965,4368,119,,,Iron Dames,,Sarah,BOVY,,,BEL,,1191,23,,,,Michelle,GATTING,,,DNK,,9343,57,,,,Rahel,FREY,,,CHE,,1143,219,,,,,,,,,,,,,,,,,,,,,,
26,77,23,1:59.302,+10.829,+0.032,181.6,82,Dempsey - Proton Racing,LMGTE Am,,,Porsche 911 RSR - 19,M,69162,52,4,5965,4368,5,,,Dempsey-Proton,,Christian,RIED,,,DEU,,90,5,,,,Mikkel,PEDERSEN,,,DNK,,10545,57,,,,Julien,ANDLAUER,,,FRA,,9192,70,,,,,,,,,,,,,,,,,,,,,,
27,88,12,1:59.305,+10.832,+0.003,181.6,77,Proton Competition,LMGTE Am,,,Porsche 911 RSR - 19,M,69166,45,4,5965,4368,5,,,Proton,,Ryan,HARDWICK,,,USA,,10846,66,,,,Zacharie,ROBICHON,,,CAN,,10636,40,,,,Harry,TINCKNELL,,,GBR,,303,188,,,,,,,,,,,,,,,,,,,,,,
28,57,12,1:59.332,+10.859,+0.027,181.6,17,Kessel Racing,LMGTE Am,,,Ferrari 488 GTE Evo,M,69159,120,4,5910,3,219,,,KESSEL RACING,,Takeshi,KIMURA,,,JPN,,9416,121,,,,Scott,HUFFAKER,,,USA,,10871,66,,,,Daniel,SERRA,,,BRA,,500,32,,,,,,,,,,,,,,,,,,,,,,
29,54,8,1:59.392,+10.919,+0.060,181.5,66,AF Corse,LMGTE Am,,,Ferrari 488 GTE Evo,M,69157,16,4,5910,3,119,,,AF CORSE,,Thomas,FLOHR,,,CHE,,454,219,,,,Francesco,CASTELLACCI,,,ITA,,456,119,,,,Davide,RIGON,,,ITA,,266,119,,,,,,,,,,,,,,,,,,,,,,
30,33,57,1:59.393,+10.920,+0.001,181.5,71,Corvette Racing,LMGTE Am,,,Chevrolet Corvette C8.R,M,69149,36,4,5984,4,66,,,CORVETTE RACING,,Ben,KEATING,,,USA,,1312,66,,,,Nicolas,VARRONE,,,ARG,,9853,13,,,,Nicky,CATSBURG,,,NLD,,9020,178,,,,,,,,,,,,,,,,,,,,,,
31,86,14,1:59.497,+11.024,+0.104,181.3,77,GR Racing,LMGTE Am,,,Porsche 911 RSR - 19,M,69165,6065,4,5965,4368,188,,,GR Racing,,Michael,WAINWRIGHT,,,GBR,,442,188,,,,Riccardo,PERA,,,ITA,,9187,119,,,,Benjamin,BARKER,,,GBR,,594,188,,,,,,,,,,,,,,,,,,,,,,
32,21,72,1:59.689,+11.216,+0.192,181.0,73,AF Corse,LMGTE Am,,,Ferrari 488 GTE Evo,M,69143,16,4,5910,3,119,,,AF CORSE,,Stefano,COSTANTINI,,,ITA,,10870,119,,,,Simon,MANN,,,GBR,,10161,188,,,,Ulysse,DE PAUW,,,BEL,,10140,23,,,,,,,,,,,,,,,,,,,,,,
33,83,19,1:59.735,+11.262,+0.046,181.0,39,Richard Mille AF Corse,LMGTE Am,,,Ferrari 488 GTE Evo,M,69163,6297,4,5910,3,119,,,RICHARDMILLE-AF,,Luis,PEREZ COMPANC,,,ARG,,55,13,,,,Lilou,WADOUX,,,FRA,,10297,70,,,,Alessio,ROVERA,,,ITA,,9837,119,,,,,,,,,,,,,,,,,,,,,,
34,25,9,2:00.183,+11.710,+0.448,180.3,65,ORT by TF,LMGTE Am,,,Aston Martin Vantage AMR,M,69146,6295,4,5896,260,170,,,ORT BY TF,,Ahmad,AL HARTHY,,,OMN,,8810,170,,,,Michael,DINAN,,,USA,,10231,66,,,,Charlie,EASTWOOD,,,IRL,,9016,116,,,,,,,,,,,,,,,,,,,,,,
35,777,24,2:00.372,+11.899,+0.189,180.0,51,D'Station Racing,LMGTE Am,,,Aston Martin Vantage AMR,M,69172,6071,4,5896,260,121,,,Dstation Racing,,Satoshi,HOSHINO,,,JPN,,1310,121,,,,Casper,STEVENSON,,,GBR,,10872,188,,,,Tomonobu,FUJII,,,JPN,,1308,121,,,,,,,,,,,,,,,,,,,,,,
36,98,44,2:00.438,+11.965,+0.066,179.9,58,Northwest AMR,LMGTE Am,,,Aston Martin Vantage AMR,M,69169,6159,4,5896,260,40,,,NORTHWEST AMR,,Paul,DALLA LANA,B,,CAN,,216,40,,,,Axcil,JEFFERIES,S,,GBR,,9876,188,,,,Nicki,THIIM,P,,DNK,,267,57,,,,Thomas,MERRILL,S,,USA,,10793,66,,,,,,,,,,,,,,,,
37,51,0,,,,,0,Ferrari AF Corse,HYPERCAR,H,,Ferrari 499P,M,69156,6293,4169,6192,3,119,,,FERRARI AFCORSE,,Alessandro,PIER GUIDI,,,ITA,,340,119,,,,James,CALADO,,,GBR,,300,188,,,,Antonio,GIOVINAZZI,,,ITA,,1976,119,,,,,,,,,,,,,,,,,,,,,,
