POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,37,COOL Racing,Lorenzo FLUXA,Malthe JAKOBSEN,Ritomo MIYATA,,Oreca 07 - Gibson,G,LMP2,,,Classified,97,3:01'37.851,,,55,1'33.430,179.3,,
2,14,AO by TF,Jonny EDGAR,Louis DELÉTRAZ,Robert KUBICA,,Oreca 07 - Gibson,G,LMP2,,,Classified,97,3:01'40.096,2.245,2.245,9,1'33.926,178.3,,
3,34,Inter Europol Competition,Oliver GRAY,Clément NOVALAK,Luca GHIOTTO,,Oreca 07 - Gibson,G,LMP2,,,Classified,97,3:01'40.866,3.015,0.770,27,1'33.288,179.6,,
4,43,Inter Europol Competition,Sebastian ALVAREZ,Vladislav LOMKO,Tom DILLMANN,,Oreca 07 - Gibson,G,LMP2,,,Classified,97,3:01'43.443,5.592,2.577,8,1'33.569,179.0,,
5,47,COOL Racing,Carl BENNETT,Ferdinand HABSBURG,Frederik VESTI,,Oreca 07 - Gibson,G,LMP2,,,Classified,97,3:01'50.846,12.995,7.403,58,1'33.616,178.9,,
6,65,Panis Racing,Manuel MALDONADO,Charles MILESI,Arthur LECLERC,,Oreca 07 - Gibson,G,LMP2,,,Classified,97,3:01'52.524,14.673,1.678,89,1'33.433,179.3,,
7,25,Algarve Pro Racing,Matthias KAISER,Olli CALDWELL,Alexander LYNN,,Oreca 07 - Gibson,G,LMP2,,,Classified,97,3:02'25.180,47.329,32.656,58,1'33.252,179.6,,
8,23,United Autosports,Bijoy GARG,Fabio SCHERER,Paul DI RESTA,,Oreca 07 - Gibson,G,LMP2,,,Classified,97,3:02'30.808,52.957,5.628,46,1'33.663,178.8,,
9,30,Duqueine Team,Niels KOOLEN,Jean-Baptiste SIMMENAUER,James ALLEN,,Oreca 07 - Gibson,G,LMP2,,,Classified,97,3:02'31.709,53.858,0.901,48,1'33.906,178.4,,
10,20,Algarve Pro Racing,Kriton LENTOUDIS,Richard BRADLEY,Alex QUINN,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,97,3:02'39.539,1'01.688,7.830,46,1'34.153,177.9,,
11,77,Proton Competition,Giorgio RODA,René BINDER,Bent VISCAAL,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,97,3:02'42.326,1'04.475,2.787,90,1'34.199,177.8,,
12,24,Nielsen Racing,John FALB,Colin NOBLE,Nicholas YELLOLY,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,97,3:02'44.549,1'06.698,2.223,90,1'34.438,177.4,,
13,10,Vector Sport,Ryan CULLEN,Stéphane RICHELMI,Felipe DRUGOVICH,,Oreca 07 - Gibson,G,LMP2,,,Classified,97,3:02'48.832,1'10.981,4.283,91,1'33.846,178.5,,
14,22,United Autosports,Filip UGRAN,Marino SATO,Benjamin HANLEY,,Oreca 07 - Gibson,G,LMP2,,,Classified,97,3:03'15.314,1'37.463,26.482,44,1'33.688,178.8,,
15,29,Richard Mille by TDS,Rodrigo SALES,Mathias BECHE,Grégoire SAUCY,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,97,3:03'16.766,1'38.915,1.452,47,1'33.400,179.3,,
16,83,AF Corse,François PERRODO,Matthieu VAXIVIERE,Alessio ROVERA,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,97,3:03'18.701,1'40.850,1.935,93,1'34.303,177.6,,
17,9,Iron Lynx - Proton,Jonas RIED,Maceo CAPIETTO,Matteo CAIROLI,,Oreca 07 - Gibson,G,LMP2,,,Classified,97,3:03'19.507,1'41.656,0.806,90,1'33.627,178.9,,
18,27,Nielsen Racing,Benjamin PEDERSEN,William STEVENS,Gabriel AUBRY,,Oreca 07 - Gibson,G,LMP2,,,Classified,97,3:03'20.374,1'42.523,0.867,9,1'33.821,178.5,,
19,3,DKR Engineering,Andres LATORRE CANON,Cem BOLUKBASI,Laurents HÖRR,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,96,3:02'49.700,1 Laps,1 Laps,90,1'33.931,178.3,,
20,19,Team Virage,Georgios KOLOVOS,Raphaël NARAC,Tristan VAUTIER,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,95,3:01'51.759,2 Laps,1 Laps,92,1'34.174,177.9,,
21,28,IDEC Sport,Nicolas PINO,Reshad DE GERUS,Job VAN UITERT,,Oreca 07 - Gibson,G,LMP2,,,Classified,95,3:02'01.981,2 Laps,10.222,9,1'33.182,179.8,,
22,11,Eurointernational,Matthew Richard BELL,Adam ALI,,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,93,3:01'57.070,4 Laps,2 Laps,85,1'41.086,165.7,,
23,17,COOL Racing,Miguel CRISTÓVÃO,Manuel ESPIRITO SANTO,,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,93,3:02'00.483,4 Laps,3.413,70,1'40.001,167.5,,
24,8,Team Virage,Julien GERBI,Bernardo PINHEIRO,Gillian HENRION,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,93,3:02'01.630,4 Laps,1.147,23,1'40.879,166.0,,
25,12,WTM by Rinaldi Racing,Torsten KRATZ,Leonard WEISS,Oscar TUNJO,,Duqueine M30 - D08 - Nissan,M,LMP3,,,Classified,93,3:02'04.488,4 Laps,2.858,65,1'40.773,166.2,,
26,88,Inter Europol Competition,Alexander BUKHANTSOV,Kai ASKEY,Pedro PERINO,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,93,3:02'36.243,4 Laps,31.755,89,1'40.856,166.1,,
27,15,RLR M Sport,Michael JENSEN,Nick ADCOCK,Gael JULIEN,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,93,3:03'35.002,4 Laps,58.759,74,1'40.283,167.0,,
28,4,DKR Engineering,Alexander MATTSCHULL,Wyatt BRICHACEK,Guilherme OLIVEIRA,,Duqueine M30 - D08 - Nissan,M,LMP3,,,Classified,92,3:01'38.309,5 Laps,1 Laps,15,1'41.280,165.4,,
29,5,RLR M Sport,James DAYSON,Daniel ALI,Bailey VOISIN,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,92,3:02'10.089,5 Laps,31.780,86,1'41.113,165.7,,
30,85,Iron Dames,Sarah BOVY,Rahel FREY,Michelle GATTING,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,91,3:03'36.676,6 Laps,1 Laps,42,1'43.739,161.5,,
31,63,Iron Lynx,Hiroshi HAMAGUCHI,Axcil JEFFERIES,Andrea CALDARELLI,,Lamborghini Huracan LMGT3 Evo2,G,LMGT3,,,Classified,90,3:01'38.659,7 Laps,1 Laps,69,1'43.796,161.4,,
32,55,Spirit of Race,Duncan CAMERON,David PEREL,Matthew GRIFFIN,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,90,3:02'07.437,7 Laps,28.778,78,1'43.722,161.5,,
33,50,Formula Racing,Johnny LAURSEN,Conrad LAURSEN,,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,90,3:02'08.562,7 Laps,1.125,58,1'43.579,161.7,,
34,97,Grid Motorsport by TF,Martin BERRY,Lorcan HANAFIN,Jonathan ADAM,,Aston Martin Vantage AMR LMGT3,G,LMGT3,,,Classified,90,3:02'24.736,7 Laps,16.174,46,1'43.633,161.6,,
35,86,GR Racing,Michael WAINWRIGHT,Riccardo PERA,Davide RIGON,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,90,3:02'48.016,7 Laps,23.280,51,1'43.189,162.3,,
36,60,Proton Competition,Claudio SCHIAVONI,Matteo CRESSONI,Julien ANDLAUER,,Porsche 911 GT3 R LMGT3,G,LMGT3,,,Classified,90,3:02'52.674,7 Laps,4.658,52,1'43.692,161.5,,
37,57,Kessel Racing,Takeshi KIMURA,Esteban MASSON,Daniel SERRA,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,90,3:02'56.192,7 Laps,3.518,53,1'43.818,161.3,,
38,59,Racing Spirit of Leman,Derek DEBOER,Casper STEVENSON,Valentin HASSE CLOT,,Aston Martin Vantage AMR LMGT3,G,LMGT3,,,Classified,89,3:02'35.833,8 Laps,1 Laps,26,1'43.498,161.8,,
39,66,JMW Motorsport,Scott NOBLE,Jason HART,Ben TUCK,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,89,3:02'56.403,8 Laps,20.570,75,1'43.719,161.5,,
40,31,Racing Spirit of Leman,Jacques WOLFF,Jean-Ludovic FOUBERT,Antoine DOQUIN,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,88,2:49'55.495,9 Laps,1 Laps,84,1'41.070,165.7,,
41,21,United Autosports,Daniel SCHNEIDER,Andrew MEYRICK,Oliver JARVIS,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,83,2:50'24.243,14 Laps,5 Laps,76,1'34.365,177.5,,
42,35,Ultimate,François HERIAU,Jean-Baptiste LAHAYE,Matthieu LAHAYE,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,61,2:06'59.307,36 Laps,22 Laps,29,1'42.353,163.7,,
43,51,AF Corse,Charles-Henri SAMANI,Emmanuel COLLARD,Nicolas VARRONE,,Ferrari 296 LMGT3,G,LMGT3,,,Classified,0,,97 Laps,61 Laps,,,,,
