POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,3,43,1:31.533,-,-,183.0,56,DKR Engineering,LMP2 Pro/Am,,,Oreca 07 - Gibson,G,90501,49,4172,5626,256,138,,,DKR ENGINEERING,,Wyatt,BRICHACEK,S,,USA,,,,,,,Laurents,HÖRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,65,11,1:31.976,+0.443,+0.443,182.1,51,Panis Racing,LMP2,,,Oreca 07 - Gibson,G,90536,5990,3,5626,256,70,,,PANIS RACING,,Louis,ROUSSET,S,,FRA,,,,,,,Mathias,BECHE,G,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,24,56,1:32.290,+0.757,+0.314,181.5,84,Nielsen Racing,LMP2,,,Oreca 07 - Gibson,G,90430,5670,4172,5626,256,188,,,NIELSEN RACING,,Cem,BOLKBASI,S,,TUR,,,,,,,Tom,FLEMING,S,,GBR,,,,,,,Nicholas,YELLOLY,P,,GBR,,8790,188,,01:00:00,None,,,,,,,,,,,,,,,,,,,
4,30,7,1:32.477,+0.944,+0.187,181.1,97,Duqueine Team,LMP2,,,Oreca 07 - Gibson,G,90522,5981,3,5626,256,70,,,DUQUEINE,,Hadrien,DAVID,S,,FRA,,,,,,,Raphaël,NARAC,S,,FRA,,,,,,,Luca,GHIOTTO,P,,ITA,,,,,,,Filip,UGRAN,S,,ROU,,,,,,,,,,,,,,,,,,,
5,83,42,1:32.600,+1.067,+0.123,180.9,75,AF Corse,LMP2 Pro/Am,,,Oreca 07 - Gibson,G,90539,16,4172,5626,256,119,,,AF CORSE,,Simon,MANN,S,,USA,,,,,,,Nicolas,VARRONE,G,,ARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,37,26,1:32.655,+1.122,+0.055,180.8,67,COOL Racing,LMP2,,,Oreca 07 - Gibson,G,90528,5790,3,5626,256,219,,,COOL RACING,,Manuel,ESPIRITO SANTO,S,,PRT,,,,,,,Esteban,MASSON,S,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,14,84,1:33.092,+1.559,+0.437,179.9,92,AO by TF,LMP2 Pro/Am,,,Oreca 07 - Gibson,G,90509,6369,4172,5626,256,66,,,AO BY TF,,PJ,HYETT,B,,USA,,,,,,,Louis,DELÉTRAZ,G,,CHE,,9621,219,,01:00:00,None,Laurin,HEINRICH,G,,DEU,,,,,,,Dane,CAMERON,,,USA,,,,,,,,,,,,,,,,,,,
8,10,10,1:33.125,+1.592,+0.033,179.9,92,Vector Sport,LMP2,,,Oreca 07 - Gibson,G,90506,6154,3,5626,256,188,,,VECTOR SPORT,,Ryan,CULLEN,S,,GBR,,492,188,,01:00:00,None,Patrick,PILLET,P,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,20,41,1:33.344,+1.811,+0.219,179.5,70,Algarve Pro Racing,LMP2,,,Oreca 07 - Gibson,G,90426,92,4172,5626,256,184,,,APR,,Bryson,MORRIS,S,,USA,,,,,,,Freddie,TOMLINSON,S,,GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,43,20,1:33.369,+1.836,+0.025,179.4,50,Inter Europol Competition,LMP2,,,Oreca 07 - Gibson,G,90527,402,3,5626,256,181,,,INTER EUROPOL,,Pedro,PERINO,S,,PRT,,,,,,,Marius,FOSSARD,,,,,,,,,,Niels,KOOLEN,,,NLD,,,,,,,,,,,,,,,,,,,,,,,,,
