POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,65,5,1:30.727,-,-,184.6,8,Panis Racing,LMP2,,,Oreca 07 - Gibson,G,90449,5990,3,5626,256,70,,,PANIS RACING,,Manuel,MALDONADO,S,,GBR,,9880,188,,00:58:35,None,Charles,MILESI,G,,FRA,,9594,70,,00:58:35,None,Arthur,LECLERC,G,,MCO,,11467,154,,00:58:35,None,,,,,,,,,,,,,,,,,,,
2,37,9,1:31.109,+0.382,+0.382,183.9,9,COOL Racing,LMP2,,,Oreca 07 - Gibson,G,90439,5790,3,5626,256,219,,,COOL RACING,,Lorenzo,FLUXA,S,,ESP,,11246,64,,00:58:35,None,Malthe,JAKOBSEN,G,,DNK,,9610,57,,00:58:35,None,Ritomo,MIYATA,P,,JPN,,11238,121,,00:58:35,None,,,,,,,,,,,,,,,,,,,
3,27,9,1:31.174,+0.447,+0.065,183.7,9,Nielsen Racing,LMP2,,,Oreca 07 - Gibson,G,90432,5670,3,5626,256,188,,,NIELSEN RACING,,Benjamin,PEDERSEN,S,,USA,,11618,66,,00:58:35,None,William,STEVENS,P,,GBR,,1882,188,,00:58:35,01:57:10,Gabriel,AUBRY,G,,FRA,,9173,70,,,,,,,,,,,,,,,,,,,,,,
4,25,9,1:31.206,+0.479,+0.032,183.7,9,Algarve Pro Racing,LMP2,,,Oreca 07 - Gibson,G,90431,92,3,5626,256,184,,,APR,,Matthias,KAISER,S,,CHE,,9546,219,,00:58:35,None,Olli,CALDWELL,G,,GBR,,10295,188,,00:58:35,None,Alexander,LYNN,P,,GBR,,8316,188,,00:58:35,None,,,,,,,,,,,,,,,,,,,
5,22,7,1:31.341,+0.614,+0.135,183.4,9,United Autosports,LMP2,,,Oreca 07 - Gibson,G,90428,532,3,5626,256,188,,,UNITED,,Filip,UGRAN,S,,ROU,,10820,187,,00:58:35,None,Marino,SATO,G,,JPN,,10971,121,,00:58:35,None,Benjamin,HANLEY,G,,GBR,,1972,188,,00:58:35,None,,,,,,,,,,,,,,,,,,,
6,28,9,1:31.433,+0.706,+0.092,183.2,9,IDEC Sport,LMP2,,,Oreca 07 - Gibson,G,90433,522,3,5626,256,70,,,IDEC SPORT,,Nicolas,PINO,S,,GBR,,10281,188,,00:58:35,None,Reshad,DE GERUS,G,,FRA,,10416,70,,00:58:35,None,Job,VAN UITERT,G,,NLD,,8984,178,,00:58:35,None,,,,,,,,,,,,,,,,,,,
7,14,7,1:31.474,+0.747,+0.041,183.1,9,AO by TF,LMP2,,,Oreca 07 - Gibson,G,90422,6369,3,5626,256,66,,,AO BY TF,,Jonny,EDGAR,S,,GBR,,11280,188,,00:58:35,None,Louis,DELÉTRAZ,G,,CHE,,9621,219,,00:58:35,None,Robert,KUBICA,P,,POL,,8438,181,,00:58:35,None,,,,,,,,,,,,,,,,,,,
8,9,5,1:31.481,+0.754,+0.007,183.1,9,Iron Lynx - Proton,LMP2,,,Oreca 07 - Gibson,G,90418,6371,3,5626,256,5,,,IRONLYNX-PROTON,,Jonas,RIED,S,,DEU,,10879,5,,00:58:35,None,Maceo,CAPIETTO,S,,FRA,,11469,70,,00:58:35,None,Matteo,CAIROLI,P,,ITA,,8252,119,,00:58:35,None,,,,,,,,,,,,,,,,,,,
9,34,6,1:31.482,+0.755,+0.001,183.1,8,Inter Europol Competition,LMP2,,,Oreca 07 - Gibson,G,90437,402,3,5626,256,181,,,INTER EUROPOL,,Oliver,GRAY,S,,GBR,,11468,188,,00:58:35,None,Clément,NOVALAK,G,,FRA,,11254,70,,00:58:35,None,Luca,GHIOTTO,P,,ITA,,9577,119,,00:58:35,None,,,,,,,,,,,,,,,,,,,
10,43,7,1:31.528,+0.801,+0.046,183.0,8,Inter Europol Competition,LMP2,,,Oreca 07 - Gibson,G,90440,402,3,5626,256,181,,,INTER EUROPOL,,Sebastian,ALVAREZ,S,,MEX,,10425,151,,00:58:35,None,Vladislav,LOMKO,G,,FRA,,10868,70,,00:58:35,None,Tom,DILLMANN,G,,FRA,,1352,70,,00:58:35,None,,,,,,,,,,,,,,,,,,,
