NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,
12,2,1,2:01.333,0,,45.384,0,53.871,0,22.078,0,125.7,2:01.333,15:35:01.333,0:45.384,0:53.871,0:22.078,,Callum ILOTT,0:00:09.859,HYPERCAR,H,Hertz Team JOTA,Porsche,GF,45.384,53.871,22.078,
12,2,2,1:30.610,0,,23.906,0,46.486,0,20.218,0,171.2,3:31.943,15:36:31.943,0:23.906,0:46.486,0:20.218,221.3,Callum ILOTT,,HYPERCAR,H,Hertz Team JOTA,Porsche,GF,23.906,46.486,20.218,
12,2,3,1:28.353,0,,22.507,0,45.309,0,20.537,0,175.6,5:00.296,15:38:00.296,0:22.507,0:45.309,0:20.537,251.9,Callum ILOTT,,HYPERCAR,H,Hertz Team JOTA,Porsche,GF,22.507,45.309,20.537,
12,2,4,1:26.408,0,,23.047,0,43.069,0,20.292,0,179.5,6:26.704,15:39:26.704,0:23.047,0:43.069,0:20.292,276.9,Callum ILOTT,,HYPERCAR,H,Hertz Team JOTA,Porsche,GF,23.047,43.069,20.292,
12,2,5,1:23.639,2,,21.517,0,42.356,2,19.766,0,185.5,7:50.343,15:40:50.343,0:21.517,0:42.356,0:19.766,274.8,Callum ILOTT,,HYPERCAR,H,Hertz Team JOTA,Porsche,GF,21.517,42.356,19.766,
12,2,6,1:23.891,0,,21.384,0,42.808,0,19.699,2,184.9,9:14.234,15:42:14.234,0:21.384,0:42.808,0:19.699,273.4,Callum ILOTT,,HYPERCAR,H,Hertz Team JOTA,Porsche,GF,21.384,42.808,19.699,
12,2,7,1:24.129,0,,21.381,2,42.967,0,19.781,0,184.4,10:38.363,15:43:38.363,0:21.381,0:42.967,0:19.781,284.8,Callum ILOTT,,HYPERCAR,H,Hertz Team JOTA,Porsche,FF,21.381,42.967,19.781,
2,2,1,2:15.943,0,,50.689,0,1:02.303,0,22.951,0,112.2,2:15.943,15:35:15.943,0:50.689,1:02.303,0:22.951,,Alex LYNN,0:00:15.257,HYPERCAR,H,Cadillac Racing,Cadillac,GF,50.689,62.303,22.951,
2,2,2,1:32.314,0,,25.414,0,46.438,0,20.462,0,168.0,3:48.257,15:36:48.257,0:25.414,0:46.438,0:20.462,198.7,Alex LYNN,,HYPERCAR,H,Cadillac Racing,Cadillac,GF,25.414,46.438,20.462,
2,2,3,1:28.970,0,,22.342,0,46.559,0,20.069,0,174.4,5:17.227,15:38:17.227,0:22.342,0:46.559,0:20.069,240.3,Alex LYNN,,HYPERCAR,H,Cadillac Racing,Cadillac,GF,22.342,46.559,20.069,
2,2,4,1:23.396,2,,21.651,0,42.092,2,19.653,2,186.0,6:40.623,15:39:40.623,0:21.651,0:42.092,0:19.653,264.1,Alex LYNN,,HYPERCAR,H,Cadillac Racing,Cadillac,GF,21.651,42.092,19.653,
2,2,5,1:23.469,0,,21.682,0,42.092,0,19.695,0,185.8,8:04.092,15:41:04.092,0:21.682,0:42.092,0:19.695,257.3,Alex LYNN,,HYPERCAR,H,Cadillac Racing,Cadillac,GF,21.682,42.092,19.695,
2,2,6,1:40.024,0,B,21.555,2,45.982,0,32.487,0,155.1,9:44.116,15:42:44.116,0:21.555,0:45.982,0:32.487,270.0,Alex LYNN,,HYPERCAR,H,Cadillac Racing,Cadillac,GF,21.555,45.982,32.487,
20,2,1,2:20.959,0,,59.408,0,58.247,0,23.304,0,108.2,2:20.959,15:35:20.959,0:59.408,0:58.247,0:23.304,,Robin FRIJNS,0:00:23.188,HYPERCAR,H,BMW M Team WRT,BMW,GF,59.408,58.247,23.304,
20,2,2,1:35.368,0,,25.100,0,49.511,0,20.757,0,162.7,3:56.327,15:36:56.327,0:25.100,0:49.511,0:20.757,200.9,Robin FRIJNS,,HYPERCAR,H,BMW M Team WRT,BMW,GF,25.100,49.511,20.757,
20,2,3,1:29.119,0,,23.196,0,45.837,0,20.086,0,174.1,5:25.446,15:38:25.446,0:23.196,0:45.837,0:20.086,222.6,Robin FRIJNS,,HYPERCAR,H,BMW M Team WRT,BMW,GF,23.196,45.837,20.086,
20,2,4,1:25.813,0,,22.478,0,43.612,0,19.723,0,180.8,6:51.259,15:39:51.259,0:22.478,0:43.612,0:19.723,243.5,Robin FRIJNS,,HYPERCAR,H,BMW M Team WRT,BMW,GF,22.478,43.612,19.723,
20,2,5,1:24.078,2,,21.746,0,42.717,2,19.615,2,184.5,8:15.337,15:41:15.337,0:21.746,0:42.717,0:19.615,253.7,Robin FRIJNS,,HYPERCAR,H,BMW M Team WRT,BMW,GF,21.746,42.717,19.615,
20,2,6,1:24.159,0,,21.541,2,42.839,0,19.779,0,184.3,9:39.496,15:42:39.496,0:21.541,0:42.839,0:19.779,259.7,Robin FRIJNS,,HYPERCAR,H,BMW M Team WRT,BMW,GF,21.541,42.839,19.779,
20,2,7,1:36.930,0,B,21.650,0,43.651,0,31.629,0,160.0,11:16.426,15:44:16.426,0:21.650,0:43.651,0:31.629,268.0,Robin FRIJNS,,HYPERCAR,H,BMW M Team WRT,BMW,FF,21.650,43.651,31.629,
38,1,1,2:04.195,0,,47.816,0,54.395,0,21.984,0,122.8,2:04.195,15:35:04.195,0:47.816,0:54.395,0:21.984,,Jenson BUTTON,0:00:12.046,HYPERCAR,H,Hertz Team JOTA,Porsche,GF,47.816,54.395,21.984,
38,1,2,1:32.245,0,,24.979,0,47.235,0,20.031,0,168.2,3:36.440,15:36:36.440,0:24.979,0:47.235,0:20.031,217.3,Jenson BUTTON,,HYPERCAR,H,Hertz Team JOTA,Porsche,GF,24.979,47.235,20.031,
38,1,3,1:28.883,0,,22.320,0,45.734,0,20.829,0,174.5,5:05.323,15:38:05.323,0:22.320,0:45.734,0:20.829,249.0,Jenson BUTTON,,HYPERCAR,H,Hertz Team JOTA,Porsche,GF,22.320,45.734,20.829,
38,1,4,1:24.879,0,,21.615,0,43.129,0,20.135,0,182.8,6:30.202,15:39:30.202,0:21.615,0:43.129,0:20.135,270.0,Jenson BUTTON,,HYPERCAR,H,Hertz Team JOTA,Porsche,GF,21.615,43.129,20.135,
38,1,5,1:23.701,2,,21.448,0,42.570,2,19.683,2,185.3,7:53.903,15:40:53.903,0:21.448,0:42.570,0:19.683,275.5,Jenson BUTTON,,HYPERCAR,H,Hertz Team JOTA,Porsche,GF,21.448,42.570,19.683,
38,1,6,1:23.816,0,,21.343,2,42.744,0,19.729,0,185.1,9:17.719,15:42:17.719,0:21.343,0:42.744,0:19.729,281.9,Jenson BUTTON,,HYPERCAR,H,Hertz Team JOTA,Porsche,GF,21.343,42.744,19.729,
38,1,7,1:42.704,0,B,21.440,0,48.111,0,33.153,0,151.0,11:00.423,15:44:00.423,0:21.440,0:48.111,0:33.153,281.9,Jenson BUTTON,,HYPERCAR,H,Hertz Team JOTA,Porsche,FF,21.440,48.111,33.153,
5,1,1,2:22.619,0,,55.526,0,53.661,0,33.432,0,106.9,2:22.619,15:35:22.619,0:55.526,0:53.661,0:33.432,,Matt CAMPBELL,0:00:20.608,HYPERCAR,H,Porsche Penske Motorsport,Porsche,GF,55.526,53.661,33.432,
5,1,2,1:32.277,0,,24.862,0,47.190,0,20.225,0,168.1,3:54.896,15:36:54.896,0:24.862,0:47.190,0:20.225,201.3,Matt CAMPBELL,,HYPERCAR,H,Porsche Penske Motorsport,Porsche,GF,24.862,47.190,20.225,
5,1,3,1:26.321,0,,22.830,0,43.774,0,19.717,0,179.7,5:21.217,15:38:21.217,0:22.830,0:43.774,0:19.717,229.2,Matt CAMPBELL,,HYPERCAR,H,Porsche Penske Motorsport,Porsche,GF,22.830,43.774,19.717,
5,1,4,1:23.331,2,,21.534,0,42.084,2,19.713,0,186.2,6:44.548,15:39:44.548,0:21.534,0:42.084,0:19.713,272.0,Matt CAMPBELL,,HYPERCAR,H,Porsche Penske Motorsport,Porsche,GF,21.534,42.084,19.713,
5,1,5,1:23.384,0,,21.328,2,42.397,0,19.659,2,186.0,8:07.932,15:41:07.932,0:21.328,0:42.397,0:19.659,283.3,Matt CAMPBELL,,HYPERCAR,H,Porsche Penske Motorsport,Porsche,GF,21.328,42.397,19.659,
5,1,6,1:30.878,0,,21.519,0,49.436,0,19.923,0,170.7,9:38.810,15:42:38.810,0:21.519,0:49.436,0:19.923,286.3,Matt CAMPBELL,,HYPERCAR,H,Porsche Penske Motorsport,Porsche,GF,21.519,49.436,19.923,
5,1,7,1:38.257,0,B,21.460,0,44.063,0,32.734,0,157.9,11:17.067,15:44:17.067,0:21.460,0:44.063,0:32.734,276.9,Matt CAMPBELL,,HYPERCAR,H,Porsche Penske Motorsport,Porsche,FF,21.460,44.063,32.734,
