POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,IMSA_CarId,IMSA_TeamId,IMSA_ClassId,IMSA_CarTypeId,IMSA_ManufacturerId,IMSA_TireId,IMSA_SponsorId,IMSA_EventEntryId,*Extra 9,*Extra 10,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_IMSA_DriverId,DRIVER1_IMSA_DriverPlugId,DRIVER1_IMSA_DriverRatingLong,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_IMSA_DriverId,DRIVER2_IMSA_DriverPlugId,DRIVER2_IMSA_DriverRatingLong,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_IMSA_DriverId,DRIVER3_IMSA_DriverPlugId,DRIVER3_IMSA_DriverRatingLong,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_IMSA_DriverId,DRIVER4_IMSA_DriverPlugId,DRIVER4_IMSA_DriverRatingLong,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_IMSA_DriverId,DRIVER5_IMSA_DriverPlugId,DRIVER5_IMSA_DriverRatingLong,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_IMSA_DriverId,DRIVER6_IMSA_DriverPlugId,DRIVER6_IMSA_DriverRatingLong,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,5,9,1:47.508,-,-,201.5,10,JDC Miller MotorSports,DPi,,,Cadillac DPi,M,758,270,27,49,7646,3,,12380,,,Tristan,Vautier,Gold,,FRA,,635,1,Gold,,,Richard,Westbrook,Platinum,,GBR,,2688,2,Platinum,,,Loic,Duval,Platinum,,FRA,,1274,3,Platinum,,,,,,,,,,,,,,,,,,,,,
2,48,10,1:47.905,+0.397,+0.397,200.8,10,Ally Cadillac,DPi,,,Cadillac DPi,M,1539,159,27,49,7646,3,,12378,,,Mike,Rockenfeller,Platinum,,DEU,,625,4,Platinum,,,Kamui,Kobayashi,Platinum,,JPN,,1778,2,Platinum,,,Jose Maria,Lopez,Platinum,,ARG,,2765,3,Platinum,,,,,,,,,,,,,,,,,,,,,
3,31,7,1:47.915,+0.407,+0.010,200.8,9,Whelen Engineering Racing,DPi,,,Cadillac DPi,M,741,159,27,49,7646,3,,12379,,,Pipo,Derani,Platinum,,BRA,,1083,3,Platinum,,,Tristan,Nunez,Gold,,USA,,169,1,Gold,,,Mike,Conway,Platinum,,GBR,,2710,2,Platinum,,,,,,,,,,,,,,,,,,,,,
4,02,4,1:49.168,+1.660,+1.253,198.5,7,Cadillac Racing,DPi,,,Cadillac DPi,M,1549,339,27,49,7646,3,,12384,,,Earl,Bamber,Platinum,,NZL,,651,1,Platinum,,,Alex,Lynn,Platinum,,GBR,,1313,2,Platinum,,,Neel,Jani,Platinum,,CHE,,1267,4,Platinum,,,,,,,,,,,,,,,,,,,,,
5,60,10,1:49.493,+1.985,+0.325,197.9,10,Meyer Shank Racing W/Curb-Agajanian,DPi,,,Acura DPi,M,947,3,27,65,7641,3,,12382,,,Oliver,Jarvis,Platinum,,GBR,,1999,1,Platinum,,,Tom,Blomqvist,Platinum,,MCO,,1718,2,Platinum,,,Stoffel,Vandorne,Platinum,,BEL,,2874,3,Platinum,,,,,,,,,,,,,,,,,,,,,
6,10,5,1:49.669,+2.161,+0.176,197.6,10,Konica Minolta Acura ARX-05,DPi,,,Acura DPi,M,948,81,27,65,7641,3,,12381,,,Ricky,Taylor,Platinum,,USA,,608,1,Platinum,,,Filipe,Albuquerque,Platinum,,PRT,,1194,2,Platinum,,,Will,Stevens,Platinum,,GBR,,2698,4,Platinum,,,,,,,,,,,,,,,,,,,,,
7,01,4,1:49.708,+2.200,+0.039,197.5,6,Cadillac Racing,DPi,,,Cadillac DPi,M,943,339,27,49,7646,3,,12383,,,Renger,van der Zande,Gold,,NLD,,1998,1,Gold,,,Sebastien,Bourdais,Platinum,,FRA,,602,2,Platinum,,,Ryan,Hunter-Reay,Platinum,,USA,,81,3,Platinum,,,,,,,,,,,,,,,,,,,,,
8,29,5,1:52.468,+4.960,+2.760,192.7,6,Racing Team Nederland,LMP2,,,ORECA LMP2 07,M,927,335,28,85,7637,3,,12392,,,Frits,Van Eerd,Bronze,,NLD,,2268,1,Bronze,,,Giedo,van der Garde,Platinum,,NLD,,2715,2,Platinum,,,Dylan,Murry,Silver,,USA,,1571,3,Silver,,,,,,,,,,,,,,,,,,,,,
9,20,4,1:53.318,+5.810,+0.850,191.2,8,High Class Racing,LMP2,,,ORECA LMP2 07,M,968,348,28,85,7637,3,,12385,,,Dennis,Andersen,Bronze,,DNK,,2737,1,Bronze,,,Anders,Fjordbach,Silver,,DNK,,2718,2,Silver,,,Fabio,Scherer,Gold,,CHE,,2738,3,Gold,,,,,,,,,,,,,,,,,,,,,
10,18,8,1:53.559,+6.051,+0.241,190.8,10,Era Motorsport,LMP2,,,ORECA LMP2 07,M,761,291,28,85,7637,3,,12386,,,Dwight,Merriman,Bronze,,USA,,1930,1,Bronze,,,Kyle,Tilley,Silver,,GBR,,1079,2,Silver,,,Ryan,Dalziel,Gold,,GBR,,192,3,Gold,,,,,,,,,,,,,,,,,,,,,
