NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,
2,1,1,5:53.897,0,,4:34.689,0,49.934,0,29.274,0,41.6,5:53.897,16:40:53.897,4:34.689,0:49.934,0:29.274,,Niklas Kruetten,0:04:27.890,LMP3,,United Autosports USA,Ligier,GF,
2,1,2,1:23.076,0,,9.661,0,45.296,0,28.119,0,177.1,7:16.973,16:42:16.973,0:09.661,0:45.296,0:28.119,,Niklas Kruetten,,LMP3,,United Autosports USA,Ligier,GF,
2,1,3,1:18.124,0,,9.128,0,41.193,0,27.803,0,188.4,8:35.097,16:43:35.097,0:09.128,0:41.193,0:27.803,,Niklas Kruetten,,LMP3,,United Autosports USA,Ligier,GF,
2,1,4,1:16.879,0,,8.920,0,40.528,0,27.431,0,191.4,9:51.976,16:44:51.976,0:08.920,0:40.528,0:27.431,,Niklas Kruetten,,LMP3,,United Autosports USA,Ligier,GF,
2,1,5,1:16.080,0,,8.825,0,40.021,0,27.234,0,193.4,11:08.056,16:46:08.056,0:08.825,0:40.021,0:27.234,,Niklas Kruetten,,LMP3,,United Autosports USA,Ligier,GF,
2,1,6,1:16.098,0,,8.869,0,40.005,0,27.224,0,193.4,12:24.154,16:47:24.154,0:08.869,0:40.005,0:27.224,,Niklas Kruetten,,LMP3,,United Autosports USA,Ligier,GF,
2,1,7,1:15.782,0,,8.797,0,39.728,3,27.257,0,194.2,13:39.936,16:48:39.936,0:08.797,0:39.728,0:27.257,,Niklas Kruetten,,LMP3,,United Autosports USA,Ligier,GF,
2,1,8,1:16.185,0,,8.816,0,40.173,0,27.196,0,193.2,14:56.121,16:49:56.121,0:08.816,0:40.173,0:27.196,,Niklas Kruetten,,LMP3,,United Autosports USA,Ligier,GF,
2,1,9,1:15.664,3,,8.778,3,39.770,0,27.116,2,194.5,16:11.785,16:51:11.785,0:08.778,0:39.770,0:27.116,,Niklas Kruetten,,LMP3,,United Autosports USA,Ligier,FF,
30,1,1,4:09.584,0,B,50.846,0,57.248,0,2:21.490,0,59.0,4:09.584,16:39:09.584,0:50.846,0:57.248,2:21.490,,Ari Balogh,0:00:44.011,LMP3,,Jr III Racing,Ligier,GF,
30,1,2,1:59.822,0,,34.667,0,47.129,0,38.026,0,122.8,6:09.406,16:41:09.406,0:34.667,0:47.129,0:38.026,,Ari Balogh,0:02:12.097,LMP3,,Jr III Racing,Ligier,GF,
30,1,3,1:21.596,0,,10.019,0,43.253,0,28.324,0,180.3,7:31.002,16:42:31.002,0:10.019,0:43.253,0:28.324,,Ari Balogh,,LMP3,,Jr III Racing,Ligier,GF,
30,1,4,1:20.095,0,,9.593,0,42.414,0,28.088,0,183.7,8:51.097,16:43:51.097,0:09.593,0:42.414,0:28.088,,Ari Balogh,,LMP3,,Jr III Racing,Ligier,GF,
30,1,5,1:22.179,0,,9.567,0,42.107,0,30.505,0,179.1,10:13.276,16:45:13.276,0:09.567,0:42.107,0:30.505,,Ari Balogh,,LMP3,,Jr III Racing,Ligier,GF,
30,1,6,1:19.371,0,,9.522,0,41.945,0,27.904,0,185.4,11:32.647,16:46:32.647,0:09.522,0:41.945,0:27.904,,Ari Balogh,,LMP3,,Jr III Racing,Ligier,GF,
30,1,7,1:19.090,0,,9.593,0,41.714,2,27.783,2,186.1,12:51.737,16:47:51.737,0:09.593,0:41.714,0:27.783,,Ari Balogh,,LMP3,,Jr III Racing,Ligier,GF,
30,1,8,1:19.071,2,,9.402,2,41.854,0,27.815,0,186.1,14:10.808,16:49:10.808,0:09.402,0:41.854,0:27.815,,Ari Balogh,,LMP3,,Jr III Racing,Ligier,GF,
30,1,9,1:19.244,0,,9.434,0,41.989,0,27.821,0,185.7,15:30.052,16:50:30.052,0:09.434,0:41.989,0:27.821,,Ari Balogh,,LMP3,,Jr III Racing,Ligier,FF,
36,1,1,2:13.441,0,B,33.287,0,57.464,0,42.690,0,110.3,2:13.441,16:37:13.441,0:33.287,0:57.464,0:42.690,,Jarett Andretti,0:00:26.765,LMP3,,Andretti Autosport,Ligier,RF,
36,1,2,4:05.991,0,,2:33.270,0,1:00.487,0,32.234,0,59.8,6:19.432,16:41:19.432,2:33.270,1:00.487,0:32.234,,Jarett Andretti,0:02:36.106,LMP3,,Andretti Autosport,Ligier,GF,
36,1,3,1:22.194,0,,9.829,0,43.150,0,29.215,0,179.0,7:41.626,16:42:41.626,0:09.829,0:43.150,0:29.215,,Jarett Andretti,,LMP3,,Andretti Autosport,Ligier,GF,
36,1,4,1:18.521,0,,9.445,0,41.101,0,27.975,0,187.4,9:00.147,16:44:00.147,0:09.445,0:41.101,0:27.975,,Jarett Andretti,,LMP3,,Andretti Autosport,Ligier,GF,
36,1,5,1:17.334,0,,9.217,0,40.418,2,27.699,0,190.3,10:17.481,16:45:17.481,0:09.217,0:40.418,0:27.699,,Jarett Andretti,,LMP3,,Andretti Autosport,Ligier,GF,
36,1,6,1:27.042,0,,11.150,0,48.141,0,27.751,0,169.1,11:44.523,16:46:44.523,0:11.150,0:48.141,0:27.751,,Jarett Andretti,,LMP3,,Andretti Autosport,Ligier,GF,
36,1,7,1:17.613,0,,9.118,0,40.937,0,27.558,0,189.6,13:02.136,16:48:02.136,0:09.118,0:40.937,0:27.558,,Jarett Andretti,,LMP3,,Andretti Autosport,Ligier,GF,
36,1,8,1:17.142,0,,9.085,2,40.491,0,27.566,0,190.8,14:19.278,16:49:19.278,0:09.085,0:40.491,0:27.566,,Jarett Andretti,,LMP3,,Andretti Autosport,Ligier,GF,
36,1,9,1:17.122,2,,9.110,0,40.526,0,27.486,2,190.8,15:36.400,16:50:36.400,0:09.110,0:40.526,0:27.486,,Jarett Andretti,,LMP3,,Andretti Autosport,Ligier,FF,
38,2,1,3:12.366,0,B,1:27.624,0,53.516,0,51.226,0,76.5,3:12.366,16:38:12.366,1:27.624,0:53.516,0:51.226,,Rasmus Lindh,0:01:21.189,LMP3,,Performance Tech Motorsports,Ligier,RF,
38,2,2,2:43.627,0,,1:29.583,0,44.590,0,29.454,0,89.9,5:55.993,16:40:55.993,1:29.583,0:44.590,0:29.454,,Rasmus Lindh,0:01:33.429,LMP3,,Performance Tech Motorsports,Ligier,GF,
38,2,3,1:19.528,0,,9.144,0,42.832,0,27.552,0,185.0,7:15.521,16:42:15.521,0:09.144,0:42.832,0:27.552,,Rasmus Lindh,,LMP3,,Performance Tech Motorsports,Ligier,GF,
38,2,4,1:17.085,0,,9.028,0,40.736,0,27.321,0,190.9,8:32.606,16:43:32.606,0:09.028,0:40.736,0:27.321,,Rasmus Lindh,,LMP3,,Performance Tech Motorsports,Ligier,GF,
38,2,5,1:16.359,0,,8.876,0,40.261,0,27.222,0,192.7,9:48.965,16:44:48.965,0:08.876,0:40.261,0:27.222,,Rasmus Lindh,,LMP3,,Performance Tech Motorsports,Ligier,GF,
38,2,6,1:16.794,0,,8.880,0,40.710,0,27.204,0,191.6,11:05.759,16:46:05.759,0:08.880,0:40.710,0:27.204,,Rasmus Lindh,,LMP3,,Performance Tech Motorsports,Ligier,GF,
