POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,9,Prema Racing,Lorenzo COLOMBO,Louis DELETRAZ,Ferdinand HABSBURG,,Oreca 07 - Gibson,G,LMP2,,,Classified,57,2:00'20.543,,,32,1'44.778,198.3,,
2,37,COOL Racing,Nicolas LAPIERRE,Niklas KRUETTEN,Yifei YE,,Oreca 07 - Gibson,G,LMP2,,,Classified,57,2:00'28.947,8.404,8.404,50,1'44.751,198.3,,
3,65,Panis Racing,Julien CANAL,Nicolas JAMIN,Job VAN UITERT,,Oreca 07 - Gibson,G,LMP2,,,Classified,57,2:00'36.235,15.692,7.288,52,1'45.273,197.3,,
4,19,Algarve Pro Racing,Sophia FLÖRSCH,Bent VISCAAL,,,Oreca 07 - Gibson,G,LMP2,,,Classified,57,2:00'37.339,16.796,1.104,53,1'44.855,198.1,,
5,28,IDEC Sport,Paul LAFARGUE,Paul Loup CHATIN,Patrick PILET,,Oreca 07 - Gibson,G,LMP2,,,Classified,57,2:00'48.815,28.272,11.476,41,1'45.106,197.7,,
6,30,Duqueine Team,Memo ROJAS,Reshad DE GERUS,Richard BRADLEY,,Oreca 07 - Gibson,G,LMP2,,,Classified,57,2:00'53.248,32.705,4.433,53,1'45.001,197.9,,
7,34,Racing Team Turkey,Salih YOLUC,Charlie EASTWOOD,Jack AITKEN,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,57,2:00'53.777,33.234,0.529,42,1'44.481,198.8,,
8,88,AF Corse,François PERRODO,Nicklas NIELSEN,Alessio ROVERA,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,57,2:01'09.799,49.256,16.022,53,1'45.525,196.9,,
9,21,Mühlner Motorsport,Matthias KAISER,Thomas LAURENT,Ugo DE WILDE,,Oreca 07 - Gibson,G,LMP2,,,Classified,57,2:01'21.542,1'00.999,11.743,42,1'46.289,195.5,,
10,35,BHK Motorsport,Sergio CAMPANA,Markus POMMER,,,Oreca 07 - Gibson,G,LMP2,,,Classified,57,2:01'28.417,1'07.874,6.875,44,1'46.157,195.7,,
