POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,65,5,1:43.397,-,-,200.9,42,Panis Racing,LMP2,,,Oreca 07 - Gibson,G,59940,5990,3,5626,256,70,,,,,Julien,CANAL,S,,FRA,,73,70,,,,Nicolas,JAMIN,G,,FRA,,9174,70,,,,Job,VAN UITERT,G,,NLD,,8984,178,,,,,,,,,,,,,,,,,,,,,,
2,9,2,1:43.503,+0.106,+0.106,200.7,34,Prema Racing,LMP2,,,Oreca 07 - Gibson,G,59909,6180,3,5626,256,119,,,,,Lorenzo,COLOMBO,S,,ITA,,10329,119,,,,Louis,DELETRAZ,G,,CHE,,9621,219,,,,Ferdinand,HABSBURG,G,,AUT,,10000,17,,,,,,,,,,,,,,,,,,,,,,
3,22,2,1:43.668,+0.271,+0.165,200.4,37,United Autosports,LMP2,,,Oreca 07 - Gibson,G,59919,532,3,5626,256,188,,,,,Philip,HANSON,G,,GBR,,1946,188,,,,Tom,GAMBLE,G,,GBR,,9549,188,,,,Duncan,TAPPY,S,,GBR,,756,188,,,,,,,,,,,,,,,,,,,,,,
4,34,3,1:43.760,+0.363,+0.092,200.2,39,Racing Team Turkey,LMP2,P/A,,Oreca 07 - Gibson,G,59928,6058,3,5626,256,240,,,,,Salih,YOLUC,B,,TUR,,1346,240,,,,Charlie,EASTWOOD,G,,IRL,,9016,116,,,,Jack,AITKEN,G,,GBR,,10508,188,,,,,,,,,,,,,,,,,,,,,,
5,43,4,1:43.910,+0.513,+0.150,199.9,37,Inter Europol Competition,LMP2,,,Oreca 07 - Gibson,G,59933,402,3,5626,256,181,,,,,Fabio,SCHERER,G,,CHE,,9870,219,,,,Pietro,FITTIPALDI,G,,BRA,,9171,32,,,,David,HEINEMEIER-HANSSON,S,,DNK,,1182,57,,,,,,,,,,,,,,,,,,,,,,
6,37,4,1:44.054,+0.657,+0.144,199.7,28,COOL Racing,LMP2,,,Oreca 07 - Gibson,G,59930,5790,3,5626,256,219,,,,,Nicolas,LAPIERRE,P,,FRA,,96,70,,,,Niklas,KRUETTEN,S,,DEU,,10104,5,,,,Yifei,YE,G,,CHN,,10068,43,,,,,,,,,,,,,,,,,,,,,,
7,31,3,1:44.199,+0.802,+0.145,199.4,33,TDS Racing x Vaillante,LMP2,P/A,,Oreca 07 - Gibson,G,59925,6198,3,5626,256,70,,,,,Philippe,CIMADOMO,B,,FRA,,8818,70,,,,Mathias,BECHE,G,,FRA,,151,70,,,,Tijmen,VAN DER HELM,S,,NLD,,10228,178,,,,,,,,,,,,,,,,,,,,,,
8,28,5,1:44.207,+0.810,+0.008,199.4,39,IDEC Sport,LMP2,,,Oreca 07 - Gibson,G,59923,522,3,5626,256,70,,,,,Paul,LAFARGUE,S,,FRA,,1552,70,,,,Paul Loup,CHATIN,G,,FRA,,313,70,,,,Patrick,PILET,P,,FRA,,68,70,,,,,,,,,,,,,,,,,,,,,,
9,47,3,1:44.255,+0.858,+0.048,199.3,39,Algarve Pro Racing,LMP2,P/A,,Oreca 07 - Gibson,G,59934,92,3,5626,256,184,,,,,John,FALB,B,,USA,,1536,66,,,,James,ALLEN,G,,AUS,,8384,16,,,,Alexander,PERONI,G,,AUS,,10304,16,,,,,,,,,,,,,,,,,,,,,,
10,88,4,1:44.328,+0.931,+0.073,199.1,36,AF Corse,LMP2,P/A,,Oreca 07 - Gibson,G,59946,4230,3,5626,256,119,,,,,François,PERRODO,B,,FRA,,260,70,,,,Nicklas,NIELSEN,G,,DNK,,9432,57,,,,Alessio,ROVERA,G,,ITA,,9837,119,,,,,,,,,,,,,,,,,,,,,,
