POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,9,Prema Racing,Lorenzo COLOMBO,Louis DELETRAZ,Ferdinand HABSBURG,,Oreca 07 - Gibson,G,LMP2,,,Classified,120,4:00'43.565,,,102,1'44.370,199.1,,
2,19,Algarve Pro Racing,Sophia FLÖRSCH,Bent VISCAAL,,,Oreca 07 - Gibson,G,LMP2,,,Classified,120,4:00'54.501,10.936,10.936,53,1'44.855,198.1,,
3,65,Panis Racing,Julien CANAL,Nicolas JAMIN,Job VAN UITERT,,Oreca 07 - Gibson,G,LMP2,,,Classified,120,4:00'57.049,13.484,2.548,103,1'44.762,198.3,,
4,28,IDEC Sport,Paul LAFARGUE,Paul Loup CHATIN,Patrick PILET,,Oreca 07 - Gibson,G,LMP2,,,Classified,120,4:01'13.592,30.027,16.543,102,1'45.023,197.8,,
5,37,COOL Racing,Nicolas LAPIERRE,Niklas KRUETTEN,Yifei YE,,Oreca 07 - Gibson,G,LMP2,,,Classified,120,4:01'14.102,30.537,0.510,50,1'44.751,198.3,,
6,34,Racing Team Turkey,Salih YOLUC,Charlie EASTWOOD,Jack AITKEN,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,120,4:01'17.302,33.737,3.200,42,1'44.481,198.8,,
7,22,United Autosports,Philip HANSON,Tom GAMBLE,Duncan TAPPY,,Oreca 07 - Gibson,G,LMP2,,,Classified,120,4:01'45.523,1'01.958,28.221,16,1'44.385,199.0,,
8,88,AF Corse,François PERRODO,Nicklas NIELSEN,Alessio ROVERA,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,120,4:01'56.385,1'12.820,10.862,59,1'45.259,197.4,,
9,21,Mühlner Motorsport,Matthias KAISER,Thomas LAURENT,Ugo DE WILDE,,Oreca 07 - Gibson,G,LMP2,,,Classified,119,4:00'51.995,1 Laps,1 Laps,99,1'45.767,196.4,,
10,31,TDS Racing x Vaillante,Philippe CIMADOMO,Mathias BECHE,Tijmen VAN DER HELM,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,119,4:01'15.737,1 Laps,23.742,32,1'44.686,198.5,,
11,43,Inter Europol Competition,Fabio SCHERER,Pietro FITTIPALDI,David HEINEMEIER-HANSSON,,Oreca 07 - Gibson,G,LMP2,,,Classified,119,4:01'33.320,1 Laps,17.583,102,1'44.816,198.2,,
12,30,Duqueine Team,Memo ROJAS,Reshad DE GERUS,Richard BRADLEY,,Oreca 07 - Gibson,G,LMP2,,,Classified,119,4:01'34.727,1 Laps,1.407,53,1'45.001,197.9,,
13,24,Nielsen Racing,Rodrigo SALES,Matthew BELL,Ben HANLEY,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,119,4:02'25.245,1 Laps,50.518,82,1'45.451,197.0,,
14,35,BHK Motorsport,Sergio CAMPANA,Markus POMMER,,,Oreca 07 - Gibson,G,LMP2,,,Classified,118,4:00'43.894,2 Laps,1 Laps,44,1'46.157,195.7,,
15,51,Team Virage,Rob HODES,Gabriel AUBRY,Jazeman JAAFAR,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,118,4:01'48.678,2 Laps,1'04.784,65,1'44.917,198.0,,
16,40,Graff Racing,Eric TROUILLET,Sébastien PAGE,David DROUX,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,118,4:02'08.521,2 Laps,19.843,18,1'45.315,197.3,,
17,17,COOL Racing,Maurice SMITH,Michael BENHAM,Malthe JAKOBSEN,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,115,4:02'30.104,5 Laps,3 Laps,91,1'50.666,187.7,,
