POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,31,TDS Racing x Vaillante,Philippe CIMADOMO,Mathias BECHE,Tijmen VAN DER HELM,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,27,1:02'02.189,,,17,1'44.702,198.4,,
2,9,Prema Racing,Lorenzo COLOMBO,Louis DELETRAZ,Ferdinand HABSBURG,,Oreca 07 - Gibson,G,LMP2,,,Classified,27,1:02'02.779,0.590,0.590,17,1'44.872,198.1,,
3,43,Inter Europol Competition,Fabio SCHERER,Pietro FITTIPALDI,David HEINEMEIER-HANSSON,,Oreca 07 - Gibson,G,LMP2,,,Classified,27,1:02'03.248,1.059,0.469,19,1'45.051,197.8,,
4,19,Algarve Pro Racing,Sophia FLÖRSCH,Bent VISCAAL,,,Oreca 07 - Gibson,G,LMP2,,,Classified,27,1:02'03.767,1.578,0.519,22,1'45.307,197.3,,
5,65,Panis Racing,Julien CANAL,Nicolas JAMIN,Job VAN UITERT,,Oreca 07 - Gibson,G,LMP2,,,Classified,27,1:02'04.388,2.199,0.621,18,1'45.409,197.1,,
6,22,United Autosports,Philip HANSON,Tom GAMBLE,Duncan TAPPY,,Oreca 07 - Gibson,G,LMP2,,,Classified,27,1:02'04.898,2.709,0.510,16,1'44.385,199.0,,
7,51,Team Virage,Rob HODES,Gabriel AUBRY,Jazeman JAAFAR,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,27,1:02'06.257,4.068,1.359,19,1'45.242,197.4,,
8,37,COOL Racing,Nicolas LAPIERRE,Niklas KRUETTEN,Yifei YE,,Oreca 07 - Gibson,G,LMP2,,,Classified,27,1:02'06.287,4.098,0.030,18,1'44.829,198.2,,
9,34,Racing Team Turkey,Salih YOLUC,Charlie EASTWOOD,Jack AITKEN,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,27,1:02'07.099,4.910,0.812,21,1'46.702,194.7,,
10,30,Duqueine Team,Memo ROJAS,Reshad DE GERUS,Richard BRADLEY,,Oreca 07 - Gibson,G,LMP2,,,Classified,27,1:02'07.364,5.175,0.265,21,1'46.824,194.5,,
11,13,Inter Europol Competition,Charles CREWS,Nicolas PINO,Guilherme OLIVEIRA,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,27,1:02'08.463,6.274,1.099,17,1'52.780,184.2,,
12,6,360 Racing,Terrence WOODWARD,Ross KAISER,Mark RICHARDS,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,27,1:02'08.976,6.787,0.513,9,1'52.520,184.6,,
13,28,IDEC Sport,Paul LAFARGUE,Paul Loup CHATIN,Patrick PILET,,Oreca 07 - Gibson,G,LMP2,,,Classified,27,1:02'09.262,7.073,0.286,21,1'46.605,194.9,,
14,40,Graff Racing,Eric TROUILLET,Sébastien PAGE,David DROUX,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,27,1:02'10.151,7.962,0.889,18,1'45.315,197.3,,
15,35,BHK Motorsport,Sergio CAMPANA,Markus POMMER,,,Oreca 07 - Gibson,G,LMP2,,,Classified,27,1:02'10.372,8.183,0.221,21,1'46.822,194.5,,
16,4,DKR Engineering,Sebastian ALVAREZ,Alexander BUKHANTSOV,Tom VAN ROMPUY,,Duqueine M30 - D08 - Nissan,M,LMP3,,,Classified,27,1:02'11.626,9.437,1.254,16,1'52.745,184.3,,
17,21,Mühlner Motorsport,Matthias KAISER,Thomas LAURENT,Ugo DE WILDE,,Oreca 07 - Gibson,G,LMP2,,,Classified,27,1:02'12.043,9.854,0.417,21,1'47.180,193.8,,
18,47,Algarve Pro Racing,John FALB,James ALLEN,Alexander PERONI,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,27,1:02'12.755,10.566,0.712,21,1'47.428,193.4,,
19,88,AF Corse,François PERRODO,Nicklas NIELSEN,Alessio ROVERA,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,27,1:02'13.244,11.055,0.489,20,1'47.099,194.0,,
20,17,COOL Racing,Maurice SMITH,Michael BENHAM,Malthe JAKOBSEN,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,27,1:02'14.106,11.917,0.862,17,1'53.276,183.4,,
21,5,RLR MSport,Michael JENSEN,Nick ADCOCK,Alex KAPADIA,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,27,1:02'15.122,12.933,1.016,21,1'53.800,182.6,,
22,2,United Autosports,Bailey VOISIN,Joshua CAYGILL,Finn GEHRSITZ,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,27,1:02'15.888,13.699,0.766,22,1'53.659,182.8,,
23,24,Nielsen Racing,Rodrigo SALES,Matthew BELL,Ben HANLEY,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,27,1:02'16.534,14.345,0.646,20,1'47.779,192.8,,
24,14,Inter Europol Competition,Noam ABRAMCZYK,Mateusz KAPRZYK,James DAYSON,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,27,1:02'17.373,15.184,0.839,21,1'53.860,182.5,,
25,7,Nielsen Racing,Anthony WELLS,James LITTLEJOHN,,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,27,1:02'18.191,16.002,0.818,9,1'54.166,182.0,,
26,11,Eurointernational,Marcos SIEBERT,Max KOEBOLT,Adrien CHILA,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,27,1:02'18.733,16.544,0.542,20,1'55.144,180.4,,
27,83,Iron Lynx,Rahel FREY,Michelle GATTING,Sarah BOVY,,Ferrari 488 GTE Evo,G,LMGTE,,,Classified,27,1:02'20.411,18.222,1.678,9,1'55.297,180.2,,
28,10,Eurointernational,Glenn VAN BERLO,Xavier LLOVERAS,Tom CLOET,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,27,1:02'20.744,18.555,0.333,22,1'55.321,180.2,,
29,77,Proton Competition,Christian RIED,Lorenzo FERRARI,Gianmaria BRUNI,,Porsche 911 RSR - 19,G,LMGTE,,,Classified,27,1:02'21.323,19.134,0.579,9,1'55.892,179.3,,
30,66,JMW Motorsport,Giacomo PETROBELLI,Sean HUDSPETH,Matthew PAYNE,,Ferrari 488 GTE Evo,G,LMGTE,,,Classified,27,1:02'21.837,19.648,0.514,7,1'56.563,178.2,,
31,18,Absolute Racing,Andrew HARYANTO,Martin RUMP,Alessio PICARIELLO,,Porsche 911 RSR - 19,G,LMGTE,,,Classified,27,1:02'22.321,20.132,0.484,9,1'56.079,179.0,,
32,55,Spirit of Race,Duncan CAMERON,Matthew GRIFFIN,David PEREL,,Ferrari 488 GTE Evo,G,LMGTE,,,Classified,27,1:02'22.951,20.762,0.630,22,1'56.698,178.0,,
33,33,Rinaldi Racing,Christian HOOK,Oscar TUNJO,Fabrizio CRESTANI,,Ferrari 488 GTE Evo,G,LMGTE,,,Classified,27,1:02'23.849,21.660,0.898,9,1'57.243,177.2,,
34,57,Kessel Racing,Takeshi KIMURA,Frederik SCHANDORFF,Mikkel JENSEN,,Ferrari 488 GTE Evo,G,LMGTE,,,Classified,27,1:02'24.449,22.260,0.600,9,1'57.360,177.0,,
35,60,Iron Lynx,Claudio SCHIAVONI,Matteo CRESSONI,Davide RIGON,,Ferrari 488 GTE Evo,G,LMGTE,,,Classified,27,1:02'26.084,23.895,1.635,7,1'57.959,176.1,,
36,95,Oman Racing with TF Sport,John HARTSHORNE,Henrique CHAVES,Jonathan ADAM,,Aston Martin Vantage AMR,G,LMGTE,,,Classified,27,1:02'28.074,25.885,1.990,9,1'58.775,174.9,,
37,93,Proton Competition,Michael FASSBENDER,Zacharie ROBICHON,Richard LIETZ,,Porsche 911 RSR - 19,G,LMGTE,,,Classified,27,1:02'28.776,26.587,0.702,18,1'56.769,177.9,,
38,32,Rinaldi Racing,Pierre EHRET,Nicolas VARRONE,Memo GIDLEY,,Ferrari 488 GTE Evo,G,LMGTE,,,Classified,27,1:02'29.145,26.956,0.369,9,1'57.126,177.4,,
39,3,United Autosports,James MCGUIRE,Kay VAN BERLO,Andrew BENTLEY,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,25,1:02'27.586,2 Laps,2 Laps,17,1'59.802,173.4,,
40,27,COOL Racing,Nicolas MAULINI,Jean-Ludovic FOUBERT,Antoine DOQUIN,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,22,47'44.311,5 Laps,3 Laps,22,1'54.303,181.8,,
41,15,RLR MSport,Horst FELBERMAYR JR,Valentino CATALANO,Austin MCCUSKER,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,9,19'46.364,18 Laps,13 Laps,9,1'54.883,180.8,,
42,69,Oman Racing with TF Sport,Ahmad AL HARTHY,Marco SORENSEN,Samuel DE HAAN,,Aston Martin Vantage AMR,G,LMGTE,,,Classified,0,,27 Laps,9 Laps,,,,,
