POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,9,Prema Racing,Lorenzo COLOMBO,Louis DELETRAZ,Ferdinand HABSBURG,,Oreca 07 - Gibson,G,LMP2,,,Classified,90,3:01'22.340,,,32,1'44.778,198.3,,
2,65,Panis Racing,Julien CANAL,Nicolas JAMIN,Job VAN UITERT,,Oreca 07 - Gibson,G,LMP2,,,Classified,90,3:01'28.301,5.961,5.961,58,1'45.246,197.4,,
3,19,Algarve Pro Racing,Sophia FLÖRSCH,Bent VISCAAL,,,Oreca 07 - Gibson,G,LMP2,,,Classified,90,3:01'34.591,12.251,6.290,53,1'44.855,198.1,,
4,37,COOL Racing,Nicolas LAPIERRE,Niklas KRUETTEN,Yifei YE,,Oreca 07 - Gibson,G,LMP2,,,Classified,90,3:01'35.493,13.153,0.902,50,1'44.751,198.3,,
5,34,Racing Team Turkey,Salih YOLUC,Charlie EASTWOOD,Jack AITKEN,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,90,3:01'36.414,14.074,0.921,42,1'44.481,198.8,,
6,28,IDEC Sport,Paul LAFARGUE,Paul Loup CHATIN,Patrick PILET,,Oreca 07 - Gibson,G,LMP2,,,Classified,90,3:01'40.729,18.389,4.315,86,1'45.076,197.7,,
7,30,Duqueine Team,Memo ROJAS,Reshad DE GERUS,Richard BRADLEY,,Oreca 07 - Gibson,G,LMP2,,,Classified,90,3:01'59.523,37.183,18.794,53,1'45.001,197.9,,
8,88,AF Corse,François PERRODO,Nicklas NIELSEN,Alessio ROVERA,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,90,3:02'11.038,48.698,11.515,59,1'45.259,197.4,,
9,22,United Autosports,Philip HANSON,Tom GAMBLE,Duncan TAPPY,,Oreca 07 - Gibson,G,LMP2,,,Classified,90,3:02'38.916,1'16.576,27.878,16,1'44.385,199.0,,
10,21,Mühlner Motorsport,Matthias KAISER,Thomas LAURENT,Ugo DE WILDE,,Oreca 07 - Gibson,G,LMP2,,,Classified,90,3:02'50.312,1'27.972,11.396,89,1'45.778,196.4,,
11,35,BHK Motorsport,Sergio CAMPANA,Markus POMMER,,,Oreca 07 - Gibson,G,LMP2,,,Classified,90,3:03'05.710,1'43.370,15.398,44,1'46.157,195.7,,
12,31,TDS Racing x Vaillante,Philippe CIMADOMO,Mathias BECHE,Tijmen VAN DER HELM,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,89,3:01'55.411,1 Laps,1 Laps,32,1'44.686,198.5,,
13,43,Inter Europol Competition,Fabio SCHERER,Pietro FITTIPALDI,David HEINEMEIER-HANSSON,,Oreca 07 - Gibson,G,LMP2,,,Classified,89,3:01'59.931,1 Laps,4.520,19,1'45.051,197.8,,
14,24,Nielsen Racing,Rodrigo SALES,Matthew BELL,Ben HANLEY,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,89,3:02'31.136,1 Laps,31.205,82,1'45.451,197.0,,
15,51,Team Virage,Rob HODES,Gabriel AUBRY,Jazeman JAAFAR,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,88,3:02'15.949,2 Laps,1 Laps,65,1'44.917,198.0,,
16,40,Graff Racing,Eric TROUILLET,Sébastien PAGE,David DROUX,,Oreca 07 - Gibson,G,LMP2,P/A,,Classified,88,3:02'45.048,2 Laps,29.099,18,1'45.315,197.3,,
17,13,Inter Europol Competition,Charles CREWS,Nicolas PINO,Guilherme OLIVEIRA,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,86,3:01'44.432,4 Laps,2 Laps,32,1'52.764,184.2,,
18,2,United Autosports,Bailey VOISIN,Joshua CAYGILL,Finn GEHRSITZ,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,86,3:01'52.102,4 Laps,7.670,65,1'52.019,185.5,,
19,17,COOL Racing,Maurice SMITH,Michael BENHAM,Malthe JAKOBSEN,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,86,3:03'05.884,4 Laps,1'13.782,62,1'51.057,187.1,,
20,4,DKR Engineering,Sebastian ALVAREZ,Alexander BUKHANTSOV,Tom VAN ROMPUY,,Duqueine M30 - D08 - Nissan,M,LMP3,,,Classified,85,3:00'51.748,5 Laps,1 Laps,66,1'51.695,186.0,,
21,93,Proton Competition,Michael FASSBENDER,Zacharie ROBICHON,Richard LIETZ,,Porsche 911 RSR - 19,G,LMGTE,,,Classified,85,3:01'32.016,5 Laps,40.268,63,1'54.426,181.6,,
