NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,
19,2,1,2:04.740,0,,41.426,0,28.847,0,54.467,0,163.3,2:04.740,14:32:04.740,0:41.426,0:28.847,0:54.467,271.4,Bent VISCAAL,0:00:08.927,LMP2,,Algarve Pro Racing,Oreca,GF,
19,2,2,1:44.030,2,,30.881,0,27.509,2,45.640,2,199.7,3:48.770,14:33:48.770,0:30.881,0:27.509,0:45.640,295.9,Bent VISCAAL,,LMP2,,Algarve Pro Racing,Oreca,GF,
19,2,3,1:51.690,0,B,30.642,2,27.872,0,53.176,0,186.0,5:40.460,14:35:40.460,0:30.642,0:27.872,0:53.176,295.9,Bent VISCAAL,,LMP2,,Algarve Pro Racing,Oreca,GF,
19,2,4,2:54.564,0,,1:36.997,0,29.188,0,48.379,0,119.0,8:35.024,14:38:35.024,1:36.997,0:29.188,0:48.379,282.7,Bent VISCAAL,0:01:13.653,LMP2,,Algarve Pro Racing,Oreca,GF,
19,2,5,2:19.875,0,B,30.827,0,27.600,0,1:21.448,0,148.5,10:54.899,14:40:54.899,0:30.827,0:27.600,1:21.448,295.9,Bent VISCAAL,,LMP2,,Algarve Pro Racing,Oreca,RF,
21,2,1,2:01.451,0,,40.082,0,28.840,0,52.529,0,167.8,2:01.451,14:32:01.451,0:40.082,0:28.840,0:52.529,285.0,Thomas LAURENT,0:00:07.039,LMP2,,Mühlner Motorsport,Oreca,GF,
21,2,2,1:45.238,2,,30.890,0,27.613,0,46.735,2,197.4,3:46.689,14:33:46.689,0:30.890,0:27.613,0:46.735,295.9,Thomas LAURENT,,LMP2,,Mühlner Motorsport,Oreca,GF,
21,2,3,2:40.115,0,B,30.725,2,27.577,2,1:41.813,0,129.8,6:26.804,14:36:26.804,0:30.725,0:27.577,1:41.813,296.7,Thomas LAURENT,,LMP2,,Mühlner Motorsport,Oreca,GF,
21,2,4,2:02.406,0,,47.020,0,28.052,0,47.334,0,169.7,8:29.210,14:38:29.210,0:47.020,0:28.052,0:47.334,287.2,Thomas LAURENT,0:01:14.170,LMP2,,Mühlner Motorsport,Oreca,GF,
22,2,1,3:03.061,0,,1:46.937,0,27.939,0,48.185,0,111.3,3:03.061,14:33:03.061,1:46.937,0:27.939,0:48.185,292.7,Tom GAMBLE,0:01:14.722,LMP2,,United Autosports,Oreca,GF,
22,2,2,1:43.191,2,,30.399,2,27.610,2,45.182,2,201.3,4:46.252,14:34:46.252,0:30.399,0:27.610,0:45.182,296.7,Tom GAMBLE,,LMP2,,United Autosports,Oreca,GF,
22,2,3,1:51.589,0,B,30.655,0,27.771,0,53.163,0,186.2,6:37.841,14:36:37.841,0:30.655,0:27.771,0:53.163,294.3,Tom GAMBLE,,LMP2,,United Autosports,Oreca,GF,
22,2,4,2:29.274,0,,1:11.198,0,27.720,0,50.356,0,139.2,9:07.115,14:39:07.115,1:11.198,0:27.720,0:50.356,290.3,Tom GAMBLE,0:00:48.567,LMP2,,United Autosports,Oreca,GF,
22,2,5,3:33.210,0,B,30.447,0,1:16.304,0,1:46.459,0,97.4,12:40.325,14:42:40.325,0:30.447,1:16.304,1:46.459,80.5,Tom GAMBLE,,LMP2,,United Autosports,Oreca,RF,
24,3,1,4:08.905,0,,2:39.729,0,29.024,0,1:00.152,0,81.9,4:08.905,14:34:08.905,2:39.729,0:29.024,1:00.152,274.8,Ben HANLEY,0:02:03.686,LMP2,P/A,Nielsen Racing,Oreca,GF,
24,3,2,1:44.564,0,,30.908,0,27.711,0,45.945,0,198.7,5:53.469,14:35:53.469,0:30.908,0:27.711,0:45.945,295.9,Ben HANLEY,,LMP2,P/A,Nielsen Racing,Oreca,GF,
24,3,3,1:43.825,0,,30.500,2,27.569,0,45.756,0,200.1,7:37.294,14:37:37.294,0:30.500,0:27.569,0:45.756,295.1,Ben HANLEY,,LMP2,P/A,Nielsen Racing,Oreca,GF,
24,3,4,1:43.639,2,,30.533,0,27.547,2,45.559,2,200.5,9:20.933,14:39:20.933,0:30.533,0:27.547,0:45.559,295.9,Ben HANLEY,,LMP2,P/A,Nielsen Racing,Oreca,GF,
28,3,1,2:12.623,0,,44.484,0,29.352,0,58.787,0,153.6,2:12.623,14:32:12.623,0:44.484,0:29.352,0:58.787,284.2,Patrick PILET,0:00:11.915,LMP2,,IDEC Sport,Oreca,GF,
28,3,2,1:44.501,0,,30.675,0,27.558,2,46.268,0,198.8,3:57.124,14:33:57.124,0:30.675,0:27.558,0:46.268,297.5,Patrick PILET,,LMP2,,IDEC Sport,Oreca,GF,
28,3,3,1:43.851,2,,30.463,2,27.606,0,45.782,2,200.1,5:40.975,14:35:40.975,0:30.463,0:27.606,0:45.782,297.5,Patrick PILET,,LMP2,,IDEC Sport,Oreca,GF,
28,3,4,1:54.035,0,B,31.645,0,28.039,0,54.351,0,182.2,7:35.010,14:37:35.010,0:31.645,0:28.039,0:54.351,294.3,Patrick PILET,,LMP2,,IDEC Sport,Oreca,GF,
28,3,5,2:47.383,0,B,1:11.365,0,27.787,0,1:08.231,0,124.1,10:22.393,14:40:22.393,1:11.365,0:27.787,1:08.231,295.1,Patrick PILET,0:00:48.908,LMP2,,IDEC Sport,Oreca,RF,
30,2,1,2:16.520,0,,46.749,0,29.750,0,1:00.021,0,149.3,2:16.520,14:32:16.520,0:46.749,0:29.750,1:00.021,279.8,Reshad DE GERUS,0:00:13.241,LMP2,,Duqueine Team,Oreca,GF,
30,2,2,1:44.451,2,,30.987,0,27.585,2,45.879,2,198.9,4:00.971,14:34:00.971,0:30.987,0:27.585,0:45.879,300.0,Reshad DE GERUS,,LMP2,,Duqueine Team,Oreca,GF,
30,2,3,1:51.838,0,B,30.959,2,27.644,0,53.235,0,185.8,5:52.809,14:35:52.809,0:30.959,0:27.644,0:53.235,297.5,Reshad DE GERUS,,LMP2,,Duqueine Team,Oreca,GF,
