POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,34,12,1:45.958,-,-,196.1,15,Racing Team Turkey,LMP2,P/A,,Oreca 07 - Gibson,G,59928,6058,3,5626,256,240,,,,,Salih,YOLUC,B,,TUR,,1346,240,,,,Charlie,EASTWOOD,G,,IRL,,9016,116,,,,Jack,AITKEN,G,,GBR,,10508,188,,,,,,,,,,,,,,,,,,,,,,
2,88,10,1:46.524,+0.566,+0.566,195.0,15,AF Corse,LMP2,P/A,,Oreca 07 - Gibson,G,59946,4230,3,5626,256,119,,,,,François,PERRODO,B,,FRA,,260,70,,,,Nicklas,NIELSEN,G,,DNK,,9432,57,,,,Alessio,ROVERA,G,,ITA,,9837,119,,,,,,,,,,,,,,,,,,,,,,
3,40,3,1:46.563,+0.605,+0.039,195.0,14,Graff Racing,LMP2,P/A,,Oreca 07 - Gibson,G,59932,4378,3,5626,256,70,,,,,Eric,TROUILLET,B,,FRA,,1542,70,,,,Sébastien,PAGE,B,,CHE,,9545,219,,,,David,DROUX,G,,CHE,,1612,219,,,,,,,,,,,,,,,,,,,,,,
4,47,6,1:47.314,+1.356,+0.751,193.6,15,Algarve Pro Racing,LMP2,P/A,,Oreca 07 - Gibson,G,59934,92,3,5626,256,184,,,,,John,FALB,B,,USA,,1536,66,,,,James,ALLEN,G,,AUS,,8384,16,,,,Alexander,PERONI,G,,AUS,,10304,16,,,,,,,,,,,,,,,,,,,,,,
5,24,10,1:47.362,+1.404,+0.048,193.5,15,Nielsen Racing,LMP2,P/A,,Oreca 07 - Gibson,G,59920,5670,3,5626,256,188,,,,,Rodrigo,SALES,B,,USA,,9754,66,,,,Matthew,BELL,S,,GBR,,204,188,,,,Ben,HANLEY,G,,GBR,,1972,188,,,,,,,,,,,,,,,,,,,,,,
6,51,8,1:47.944,+1.986,+0.582,192.5,16,Team Virage,LMP2,P/A,,Oreca 07 - Gibson,G,59935,5892,3,5626,256,181,,,,,Rob,HODES,B,,USA,,9392,66,,,,Gabriel,AUBRY,G,,FRA,,9173,70,,,,Jazeman,JAAFAR,G,,MYS,,9056,142,,,,,,,,,,,,,,,,,,,,,,
7,31,16,1:48.559,+2.601,+0.615,191.4,16,TDS Racing x Vaillante,LMP2,P/A,,Oreca 07 - Gibson,G,59925,6198,3,5626,256,70,,,,,Philippe,CIMADOMO,B,,FRA,,8818,70,,,,Mathias,BECHE,G,,FRA,,151,70,,,,Tijmen,VAN DER HELM,S,,NLD,,10228,178,,,,,,,,,,,,,,,,,,,,,,
8,13,11,1:51.432,+5.474,+2.873,186.4,14,Inter Europol Competition,LMP3,,,Ligier JS P320 - Nissan,M,59912,402,6,5981,258,181,,,,,Charles,CREWS,B,,USA,,9739,66,,,,Nicolas,PINO,S,,GBR,,10281,188,,,,Guilherme,OLIVEIRA,S,,PRT,,10292,184,,,,,,,,,,,,,,,,,,,,,,
9,4,13,1:51.870,+5.912,+0.438,185.7,15,DKR Engineering,LMP3,,,Duqueine M30 - D08 - Nissan,M,59905,49,6,5979,4408,138,,,,,Sebastian,ALVAREZ,S,,MEX,,10425,151,,,,Alexander,BUKHANTSOV,B,,ARE,,10453,61,,,,Tom,VAN ROMPUY,S,,BEL,,10426,23,,,,,,,,,,,,,,,,,,,,,,
10,7,9,1:52.794,+6.836,+0.924,184.2,15,Nielsen Racing,LMP3,,,Ligier JS P320 - Nissan,M,59908,5670,6,5981,258,188,,,,,Anthony,WELLS,B,,GBR,,582,188,,,,James,LITTLEJOHN,S,,GBR,,580,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
