POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,3,21,1:47.775,-,-,180.0,37,DKR Engineering,LMP2,,,Oreca 07 - Gibson,M,92563,49,3,6027,,138,,,DKR,,Georgios,Kolovos,B,,GRC,,11063,79,,01:00:00,None,Laurents,Hoerr,G,,DEU,,9124,5,,01:00:00,None,Job,van Uitert,G,,NLD,,8984,178,,01:00:00,None,,,,,,,,,,,,,,,,,,,
2,83,33,1:48.038,+0.263,+0.263,179.6,36,AF Corse,LMP2,,,Oreca 07 - Gibson,M,92597,16,3,6027,,119,,,AF CORSE,,Francois,Perrodo,B,,FRA,,260,70,,01:00:00,None,Matthieu,Vaxiviere,G,,FRA,,7798,70,,01:00:00,None,Alessio,Rovera,P,,FRA,,9837,70,,01:00:00,None,,,,,,,,,,,,,,,,,,,
3,91,5,1:48.678,+0.903,+0.640,178.5,18,Pure Rxcing,LMP2,,,Oreca 07 - Gibson,M,92601,6306,3,6027,,137,,,PURE RXCING,,Aliaksandr,Malykhin,B,,KNA,,10938,198,,01:00:00,None,Harry,King,G,,GBR,,10940,188,,01:00:00,None,Julien,Andlauer,G,,FRA,,9621,219,,01:00:00,None,,,,,,,,,,,,,,,,,,,
4,22,32,1:49.001,+1.226,+0.323,178.0,36,Proton Competition,LMP2,,,Oreca 07 - Gibson,M,92575,45,3,6027,,5,,,PROTON,,Giorgio,Roda,B,,ITA,,458,119,,01:00:00,None,Vladislav,Lomko,G,,_,,10868,189,,01:00:00,None,Thomas,Dillmann,G,,FRA,,1352,70,,01:00:00,None,,,,,,,,,,,,,,,,,,,
5,20,33,1:49.537,+1.762,+0.536,177.1,39,Algarve Pro Racing,LMP2,,,Oreca 07 - Gibson,M,92573,92,3,6027,,184,,,APR,,Kriton,Lentoudis,B,,GRC,,9529,79,,01:00:00,None,Olli,Caldwell,G,,GBR,,10295,188,,01:00:00,None,Alexander,Quinn,G,,GBR,,11463,188,,01:00:00,None,,,,,,,,,,,,,,,,,,,
6,50,15,1:49.663,+1.888,+0.126,176.9,30,AF Corse,LMP2,,,Oreca 07 - Gibson,M,92588,16,3,6027,,119,,,AF CORSE,,Jeremy,Clarke,B,,USA,,11609,66,,01:00:00,None,Patrick,Byrne,S,,USA,,9297,66,,01:00:00,None,Olivier,Pla,P,,FRA,,38,70,,01:00:00,None,,,,,,,,,,,,,,,,,,,
7,24,4,1:49.807,+2.032,+0.144,176.7,18,Nielsen Racing,LMP2,,,Oreca 07 - Gibson,M,92577,5670,3,6027,,188,,,NIELSEN RACING,,Naveen,Rao,B,,USA,,10398,66,,01:00:00,None,Matthew,Bell,G,,GBR,,204,188,,01:00:00,None,Nicky,Catsburg,P,,NLD,,9020,178,,01:00:00,None,,,,,,,,,,,,,,,,,,,
8,25,20,1:49.970,+2.195,+0.163,176.4,40,Algarve Pro Racing,LMP2,,,Oreca 07 - Gibson,M,92578,92,3,6027,,184,,,APR,,Michael,Jensen,B,,DNK,,9543,57,,01:00:00,None,Malthe,Jakobsen,G,,DNK,,9610,57,,01:00:00,None,Valerio,Rinicella,S,,ITA,,11664,119,,01:00:00,None,,,,,,,,,,,,,,,,,,,
9,30,21,1:50.176,+2.401,+0.206,176.1,40,RD Limited,LMP2,,,Oreca 07 - Gibson,M,92582,6419,3,6027,,70,,,RD LIMITED,,Fred,Poordad,B,,USA,,10335,66,,01:00:00,None,Tristan,Vautier,G,,FRA,,530,70,,01:00:00,None,James,Allen,G,,AUS,,8384,16,,01:00:00,None,,,,,,,,,,,,,,,,,,,
10,11,20,1:50.203,+2.428,+0.027,176.1,28,Proton Competition,LMP2,,,Oreca 07 - Gibson,M,92567,45,3,6027,,5,,,PROTON,,Alexander,Mattschull,B,,DEU,,9718,5,,01:00:00,None,Jonas,Ried,S,,DEU,,10879,5,,01:00:00,None,Mathias,Beche,G,,CHE,,151,219,,,,,,,,,,,,,,,,,,,,,,
11,35,7,1:55.206,+7.431,+5.003,168.4,34,Ultimate,LMP3,,,Ligier JS P320 - Nissan,M,92584,390,6,6102,,70,,,ULTIMATE,,Louis,Stern,B,,FRA,,4186,23,,01:45:00,None,Matteo,Quintarelli,S,,ITA,,11638,119,,00:40:00,None,Leonardo,Colavita,S,,ITA,,11768,93,,00:40:00,None,,,,,,,,,,,,,,,,,,,
12,7,9,1:55.853,+8.078,+0.647,167.5,34,Graff Racing,LMP3,,,Ligier JS P320 - Nissan,M,92564,4378,6,6102,,219,,,GRAFF RACING,,Danial,Frost,S,,SGP,,11237,212,,00:40:00,None,James,Winslow,S,,GBR,,320,188,,00:40:00,None,Alexander,Bukhantsov,B,,KNA,,10453,198,,01:45:00,None,,,,,,,,,,,,,,,,,,,
13,26,6,1:56.111,+8.336,+0.258,167.1,35,Bretton Racing,LMP3,,,Ligier JS P320 - Nissan,M,92579,6354,6,6102,,193,,,BRETTON RACING,,Jens,Reno Moeller,B,,DNK,,10316,,,01:45:00,None,Griffin,Peebles,S,,AUS,,11054,193,,00:40:00,None,Theodor,Jensen,S,,DNK,,11626,57,,00:40:00,None,,,,,,,,,,,,,,,,,,,
14,15,19,1:56.255,+8.480,+0.144,166.9,35,RLR M Sport,LMP3,,,Ligier JS P320 - Nissan,M,92570,6403,6,6102,,188,,,RLR M SPORT,,Nicholas,Adcock,B,,GBR,,9627,188,,00:50:00,None,Ian,Aguilera,S,,MEX,,11035,151,,00:40:00,None,Christopher,Short,B,,GBR,,8852,40,,00:50:00,None,,,,,,,,,,,,,,,,,,,
15,43,8,1:56.274,+8.499,+0.019,166.9,34,Inter Europol Competition,LMP3,,,Ligier JS P320 - Nissan,M,92586,402,6,6102,,181,,,INTER EUROPOL,,Steve,Brooks,B,,NZL,,9766,168,,01:45:00,None,Kevin,Rabin,S,,CHE,,11685,219,,00:40:00,None,Mikkel,Kristensen,S,,DNK,,11769,57,,00:40:00,None,,,,,,,,,,,,,,,,,,,
16,49,30,1:56.649,+8.874,+0.375,166.3,38,High Class Racing,LMP3,,,Ligier JS P320 - Nissan,M,92587,5578,6,6102,,57,,,HIGH CLASS,,Mark,Patterson,B,,USA,,246,66,,01:45:00,None,Anders,Fjordbach,S,,DNK,,8420,57,,00:40:00,None,Thomas,Kiefer,B,,DEU,,11279,66,,,,,,,,,,,,,,,,,,,,,,
17,34,12,1:57.969,+10.194,+1.320,164.5,34,Inter Europol Competition,LMP3,,,Ligier JS P320 - Nissan,M,92583,402,6,6102,,181,,,INTER EUROPOL,,Tim,Creswick,B,,GBR,,11766,188,,01:45:00,None,Daniel,ALI,S,,CAN,,10863,40,,00:40:00,None,Douwe,Dedecker,S,,BEL,,11767,23,,00:40:00,None,,,,,,,,,,,,,,,,,,,
18,2,4,1:59.197,+11.422,+1.228,162.8,29,Climax Racing,GT,,,Mercedes-AMG GT3 EVO,M,92562,6412,4083,6230,4393,43,,,CLIMAX RACING,,Bihuang,Zhou,B,,CHN,,10922,43,,01:30:00,None,Elias,Seppanen,S,,FIN,,11775,69,,00:45:00,None,Ralf,Aron,G,,EST,,11667,65,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
19,51,11,1:59.200,+11.425,+0.003,162.8,35,AF Corse,GT,,,Ferrari 296 GT3,M,92589,16,4083,6195,3,119,,,AF CORSE,,Custodio,Toledo,B,,BRA,,11256,32,,01:30:00,None,Cedric,Sbirrazzuoli,S,,MCO,,11781,154,,00:45:00,None,Riccardo,Agostini,G,,ITA,,11366,119,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
20,87,30,1:59.232,+11.457,+0.032,162.7,36,Origine Motorsport,GT,,,Porsche 911 GT3 R,M,92599,6417,4083,4343,4368,43,,,ORIGINE,,Bo,Yuan,B,,CHN,,11614,43,,01:30:00,None,Hongli,YE,S,,CHN,,11615,43,,00:45:00,None,Laurin,Heinrich,G,,DEU,,11381,5,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
