POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,25,Algarve Pro Racing,Michael JENSEN,Malthe JAKOBSEN,Valerio RINICELLA,,Oreca 07 - Gibson,M,LMP2,,,Classified,90,4:01'35.856,,,38,1'47.815,180.0,,
2,3,DKR Engineering,Georgios KOLOVOS,Laurents HÖRR,Job VAN UITERT,,Oreca 07 - Gibson,M,LMP2,,,Classified,90,4:01'47.198,11.342,11.342,64,1'47.697,180.2,,
3,20,Algarve Pro Racing,Kriton LENTOUDIS,Olli CALDWELL,Alex QUINN,,Oreca 07 - Gibson,M,LMP2,,,Classified,90,4:02'01.044,25.188,13.846,66,1'48.977,178.1,,
4,83,AF Corse,François PERRODO,Matthieu VAXIVIERE,Alessio ROVERA,,Oreca 07 - Gibson,M,LMP2,,,Classified,90,4:02'03.165,27.309,2.121,60,1'48.560,178.7,,
5,22,Proton Competition,Giorgio RODA,Vladislav LOMKO,Tom DILLMANN,,Oreca 07 - Gibson,M,LMP2,,,Classified,90,4:02'07.622,31.766,4.457,62,1'49.112,177.8,,
6,30,RD Limited,Fred POORDAD,Tristan VAUTIER,James ALLEN,,Oreca 07 - Gibson,M,LMP2,,,Classified,90,4:02'16.283,40.427,8.661,78,1'48.302,179.2,,
7,24,Nielsen Racing,Naveen RAO,Matthew BELL,Nicky CATSBURG,,Oreca 07 - Gibson,M,LMP2,,,Classified,90,4:02'36.835,1'00.979,20.552,66,1'48.967,178.1,,
8,91,Pure Rxcing,Aliaksandr MALYKHIN,Harry KING,Julien ANDLAUER,,Oreca 07 - Gibson,M,LMP2,,,Classified,90,4:02'47.015,1'11.159,10.180,38,1'47.843,179.9,,
9,11,Proton Competition,Alexander MATTSCHULL,Jonas RIED,Mathias BECHE,,Oreca 07 - Gibson,M,LMP2,,,Classified,89,4:01'47.715,1 Laps,1 Laps,38,1'48.303,179.2,,
10,50,AF Corse,Jeremy CLARKE,Patrick BYRNE,Olivier PLA,,Oreca 07 - Gibson,M,LMP2,,,Classified,89,4:02'08.133,1 Laps,20.418,81,1'49.760,176.8,,
11,26,Bretton Racing,Jens Reno MOELLER,Griffin PEEBLES,Theodor JENSEN,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,85,4:02'30.640,5 Laps,4 Laps,40,1'56.181,167.0,,
12,35,Ultimate,Louis STERN,Matteo QUINTARELLI,Leonardo COLAVITA,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,85,4:02'38.687,5 Laps,8.047,69,1'56.846,166.1,,
13,96,2Seas Motorsport,Anthony MCINTOSH,Parker THOMPSON,Ben BARNICOAT,,Mercedes-AMG GT3 EVO,M,GT,,,Classified,85,4:02'39.876,5 Laps,1.189,66,1'59.878,161.9,,
14,92,Manthey EMA,Ryan HARDWICK,Riccardo PERA,Richard LIETZ,,Porsche 911 GT3 R,M,GT,,,Classified,85,4:02'43.088,5 Laps,3.212,65,1'59.162,162.8,,
15,74,Kessel Racing,Dustin Scott BLATTNER,Ben TUCK,Dennis MARSCHALL,,Ferrari 296 GT3,M,GT,,,Classified,85,4:02'45.332,5 Laps,2.244,37,1'59.424,162.5,,
16,87,Origine Motorsport,Bo YUAN,Hongli YE,Laurin HEINRICH,,Porsche 911 GT3 R,M,GT,,,Classified,85,4:02'56.873,5 Laps,11.541,62,1'59.996,161.7,,
17,10,Manthey,Antares AU,Klaus BACHLER,Joel STURM,,Porsche 911 GT3 R,M,GT,,,Classified,85,4:02'57.808,5 Laps,0.935,65,1'59.532,162.3,,
18,16,Winward Racing,Maro ENGEL,Viktor SHAYTAR,Sergey STOLYAROV,,Mercedes-AMG GT3 EVO,M,GT,,,Classified,85,4:03'00.636,5 Laps,2.828,60,1'59.499,162.4,,
19,51,AF Corse,Custodio TOLEDO,Cedric SBIRRAZZUOLI,Riccardo AGOSTINI,,Ferrari 296 GT3,M,GT,,,Classified,85,4:03'14.844,5 Laps,14.208,36,1'59.962,161.8,,
