POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,91,Pure Rxcing,Aliaksandr MALYKHIN,Harry KING,Julien ANDLAUER,,Oreca 07 - Gibson,M,LMP2,,,Classified,32,2:08'04.075,,,5,1'50.091,176.3,,
2,3,DKR Engineering,Georgios KOLOVOS,Laurents HÖRR,Job VAN UITERT,,Oreca 07 - Gibson,M,LMP2,,,Classified,32,2:08'05.402,1.327,1.327,12,1'51.846,173.5,,
3,22,Proton Competition,Giorgio RODA,Vladislav LOMKO,Tom DILLMANN,,Oreca 07 - Gibson,M,LMP2,,,Classified,32,2:08'05.412,1.337,0.010,6,1'49.598,177.0,,
4,50,AF Corse,Jeremy CLARKE,Patrick BYRNE,Olivier PLA,,Oreca 07 - Gibson,M,LMP2,,,Classified,32,2:08'06.253,2.178,0.841,4,1'51.411,174.2,,
5,83,AF Corse,François PERRODO,Matthieu VAXIVIERE,Alessio ROVERA,,Oreca 07 - Gibson,M,LMP2,,,Classified,32,2:08'07.141,3.066,0.888,7,1'51.532,174.0,,
6,25,Algarve Pro Racing,Michael JENSEN,Malthe JAKOBSEN,Valerio RINICELLA,,Oreca 07 - Gibson,M,LMP2,,,Classified,32,2:08'08.225,4.150,1.084,8,1'51.678,173.7,,
7,30,RD Limited,Fred POORDAD,Tristan VAUTIER,James ALLEN,,Oreca 07 - Gibson,M,LMP2,,,Classified,32,2:08'10.950,6.875,2.725,26,1'52.892,171.9,,
8,11,Proton Competition,Alexander MATTSCHULL,Jonas RIED,Mathias BECHE,,Oreca 07 - Gibson,M,LMP2,,,Classified,32,2:08'13.016,8.941,2.066,5,1'50.709,175.3,,
9,24,Nielsen Racing,Naveen RAO,Matthew BELL,Nicky CATSBURG,,Oreca 07 - Gibson,M,LMP2,,,Classified,32,2:08'14.523,10.448,1.507,6,1'51.685,173.7,,
10,20,Algarve Pro Racing,Kriton LENTOUDIS,Olli CALDWELL,Alex QUINN,,Oreca 07 - Gibson,M,LMP2,,,Classified,32,2:08'22.968,18.893,8.445,3,1'53.351,171.2,,
11,26,Bretton Racing,Jens Reno MOELLER,Griffin PEEBLES,Theodor JENSEN,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,31,2:08'07.273,1 Laps,1 Laps,6,1'58.002,164.4,,
12,7,Graff Racing,Danial FROST,James WINSLOW,Alexander BUKHANTSOV,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,31,2:08'08.953,1 Laps,1.680,15,1'58.316,164.0,,
13,34,Inter Europol Competition,Tim CRESWICK,Daniel ALI,Douwe DEDECKER,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,31,2:08'10.929,1 Laps,1.976,6,1'58.095,164.3,,
14,74,Kessel Racing,Dustin Scott BLATTNER,Ben TUCK,Dennis MARSCHALL,,Ferrari 296 GT3,M,GT,,,Classified,31,2:08'15.486,1 Laps,4.557,3,2'00.881,160.5,,
15,87,Origine Motorsport,Bo YUAN,Hongli YE,Laurin HEINRICH,,Porsche 911 GT3 R,M,GT,,,Classified,31,2:08'16.366,1 Laps,0.880,3,2'00.991,160.4,,
16,35,Ultimate,Louis STERN,Matteo QUINTARELLI,Leonardo COLAVITA,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,31,2:08'19.374,1 Laps,3.008,6,1'58.677,163.5,,
17,43,Inter Europol Competition,Steve BROOKS,Kevin RABIN,Mikkel KRISTENSEN,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,31,2:08'20.076,1 Laps,0.702,8,2'00.851,160.6,,
18,46,QMMF by Herberth,Ibrahim AL-ABDULGHANI,Abdulla AL-KHELAIFI,Ghanim AL ALI,,Porsche 911 GT3 R,M,GT,,,Classified,31,2:08'24.154,1 Laps,4.078,4,2'01.512,159.7,,
19,96,2Seas Motorsport,Anthony MCINTOSH,Parker THOMPSON,Ben BARNICOAT,,Mercedes-AMG GT3 EVO,M,GT,,,Classified,31,2:08'27.242,1 Laps,3.088,3,2'01.658,159.5,,
20,14,Climax Racing,Lu WEI,Ling KANG,Lucas AUER,,Mercedes-AMG GT3 EVO,M,GT,,,Classified,31,2:08'28.017,1 Laps,0.775,4,2'01.669,159.5,,
21,85,Iron Dames,Celia MARTIN,Sarah BOVY,Michelle GATTING,,Porsche 911 GT3 R,M,GT,,,Classified,31,2:08'29.286,1 Laps,1.269,4,2'01.659,159.5,,
22,28,AF Corse,Massimiliano WISER,Manuel FRANCO,Davide RIGON,,Ferrari 296 GT3,M,GT,,,Classified,31,2:08'30.466,1 Laps,1.180,5,2'01.864,159.2,,
23,16,Winward Racing,Maro ENGEL,Viktor SHAYTAR,Sergey STOLYAROV,,Mercedes-AMG GT3 EVO,M,GT,,,Classified,31,2:08'33.928,1 Laps,3.462,5,2'01.189,160.1,,
24,10,Manthey,Antares AU,Klaus BACHLER,Joel STURM,,Porsche 911 GT3 R,M,GT,,,Classified,31,2:08'47.942,1 Laps,14.014,4,2'01.501,159.7,,
25,99,Herberth Motorsport,Ralf BOHN,Alfred RENAUER,Robert RENAUER,,Porsche 911 GT3 R,M,GT,,,Classified,31,2:08'49.117,1 Laps,1.175,4,2'01.406,159.8,,
