POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,22,Proton Competition,Giorgio RODA,Vladislav LOMKO,Tom DILLMANN,,Oreca 07 - Gibson,M,LMP2,,,Classified,78,3:01'36.169,,,78,1'48.765,178.4,,
2,20,Algarve Pro Racing,Kriton LENTOUDIS,Olli CALDWELL,Alex QUINN,,Oreca 07 - Gibson,M,LMP2,,,Classified,78,3:01'40.573,4.404,4.404,49,1'49.073,177.9,,
3,83,AF Corse,François PERRODO,Matthieu VAXIVIERE,Alessio ROVERA,,Oreca 07 - Gibson,M,LMP2,,,Classified,78,3:01'41.195,5.026,0.622,49,1'49.212,177.7,,
4,25,Algarve Pro Racing,Michael JENSEN,Malthe JAKOBSEN,Valerio RINICELLA,,Oreca 07 - Gibson,M,LMP2,,,Classified,78,3:01'41.563,5.394,0.368,30,1'48.358,179.1,,
5,30,RD Limited,Fred POORDAD,Tristan VAUTIER,James ALLEN,,Oreca 07 - Gibson,M,LMP2,,,Classified,78,3:01'42.872,6.703,1.309,78,1'49.290,177.5,,
6,91,Pure Rxcing,Aliaksandr MALYKHIN,Harry KING,Julien ANDLAUER,,Oreca 07 - Gibson,M,LMP2,,,Classified,78,3:01'42.895,6.726,0.023,64,1'48.788,178.4,,
7,11,Proton Competition,Alexander MATTSCHULL,Jonas RIED,Mathias BECHE,,Oreca 07 - Gibson,M,LMP2,,,Classified,78,3:01'49.356,13.187,6.461,51,1'49.953,176.5,,
8,24,Nielsen Racing,Naveen RAO,Matthew BELL,Nicky CATSBURG,,Oreca 07 - Gibson,M,LMP2,,,Classified,78,3:01'49.787,13.618,0.431,34,1'48.894,178.2,,
9,50,AF Corse,Jeremy CLARKE,Patrick BYRNE,Olivier PLA,,Oreca 07 - Gibson,M,LMP2,,,Classified,78,3:01'50.048,13.879,0.261,76,1'50.225,176.0,,
10,3,DKR Engineering,Georgios KOLOVOS,Laurents HÖRR,Job VAN UITERT,,Oreca 07 - Gibson,M,LMP2,,,Classified,76,3:02'03.046,2 Laps,2 Laps,50,1'48.860,178.2,,
11,7,Graff Racing,Danial FROST,James WINSLOW,Alexander BUKHANTSOV,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,76,3:02'19.971,2 Laps,16.925,75,1'56.931,165.9,,
12,26,Bretton Racing,Jens Reno MOELLER,Griffin PEEBLES,Theodor JENSEN,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,76,3:02'23.041,2 Laps,3.070,55,1'56.215,167.0,,
13,49,High Class Racing,Mark PATTERSON,Anders FJORDBACH,Thomas KIEFER,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,76,3:02'24.643,2 Laps,1.602,56,1'56.411,166.7,,
14,15,RLR M Sport,Nick ADCOCK,Ian AGUILERA,Chris SHORT,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,76,3:02'30.453,2 Laps,5.810,75,1'57.183,165.6,,
15,34,Inter Europol Competition,Tim CRESWICK,Daniel ALI,Douwe DEDECKER,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,76,3:02'37.714,2 Laps,7.261,64,1'57.515,165.1,,
16,43,Inter Europol Competition,Steve BROOKS,Kevin RABIN,Mikkel KRISTENSEN,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,75,3:00'47.277,3 Laps,1 Laps,14,1'58.150,164.2,,
17,81,Winward Racing,Luca STOLZ,Gabriele PIANA,Rinat SALIKHOV,,Mercedes-AMG GT3 EVO,M,GT,,,Classified,75,3:02'24.020,3 Laps,1'36.743,74,1'59.775,162.0,,
18,99,Herberth Motorsport,Ralf BOHN,Alfred RENAUER,Robert RENAUER,,Porsche 911 GT3 R,M,GT,,,Classified,75,3:02'26.510,3 Laps,2.490,74,2'00.018,161.7,,
