POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,91,Pure Rxcing,Aliaksandr MALYKHIN,Harry KING,Julien ANDLAUER,,Oreca 07 - Gibson,M,LMP2,,,Classified,29,1:00'12.450,,,5,1'50.091,176.3,,
2,22,Proton Competition,Giorgio RODA,Vladislav LOMKO,Tom DILLMANN,,Oreca 07 - Gibson,M,LMP2,,,Classified,29,1:00'15.669,3.219,3.219,6,1'49.598,177.0,,
3,3,DKR Engineering,Georgios KOLOVOS,Laurents HÖRR,Job VAN UITERT,,Oreca 07 - Gibson,M,LMP2,,,Classified,29,1:00'16.533,4.083,0.864,12,1'51.846,173.5,,
4,50,AF Corse,Jeremy CLARKE,Patrick BYRNE,Olivier PLA,,Oreca 07 - Gibson,M,LMP2,,,Classified,29,1:00'17.796,5.346,1.263,4,1'51.411,174.2,,
5,83,AF Corse,François PERRODO,Matthieu VAXIVIERE,Alessio ROVERA,,Oreca 07 - Gibson,M,LMP2,,,Classified,29,1:00'19.519,7.069,1.723,7,1'51.532,174.0,,
6,25,Algarve Pro Racing,Michael JENSEN,Malthe JAKOBSEN,Valerio RINICELLA,,Oreca 07 - Gibson,M,LMP2,,,Classified,29,1:00'22.414,9.964,2.895,8,1'51.678,173.7,,
7,11,Proton Competition,Alexander MATTSCHULL,Jonas RIED,Mathias BECHE,,Oreca 07 - Gibson,M,LMP2,,,Classified,29,1:00'29.451,17.001,7.037,5,1'50.709,175.3,,
8,24,Nielsen Racing,Naveen RAO,Matthew BELL,Nicky CATSBURG,,Oreca 07 - Gibson,M,LMP2,,,Classified,29,1:00'31.114,18.664,1.663,6,1'51.685,173.7,,
9,30,RD Limited,Fred POORDAD,Tristan VAUTIER,James ALLEN,,Oreca 07 - Gibson,M,LMP2,,,Classified,29,1:00'35.388,22.938,4.274,26,1'52.892,171.9,,
10,20,Algarve Pro Racing,Kriton LENTOUDIS,Olli CALDWELL,Alex QUINN,,Oreca 07 - Gibson,M,LMP2,,,Classified,29,1:00'43.942,31.492,8.554,3,1'53.351,171.2,,
11,26,Bretton Racing,Jens Reno MOELLER,Griffin PEEBLES,Theodor JENSEN,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,28,1:00'23.170,1 Laps,1 Laps,6,1'58.002,164.4,,
12,7,Graff Racing,Danial FROST,James WINSLOW,Alexander BUKHANTSOV,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,28,1:00'25.594,1 Laps,2.424,15,1'58.316,164.0,,
13,34,Inter Europol Competition,Tim CRESWICK,Daniel ALI,Douwe DEDECKER,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,28,1:00'26.473,1 Laps,0.879,6,1'58.095,164.3,,
14,74,Kessel Racing,Dustin Scott BLATTNER,Ben TUCK,Dennis MARSCHALL,,Ferrari 296 GT3,M,GT,,,Classified,28,1:00'36.470,1 Laps,9.997,3,2'00.881,160.5,,
15,87,Origine Motorsport,Bo YUAN,Hongli YE,Laurin HEINRICH,,Porsche 911 GT3 R,M,GT,,,Classified,28,1:00'39.491,1 Laps,3.021,3,2'00.991,160.4,,
16,35,Ultimate,Louis STERN,Matteo QUINTARELLI,Leonardo COLAVITA,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,28,1:00'40.613,1 Laps,1.122,6,1'58.677,163.5,,
17,43,Inter Europol Competition,Steve BROOKS,Kevin RABIN,Mikkel KRISTENSEN,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,28,1:00'43.035,1 Laps,2.422,8,2'00.851,160.6,,
18,9,GetSpeed,Anthony BARTONE,Steve JANS,Fabian SCHILLER,,Mercedes-AMG GT3 EVO,M,GT,,,Classified,28,1:00'45.506,1 Laps,2.471,5,2'01.120,160.2,,
19,46,QMMF by Herberth,Ibrahim AL-ABDULGHANI,Abdulla AL-KHELAIFI,Ghanim AL ALI,,Porsche 911 GT3 R,M,GT,,,Classified,28,1:00'46.729,1 Laps,1.223,4,2'01.512,159.7,,
20,96,2Seas Motorsport,Anthony MCINTOSH,Parker THOMPSON,Ben BARNICOAT,,Mercedes-AMG GT3 EVO,M,GT,,,Classified,28,1:00'47.967,1 Laps,1.238,3,2'01.658,159.5,,
21,10,Manthey,Antares AU,Klaus BACHLER,Joel STURM,,Porsche 911 GT3 R,M,GT,,,Classified,28,1:00'49.437,1 Laps,1.470,4,2'01.501,159.7,,
22,92,Manthey EMA,Ryan HARDWICK,Riccardo PERA,Richard LIETZ,,Porsche 911 GT3 R,M,GT,,,Classified,28,1:00'50.426,1 Laps,0.989,4,2'01.284,160.0,,
23,99,Herberth Motorsport,Ralf BOHN,Alfred RENAUER,Robert RENAUER,,Porsche 911 GT3 R,M,GT,,,Classified,28,1:00'51.752,1 Laps,1.326,4,2'01.406,159.8,,
24,14,Climax Racing,Lu WEI,Ling KANG,Lucas AUER,,Mercedes-AMG GT3 EVO,M,GT,,,Classified,28,1:00'52.557,1 Laps,0.805,4,2'01.669,159.5,,
25,85,Iron Dames,Celia MARTIN,Sarah BOVY,Michelle GATTING,,Porsche 911 GT3 R,M,GT,,,Classified,28,1:00'53.910,1 Laps,1.353,4,2'01.659,159.5,,
26,28,AF Corse,Massimiliano WISER,Manuel FRANCO,Davide RIGON,,Ferrari 296 GT3,M,GT,,,Classified,28,1:00'55.509,1 Laps,1.599,5,2'01.864,159.2,,
27,16,Winward Racing,Maro ENGEL,Viktor SHAYTAR,Sergey STOLYAROV,,Mercedes-AMG GT3 EVO,M,GT,,,Classified,28,1:00'59.051,1 Laps,3.542,5,2'01.189,160.1,,
28,27,Optimum Motorsport,Andrew GILBERT,Fran RUEDA,Benji GOETHE,,McLaren 720S GT3,M,GT,,,Classified,28,1:01'00.882,1 Laps,1.831,4,2'02.233,158.7,,
29,49,High Class Racing,Mark PATTERSON,Anders FJORDBACH,Thomas KIEFER,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,28,1:04'08.564,1 Laps,3'07.682,13,2'01.089,160.2,,
30,19,Blackthorn,Reema JUFFALI,Jonathan ADAM,Charles BATEMAN,,Aston Martin Vantage AMR GT3,M,GT,,,Classified,28,1:04'13.240,1 Laps,4.676,3,2'01.870,159.2,,
31,89,EBM,Gabriel RINDONE,Jamie DAY,Mattia DRUDI,,Aston Martin Vantage AMR GT3,M,GT,,,Classified,28,1:04'13.613,1 Laps,0.373,5,2'02.415,158.5,,
32,2,Climax Racing,Bihuang ZHOU,Elias SEPPANEN,Ralf ARON,,Mercedes-AMG GT3 EVO,M,GT,,,Classified,28,1:04'14.591,1 Laps,0.978,5,2'01.911,159.2,,
33,51,AF Corse,Custodio TOLEDO,Cedric SBIRRAZZUOLI,Riccardo AGOSTINI,,Ferrari 296 GT3,M,GT,,,Classified,28,1:04'15.459,1 Laps,0.868,5,2'03.307,157.4,,
34,12,Car Collection Motorsport,Bashar MARDINI,James KELL,Nico MENZEL,,Porsche 911 GT3 R,M,GT,,,Classified,28,1:04'17.719,1 Laps,2.260,7,2'02.238,158.7,,
35,57,Car Guy,Takeshi KIMURA,Casper STEVENSON,Daniel SERRA,,Ferrari 296 GT3,M,GT,,,Classified,28,1:04'22.187,1 Laps,4.468,4,2'04.420,156.0,,
36,60,Proton Competition,Claudio SCHIAVONI,Matteo CRESSONI,Alessio PICARIELLO,,Porsche 911 GT3 R,M,GT,,,Classified,28,1:04'23.031,1 Laps,0.844,4,2'04.058,156.4,,
37,79,Tsunami RT,Johannes ZELGER,Fabio BABINI,Daniel GAUNT,,Porsche 911 GT3 R,M,GT,,,Classified,28,1:04'23.108,1 Laps,0.077,10,2'03.924,156.6,,
38,42,Prime Speed Sport,Rene Heremana MALMEZAC,Nicholas FOSTER,Jono LESTER,,Lamborghini Huracan GT3 EVO2,M,GT,,,Classified,27,1:00'29.691,2 Laps,1 Laps,6,2'03.265,157.4,,
39,88,Dragon Racing,Marco PULCINI,Nicola MARINANGELI,Giacomo ALTOE,,Ferrari 296 GT3,M,GT,,,Classified,27,1:00'37.902,2 Laps,8.211,5,2'02.352,158.6,,
40,15,RLR M Sport,Nick ADCOCK,Ian AGUILERA,Chris SHORT,,Ligier JS P320 - Nissan,M,LMP3,,,Classified,27,1:00'57.744,2 Laps,19.842,3,1'58.623,163.6,,
41,23,Absolute Racing,Carl Wattana BENNETT,Gregory BENNETT,Chris VAN DER DRIFT,,Ferrari 296 GT3,M,GT,,,Classified,27,1:01'02.344,2 Laps,4.600,6,2'03.464,157.2,,
42,81,Winward Racing,Luca STOLZ,Gabriele PIANA,Rinat SALIKHOV,,Mercedes-AMG GT3 EVO,M,GT,,,Classified,26,56'56.808,3 Laps,1 Laps,5,2'00.847,160.6,,
43,8,Dragon Racing,Todd COLEMAN,Lorcan HANAFIN,Aaron TELLITZ,,Ferrari 296 GT3,M,GT,,,Classified,24,50'21.048,5 Laps,2 Laps,6,2'03.443,157.2,,
44,77,Optimum Motorsport,Morgan TILLBROOK,Tom IKIN,Marvin KIRCHHOFER,,McLaren 720S GT3,M,GT,,,Classified,6,14'38.154,23 Laps,18 Laps,2,2'01.175,160.1,,
