POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,IMSA_CarId,IMSA_TeamId,IMSA_ClassId,IMSA_CarTypeId,IMSA_ManufacturerId,IMSA_TireId,IMSA_SponsorId,IMSA_EventEntryId,*Extra 9,*Extra 10,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_IMSA_DriverId,DRIVER1_IMSA_DriverPlugId,DRIVER1_IMSA_DriverRatingLong,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_IMSA_DriverId,DRIVER2_IMSA_DriverPlugId,DRIVER2_IMSA_DriverRatingLong,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_IMSA_DriverId,DRIVER3_IMSA_DriverPlugId,DRIVER3_IMSA_DriverRatingLong,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_IMSA_DriverId,DRIVER4_IMSA_DriverPlugId,DRIVER4_IMSA_DriverRatingLong,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_IMSA_DriverId,DRIVER5_IMSA_DriverPlugId,DRIVER5_IMSA_DriverRatingLong,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_IMSA_DriverId,DRIVER6_IMSA_DriverPlugId,DRIVER6_IMSA_DriverRatingLong,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,31,Classified,51,1:41:06.688,-,-,33,1:36.861,212.9,Whelen Engineering Racing,DPi,,,Cadillac DPi,M,741,159,27,49,7646,3,,9503,,,Felipe,Nasr,Platinum,,BRA,,1598,1,Platinum,,,Pipo,Derani,Platinum,,BRA,,1083,3,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,55,Classified,51,1:41:10.352,+3.664,+3.664,48,1:37.059,212.5,Mazda Motorsports,DPi,,,Mazda DPi,M,858,4,27,48,110,3,,9452,,,Oliver,Jarvis,Platinum,,GBR,,1999,1,Platinum,,,Harry,Tincknell,Platinum,,GBR,,1288,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5,Classified,51,1:41:11.315,+4.627,+0.963,35,1:36.888,212.9,Mustang Sampling / JDC-Miller MotorSports,DPi,,,Cadillac DPi,M,758,270,27,49,7646,3,,9459,,,Tristan,Vautier,Gold,,FRA,,635,1,Gold,,,Loic,Duval,Platinum,,FRA,,1274,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,60,Classified,51,1:41:13.683,+6.995,+2.368,38,1:36.968,212.7,Meyer Shank Racing w/Curb-Agajanian,DPi,,,Acura DPi,M,947,3,27,65,7641,3,,9482,,,Dane,Cameron,Gold,,USA,,54,1,Gold,,,Olivier,Pla,Platinum,,FRA,,2409,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,10,Classified,51,1:41:15.685,+8.997,+2.002,40,1:36.690,213.3,Konica Minolta Acura ARX-05,DPi,,,Acura DPi,M,948,81,27,65,7641,3,,9483,,,Ricky,Taylor,Platinum,,USA,,608,1,Platinum,,,Filipe,Albuquerque,Platinum,,PRT,,1194,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,48,Classified,51,1:41:26.673,+19.985,+10.988,35,1:36.298,214.2,Ally Cadillac Racing,DPi,,,Cadillac DPi,M,963,344,27,49,7646,3,,9502,,,Jimmie,Johnson,Platinum,,USA,,2244,1,Platinum,,,Kamui,Kobayashi,Platinum,,JPN,,1778,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,01,Classified,51,1:42:21.522,+1:14.834,+54.849,45,1:36.570,213.6,Cadillac Chip Ganassi Racing,DPi,,,Cadillac DPi,M,943,339,27,49,7646,3,,9478,,,Renger,van der Zande,Gold,,NLD,,1998,1,Gold,,,Kevin,Magnussen,Platinum,,DNK,,2411,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,52,Classified,51,1:42:40.486,+1:33.798,+18.964,35,1:38.684,209.0,PR1 Mathiasen Motorsports,LMP2,,,ORECA LMP2 07,M,776,16,28,85,7637,3,,9500,,,Ben,Keating,Bronze,,USA,,378,1,Bronze,,,Mikkel,Jensen,Silver,,DNK,,2088,2,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,20,Classified,50,1:41:11.302,1 Lap,1 Lap,37,1:38.392,209.6,High Class Racing,LMP2,,,ORECA LMP2 07,M,968,348,28,85,7637,3,,9511,,,Dennis,Andersen,Bronze,,DNK,,2406,1,Bronze,,,Ferdinand,Habsburg-Lothringen,Gold,,AUT,,1610,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,8,Classified,50,1:41:16.019,1 Lap,+4.717,25,1:38.712,208.9,Tower Motorsport,LMP2,,,ORECA LMP2 07,M,973,352,28,85,7637,3,,9518,,,John,Farano,Bronze,,CAN,,441,1,Bronze,,,Gabriel,Aubry,Gold,,FRA,,1769,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,29,Classified,50,1:41:18.779,1 Lap,+2.760,36,1:37.762,211.0,Racing Team Nederland,LMP2,,,ORECA LMP2 07,M,927,335,28,85,7637,3,,9451,,,Frits,Van Eerd,Bronze,,NLD,,2268,1,Bronze,,,Giedo,van der Garde,Platinum,,NLD,,2423,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,81,Classified,50,1:41:55.207,1 Lap,+36.428,41,1:39.178,208.0,DragonSpeed USA LLC,LMP2,,,ORECA LMP2 07,M,797,305,28,85,7637,3,,9542,,,Rob,Hodes,Bronze,,USA,,1181,1,Bronze,,,Garett,Grist,Silver,,CAN,,1388,2,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,47,Classified,50,1:42:43.841,1 Lap,+48.634,47,1:38.839,208.7,Cetilar Racing,LMP2,,,Dallara LMP2,M,935,337,28,103,7664,3,,9466,,,Roberto,Lacorte,Bronze,,ITA,,2452,1,Bronze,,,Antonio,Fuoco,Gold,,ITA,,2306,,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,18,Classified,49,1:41:36.391,2 Laps,1 Lap,39,1:38.520,209.4,Era Motorsport,LMP2,,,ORECA LMP2 07,M,761,291,28,85,7637,3,,9508,,,Dwight,Merriman,Bronze,,USA,,1930,1,Bronze,,,Paul-Loup,Chatin,Gold,,FRA,,2401,4,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,51,Classified,49,1:42:21.801,2 Laps,+45.410,25,1:41.021,204.2,RWR-Eurasia,LMP2,,,Ligier  LMP2,M,936,338,28,52,7650,3,,9467,,,Cody,Ware,Silver,,USA,,808,1,Silver,,,Salih,Yoluc,Bronze,,TUR,,2450,2,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,4,Classified,49,1:42:24.533,2 Laps,+2.732,36,1:45.377,195.7,Corvette Racing,GTLM,,,Chevrolet Corvette C8.R,M,749,23,3,83,105,3,,9454,,,Nick,Tandy,Platinum,,GBR,,124,2,Platinum,,,Alexander,Sims,Platinum,,GBR,,1261,3,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,3,Classified,49,1:42:36.587,2 Laps,+12.054,40,1:45.457,195.6,Corvette Racing,GTLM,,,Chevrolet Corvette C8.R,M,748,23,3,83,105,3,,9453,,,Jordan,Taylor,Platinum,,USA,,13,2,Platinum,,,Nicky,Catsburg,Platinum,,NLD,,1113,3,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,79,Classified,49,1:42:47.214,2 Laps,+10.627,30,1:45.946,194.7,WeatherTech Racing,GTLM,,,Porsche 911 RSR - 19,M,983,360,3,87,112,3,,9538,,,Cooper,MacNeil,Silver,,USA,,113,1,Silver,,,Kevin,Estre,Platinum,,FRA,,183,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,82,Classified,48,1:41:09.227,3 Laps,1 Lap,45,1:39.295,207.7,DragonSpeed USA LLC,LMP2,,,ORECA LMP2 07,M,986,305,28,85,7637,3,,9541,,,Eric,Lux,Bronze,,USA,,96,4,Bronze,,,Devlin,Defrancesco,Silver,,CAN,,1625,3,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,11,Classified,48,1:41:24.150,3 Laps,+14.923,46,1:38.702,209.0,WIN Autosport,LMP2,,,ORECA LMP2 07,M,942,183,28,85,7637,3,,9475,,,Steven,Thomas,Bronze,,USA,,1919,1,Bronze,,,Tristan,Nunez,Gold,,USA,,169,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,62,Classified,48,1:41:40.888,3 Laps,+16.738,23,1:45.427,195.6,Risi Competizione,GTLM,,,Ferrari 488 GTE,M,26,26,3,8,106,3,,9496,,,James,Calado,Platinum,,GBR,,1096,1,Platinum,,,Alessandro,Pier Guidi,Platinum,,ITA,,2238,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,96,Classified,48,1:41:55.399,3 Laps,+14.511,32,1:47.309,192.2,Turner Motorsport,GTD,,,BMW M6 GT3,M,38,38,4,17,74,3,,9485,,,Bill,Auberlen,Gold,,USA,,39,1,Gold,,,Robby,Foley,Silver,,USA,,1302,2,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,9,Classified,48,1:41:59.823,3 Laps,+4.424,25,1:47.364,192.1,Pfaff Motorsports,GTD,,,Porsche 911 GT3R,M,925,334,4,93,112,3,,9450,,,Zacharie,Robichon,Silver,,CAN,,1176,2,Silver,,,Laurens,Vanthoor,Platinum,,BEL,,1241,5,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,111,Classified,48,1:42:08.745,3 Laps,+8.922,26,1:47.653,191.6,GRT Grasser Racing Team,GTD,,,Lamborghini Huracan GT3,M,970,325,4,13,1609,3,,9513,,,Rolf,Ineichen,Silver,,CHE,,662,1,Silver,,,Mirko,Bortolotti,Platinum,,ITA,,1102,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,25,Classified,48,1:42:15.606,3 Laps,+6.861,24,1:45.107,196.2,BMW Team RLL,GTLM,,,BMW M8 GTE,M,412,17,3,66,74,3,,9504,,,Philipp,Eng,Platinum,,AUT,,883,4,Platinum,,,Timo,Glock,Platinum,,DEU,,2407,5,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,14,Classified,48,1:42:17.415,3 Laps,+1.809,36,1:47.936,191.1,VasserSullivan,GTD,,,Lexus RC F GT3,M,930,336,4,46,7644,3,,9460,,,Aaron,Telitz,Silver,,USA,,2230,1,Silver,,,Oliver,Gavin,Platinum,,GBR,,14,4,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,6,Classified,48,1:42:17.735,3 Laps,+0.320,44,1:45.041,196.4,Muehlner Motorsports America,LMP3,,,Duqueine D08,M,1036,51,,102,7665,3,,9463,,,Moritz,Kranz,Bronze,,DEU,,1505,2,Bronze,,,Laurents,Hoerr,Silver,,DEU,,2415,3,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,57,Classified,48,1:42:45.016,3 Laps,+27.281,34,1:47.552,191.8,Winward Racing,GTD,,,Mercedes-AMG GT3,M,934,304,4,45,7643,3,,9465,,,Russell,Ward,Silver,,USA,,1252,1,Silver,,,Philip,Ellis,Silver,,CHE,,1936,2,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,19,Classified,48,1:42:45.555,3 Laps,+0.539,26,1:47.492,191.9,GRT Grasser Racing Team,GTD,,,Lamborghini Huracan GT3,M,969,325,4,13,1609,3,,9512,,,Misha,Goikhberg,Silver,,RUS,,168,,Silver,,,Franck,Perera,Platinum,,FRA,,1617,,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,23,Classified,47,1:41:09.273,4 Laps,1 Lap,25,1:49.032,189.2,Heart Of Racing Team,GTD,,,Aston Martin Vantage GT3,M,767,294,4,18,73,3,,9456,,,Ian,James,Silver,,USA,,453,1,Silver,,,Roman,De Angelis,Silver,,CAN,,1379,2,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,7,Classified,47,1:41:25.306,4 Laps,+16.033,35,1:46.025,194.5,Forty7 Motorsports,LMP3,,,Duqueine D08,M,1038,193,,102,7665,3,,9530,,,Mark,Kvamme,Bronze,,USA,,2422,2,Bronze,,,Ryan,Norman,Silver,,USA,,2231,3,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,24,Classified,47,1:41:36.434,4 Laps,+11.128,22,1:44.780,196.8,BMW Team RLL,GTLM,,,BMW M8 GTE,M,434,17,3,66,74,3,,9505,,,Augusto,Farfus,Platinum,,BRA,,701,4,Platinum,,,Marco,Wittmann,Platinum,,DEU,,2416,5,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,54,Classified,47,1:42:17.180,4 Laps,+40.746,40,1:47.178,192.4,Core Motorsport,LMP3,,,Ligier JS P320,M,1035,174,,96,7650,3,,9443,,,Jonathan,Bennett,Bronze,,USA,,60,1,Bronze,,,George,Kurtz,Bronze,,USA,,1612,3,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,63,Classified,47,1:42:44.730,4 Laps,+27.550,23,1:48.024,190.9,Scuderia Corsa,GTD,,,Ferrari 488 GT3,M,37,25,4,16,106,3,,9509,,,Ed,Jones,Gold,,GBR,,2418,2,Gold,,,Bret,Curtis,Bronze,,USA,,126,4,Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,16,Classified,47,1:42:44.844,4 Laps,+0.114,26,1:47.735,191.4,Wright Motorsports,GTD,,,Porsche 911 GT3R,M,857,111,4,93,112,3,,9501,,,Ryan,Hardwick,Bronze,,USA,,1256,1,Bronze,,,Patrick,Long,Platinum,,USA,,27,,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,12,Classified,46,1:41:16.441,5 Laps,1 Lap,33,1:48.524,190.1,VasserSullivan,GTD,,,Lexus RC F GT3,M,931,336,4,46,7644,3,,9461,,,Zach,Veach,Gold,,USA,,961,2,Gold,,,Robert,Megennis,Silver,,USA,,2412,3,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,75,Classified,46,1:42:28.687,5 Laps,+1:12.246,24,1:47.514,191.8,SunEnergy1,GTD,,,Mercedes-AMG GT3,M,242,143,4,45,7643,3,,9520,,,Kenny,Habul,Bronze,,AUS,,1115,1,Bronze,,,Raffaele,Marciello,Platinum,,SWI,,2259,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,44,Classified,45,1:41:07.590,6 Laps,1 Lap,24,1:47.879,191.2,Magnus with Archangel,GTD,,,Acura NSX GT3,M,961,343,4,43,7641,3,,9499,,,John,Potter,Bronze,,USA,,670,1,Bronze,,,Andy,Lally,Gold,,USA,,25,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,97,Classified,45,1:41:13.174,6 Laps,+5.584,25,1:48.306,190.4,TF Sport,GTD,,,Aston Martin Vantage GT3,M,949,340,4,18,73,3,,9484,,,Maxwell,Root,Silver,,USA,,1654,1,Silver,,,Charlie,Eastwood,Gold,,IRL,,2424,2,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,
