NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,
19,1,1,4:54.436,0,,3:39.486,0,36.702,0,38.248,0,64.1,4:54.436,15:04:54.436,3:39.486,0:36.702,0:38.248,151.5,Georgios KOLOVOS,0:01:42.389,LMP2 Pro/Am,,Team Virage,Oreca,GF,219.486,36.702,38.248,
19,1,2,1:40.062,0,,35.006,0,30.067,0,34.989,0,188.7,6:34.498,15:06:34.498,0:35.006,0:30.067,0:34.989,285.0,Georgios KOLOVOS,,LMP2 Pro/Am,,Team Virage,Oreca,GF,35.006,30.067,34.989,
19,1,3,1:38.358,0,,34.043,0,29.843,0,34.472,2,192.0,8:12.856,15:08:12.856,0:34.043,0:29.843,0:34.472,286.5,Georgios KOLOVOS,,LMP2 Pro/Am,,Team Virage,Oreca,GF,34.043,29.843,34.472,
19,1,4,1:37.654,2,,33.666,0,29.310,2,34.678,0,193.4,9:50.510,15:09:50.510,0:33.666,0:29.310,0:34.678,289.5,Georgios KOLOVOS,,LMP2 Pro/Am,,Team Virage,Oreca,GF,33.666,29.310,34.678,
19,1,5,1:37.812,0,,33.523,2,29.522,0,34.767,0,193.0,11:28.322,15:11:28.322,0:33.523,0:29.522,0:34.767,288.8,Georgios KOLOVOS,,LMP2 Pro/Am,,Team Virage,Oreca,GF,33.523,29.522,34.767,
20,1,1,2:34.620,0,,1:21.536,0,35.028,0,38.056,0,122.1,2:34.620,15:02:34.620,1:21.536,0:35.028,0:38.056,165.1,Kriton LENTOUDIS,0:00:35.320,LMP2 Pro/Am,,Algarve Pro Racing,Oreca,GF,81.536,35.028,38.056,
20,1,2,1:43.240,0,,37.073,0,30.653,0,35.514,0,182.9,4:17.860,15:04:17.860,0:37.073,0:30.653,0:35.514,283.5,Kriton LENTOUDIS,,LMP2 Pro/Am,,Algarve Pro Racing,Oreca,GF,37.073,30.653,35.514,
20,1,3,1:40.519,2,,35.164,0,30.023,2,35.332,0,187.8,5:58.379,15:05:58.379,0:35.164,0:30.023,0:35.332,288.0,Kriton LENTOUDIS,,LMP2 Pro/Am,,Algarve Pro Racing,Oreca,GF,35.164,30.023,35.332,
20,1,4,1:41.507,0,,35.570,0,30.638,0,35.299,2,186.0,7:39.886,15:07:39.886,0:35.570,0:30.638,0:35.299,288.0,Kriton LENTOUDIS,,LMP2 Pro/Am,,Algarve Pro Racing,Oreca,GF,35.570,30.638,35.299,
20,1,5,1:40.605,0,,34.885,2,30.420,0,35.300,0,187.7,9:20.491,15:09:20.491,0:34.885,0:30.420,0:35.300,288.8,Kriton LENTOUDIS,,LMP2 Pro/Am,,Algarve Pro Racing,Oreca,GF,34.885,30.420,35.300,
