POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,IMSA_CarId,IMSA_TeamId,IMSA_ClassId,IMSA_CarTypeId,IMSA_ManufacturerId,IMSA_TireId,IMSA_SponsorId,IMSA_EventEntryId,*Extra 9,*Extra 10,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_IMSA_DriverId,DRIVER1_IMSA_DriverPlugId,DRIVER1_IMSA_DriverRatingLong,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_IMSA_DriverId,DRIVER2_IMSA_DriverPlugId,DRIVER2_IMSA_DriverRatingLong,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_IMSA_DriverId,DRIVER3_IMSA_DriverPlugId,DRIVER3_IMSA_DriverRatingLong,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_IMSA_DriverId,DRIVER4_IMSA_DriverPlugId,DRIVER4_IMSA_DriverRatingLong,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_IMSA_DriverId,DRIVER5_IMSA_DriverPlugId,DRIVER5_IMSA_DriverRatingLong,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_IMSA_DriverId,DRIVER6_IMSA_DriverPlugId,DRIVER6_IMSA_DriverRatingLong,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,25,36,1:06.427,-,-,143.5,85,BMW M Team RLL,GTP,,,BMW M Hybrid V8,M,,,,,,,,,,,Sheldon,van der Linde,Platinum,"Johannesburg, South Africa",ZAF,,,,,,,Marco,Wittmann,Platinum,"Fuerth, Germany",DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7,66,1:06.720,+0.293,+0.293,142.8,67,Porsche Penske Motorsport,GTP,,,Porsche 963,M,,,,,,,,,,,Nick,Tandy,Platinum,"Bedford, United Kingdom",GBR,,,,,,,Felipe,Nasr,Platinum,"Brasilia, Brazil",BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,24,30,1:06.765,+0.338,+0.045,142.7,71,BMW M Team RLL,GTP,,,BMW M Hybrid V8,M,,,,,,,,,,,Dries,Vanthoor,Platinum,"Zolder, Belgium",BEL,,,,,,,Philipp,Eng,Platinum,"Sankt Lorenz, Austria",AUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,93,63,1:06.793,+0.366,+0.028,142.7,63,Acura Meyer Shank Racing w/Curb Agajanian,GTP,,,Acura ARX-06,M,,,,,,,,,,,Nick,Yelloly,Platinum,"Solihull, United Kingdom",GBR,,,,,,,Renger,van der Zande,Platinum,"Amsterdam, Netherlands",NLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,6,67,1:06.867,+0.440,+0.074,142.5,74,Porsche Penske Motorsport,GTP,,,Porsche 963,M,,,,,,,,,,,Matt,Campbell,Platinum,"Warwick, Australia",AUS,,,,,,,Mathieu,Jaminet,Platinum,Andorra-La-Vella,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,31,22,1:07.042,+0.615,+0.175,142.2,32,Cadillac Whelen,GTP,,,Cadillac V-Series.R,M,,,,,,,,,,,Earl,Bamber,Platinum,"Wanganui, New Zealand",NZL,,,,,,,Jack,Aitken,Platinum,"London, United Kingdom",GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,10,50,1:07.102,+0.675,+0.060,142.0,73,Wayne Taylor Racing,GTP,,,Cadillac V-Series.R,M,,,,,,,,,,,Filipe,Albuquerque,Platinum,"Coimbra, Portugal",PRT,,,,,,,Ricky,Taylor,Platinum,"Lake Mary, FL",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,60,24,1:07.144,+0.717,+0.042,141.9,71,Acura Meyer Shank Racing w/Curb Agajanian,GTP,,,Acura ARX-06,M,,,,,,,,,,,Colin,Braun,Gold,"Ovalo, TX",USA,,,,,,,Tom,Blomqvist,Platinum,"Cambridge, UK",GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,40,8,1:07.529,+1.102,+0.385,141.1,63,Wayne Taylor Racing,GTP,,,Cadillac V-Series.R,M,,,,,,,,,,,Louis,Deletraz,Gold,"Geneva, Switzerland",SWZ,,,,,,,Jordan,Taylor,Platinum,"Orlando, FL",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,85,29,1:07.917,+1.490,+0.388,140.3,58,JDC Miller MotorSports,GTP,,,Porsche 963,M,,,,,,,,,,,Gianmaria,Bruni,Platinum,"Rome, Italy",ITA,,,,,,,Tijmen,van der Helm,Gold,Den Hoorn,NLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,23,48,1:08.445,+2.018,+0.528,139.2,51,ASTON MARTIN THOR Team,GTP,,,Aston Martin Valkyrie,M,,,,,,,,,,,Roman,De Angelis,Gold,"Windsor , ON",CAN,,,,,,,Ross,Gunn,Platinum,"Great Missenden, United Kingdom",GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,3,67,1:10.565,+4.138,+2.120,135.1,75,Corvette Racing by Pratt Miller Motorsports,GTDPRO,,,Chevrolet Corvette Z06 GT3.R,M,,,,,,,,,,,Alexander,Sims,Platinum,"Kidderminster, United Kingdom",GBR,,,,,,,Antonio,Garcia,Platinum,"Madrid, Spain",ESP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,4,58,1:10.575,+4.148,+0.010,135.0,68,Corvette Racing by Pratt Miller Motorsports,GTDPRO,,,Chevrolet Corvette Z06 GT3.R,M,,,,,,,,,,,Nicky,Catsburg,Platinum,"Amersfoort, Netherlands",NLD,,,,,,,Tommy,Milner,Platinum,"Middleburg, VA",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,9,37,1:10.653,+4.226,+0.078,134.9,57,Pfaff Motorsports,GTDPRO,,,Lamborghini Huracan GT3 EVO2,M,,,,,,,,,,,Marco,Mapelli,Platinum,"Lugano, Italy",ITA,,,,,,,Andrea,Caldarelli,Platinum,"Pescara, Italy",ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,64,14,1:10.697,+4.270,+0.044,134.8,62,Ford Multimatic Motorsports,GTDPRO,,,Ford Mustang GT3,M,,,,,,,,,,,Sebastian,Priaulx,Gold,"Guernsey, United Kingdom",GBR,,,,,,,Mike,Rockenfeller,Platinum,"Altnau, Switzerland",DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,14,47,1:10.955,+4.528,+0.258,134.3,63,Vasser Sullivan Racing,GTDPRO,,,Lexus RC F GT3,M,,,,,,,,,,,Jack,Hawksworth,Gold,"Bradford, United Kingdom",GBR,,,,,,,Aaron,Telitz,Gold,"Birchwood, WI",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,77,61,1:11.059,+4.632,+0.104,134.1,71,AO Racing,GTDPRO,,,Porsche 911 GT3 R (992),M,,,,,,,,,,,Klaus,Bachler,Platinum,"Unzmarkt, Austria",AUT,,,,,,,Laurin,Heinrich,Gold,"Wurzburg, Germany",DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,65,22,1:11.089,+4.662,+0.030,134.1,68,Ford Multimatic Motorsports,GTDPRO,,,Ford Mustang GT3,M,,,,,,,,,,,Frederic,Vervisch,Gold,"Middelkerke, Belgium",BEL,,,,,,,Christopher,Mies,Platinum,"Erkrath, Germany",DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,81,52,1:11.259,+4.832,+0.170,133.7,62,DragonSpeed,GTDPRO,,,Ferrari 296 GT3,M,,,,,,,,,,,Rasmus,Lindh,Silver,"Gothenburg, Sweden",SWE,,,,,,,Albert,Costa,Platinum,Andorra,ESP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,48,21,1:11.296,+4.869,+0.037,133.7,67,Paul Miller Racing,GTDPRO,,,BMW M4 GT3 EVO,M,,,,,,,,,,,Dan,Harper,Platinum,Belfast,GBR,,,,,,,Max,Hesse,Gold,"Wernau, Germany",DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1,25,1:11.357,+4.930,+0.061,133.6,71,Paul Miller Racing,GTDPRO,,,BMW M4 GT3 EVO,M,,,,,,,,,,,Neil,Verhagen,Gold,"Mooresville, NC",USA,,,,,,,Madison,Snow,Gold,"Salt Lake City, UT",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,15,36,1:11.606,+5.179,+0.249,133.1,61,Vasser Sullivan Racing,GTDPRO,,,Lexus RC F GT3,M,,,,,,,,,,,Frankie,Montecalvo,Silver,"Highlands, NJ",USA,,,,,,,Parker,Thompson,Silver,"Red Deer, AB",CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
