NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,
1,1,1,1:42.245,0,,45.424,0,26.992,0,29.829,0,93.2,1:42.245,15:41:33.015,0:45.424,0:26.992,0:29.829,,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,2,1:16.526,0,,22.634,0,24.583,0,29.309,0,124.5,2:58.771,15:42:49.541,0:22.634,0:24.583,0:29.309,,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,FCY,
1,1,3,1:35.907,0,,30.441,0,35.909,0,29.557,0,99.4,4:34.678,15:44:25.448,0:30.441,0:35.909,0:29.557,,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,FCY,
1,1,4,1:47.096,0,,32.713,0,41.414,0,32.969,0,89.0,6:21.774,15:46:12.544,0:32.713,0:41.414,0:32.969,,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,5,1:13.521,0,,21.542,0,24.507,0,27.472,0,129.6,7:35.295,15:47:26.065,0:21.542,0:24.507,0:27.472,,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,6,1:12.438,0,,20.986,0,24.224,0,27.228,0,131.6,8:47.733,15:48:38.503,0:20.986,0:24.224,0:27.228,,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,7,1:11.820,0,,20.813,0,23.945,0,27.062,0,132.7,9:59.553,15:49:50.323,0:20.813,0:23.945,0:27.062,,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,8,1:11.466,0,,20.689,0,23.928,0,26.849,0,133.4,11:11.019,15:51:01.789,0:20.689,0:23.928,0:26.849,,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,9,1:11.324,0,,20.634,0,23.960,0,26.730,0,133.6,12:22.343,15:52:13.113,0:20.634,0:23.960,0:26.730,,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,10,1:11.072,2,,20.566,0,23.891,0,26.615,2,134.1,13:33.415,15:53:24.185,0:20.566,0:23.891,0:26.615,,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,1,11,2:29.189,0,B,20.490,2,23.748,2,1:44.951,0,63.9,16:02.604,15:55:53.374,0:20.490,0:23.748,1:44.951,,Neil Verhagen,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,12,1:18.282,0,,26.981,0,24.341,0,26.960,0,121.7,17:20.886,15:57:11.656,0:26.981,0:24.341,0:26.960,,Madison Snow,0:00:47.780,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,13,1:11.717,0,,20.819,0,23.893,0,27.005,0,132.9,18:32.603,15:58:23.373,0:20.819,0:23.893,0:27.005,,Madison Snow,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,14,2:31.496,0,B,20.979,0,24.125,0,1:46.392,0,62.9,21:04.099,16:00:54.869,0:20.979,0:24.125,1:46.392,,Madison Snow,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,15,1:28.267,0,B,28.331,0,25.731,0,34.205,0,108.0,22:32.366,16:02:23.136,0:28.331,0:25.731,0:34.205,,Madison Snow,0:01:25.282,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,16,1:22.839,0,,27.780,0,25.022,0,30.037,0,115.0,23:55.205,16:03:45.975,0:27.780,0:25.022,0:30.037,,Madison Snow,0:00:12.701,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,17,2:55.213,0,,21.702,0,25.622,0,2:07.889,0,54.4,26:50.418,16:06:41.188,0:21.702,0:25.622,2:07.889,,Madison Snow,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,18,1:16.174,0,,22.148,0,25.412,0,28.614,0,125.1,28:06.592,16:07:57.362,0:22.148,0:25.412,0:28.614,,Madison Snow,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,19,1:14.100,0,,21.168,0,24.833,0,28.099,0,128.6,29:20.692,16:09:11.462,0:21.168,0:24.833,0:28.099,,Madison Snow,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,20,1:14.459,0,,21.334,0,25.260,0,27.865,0,128.0,30:35.151,16:10:25.921,0:21.334,0:25.260,0:27.865,,Madison Snow,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,21,1:14.927,0,,21.287,0,25.918,0,27.722,0,127.2,31:50.078,16:11:40.848,0:21.287,0:25.918,0:27.722,,Madison Snow,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,22,1:17.063,0,,22.429,0,24.976,0,29.658,0,123.7,33:07.141,16:12:57.911,0:22.429,0:24.976,0:29.658,,Madison Snow,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,23,1:14.261,0,,21.987,0,24.878,0,27.396,0,128.3,34:21.402,16:14:12.172,0:21.987,0:24.878,0:27.396,,Madison Snow,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,24,1:13.726,0,,21.148,0,24.623,0,27.955,0,129.3,35:35.128,16:15:25.898,0:21.148,0:24.623,0:27.955,,Madison Snow,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,25,1:16.504,0,,21.861,0,26.620,0,28.023,0,124.6,36:51.632,16:16:42.402,0:21.861,0:26.620,0:28.023,,Madison Snow,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,26,1:14.047,0,,21.650,0,24.963,0,27.434,0,128.7,38:05.679,16:17:56.449,0:21.650,0:24.963,0:27.434,,Madison Snow,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,27,1:12.878,0,,21.136,0,24.582,0,27.160,0,130.8,39:18.557,16:19:09.327,0:21.136,0:24.582,0:27.160,,Madison Snow,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,28,1:12.875,0,,20.999,0,24.533,0,27.343,0,130.8,40:31.432,16:20:22.202,0:20.999,0:24.533,0:27.343,,Madison Snow,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,29,1:12.802,0,,20.996,0,24.434,0,27.372,0,130.9,41:44.234,16:21:35.004,0:20.996,0:24.434,0:27.372,,Madison Snow,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,30,1:12.768,0,,20.997,0,24.404,0,27.367,0,131.0,42:57.002,16:22:47.772,0:20.997,0:24.404,0:27.367,,Madison Snow,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,31,1:13.588,0,,21.182,0,24.880,0,27.526,0,129.5,44:10.590,16:24:01.360,0:21.182,0:24.880,0:27.526,,Madison Snow,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,32,1:15.038,0,,21.293,0,25.295,0,28.450,0,127.0,45:25.628,16:25:16.398,0:21.293,0:25.295,0:28.450,,Madison Snow,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,33,1:15.045,0,,23.029,0,24.678,0,27.338,0,127.0,46:40.673,16:26:31.443,0:23.029,0:24.678,0:27.338,,Madison Snow,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,34,1:50.146,0,,56.719,0,25.406,0,28.021,0,86.5,48:30.819,16:28:21.589,0:56.719,0:25.406,0:28.021,,Madison Snow,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,35,1:17.662,0,,21.824,0,27.078,0,28.760,0,122.7,49:48.481,16:29:39.251,0:21.824,0:27.078,0:28.760,,Madison Snow,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,36,1:14.345,0,,21.465,0,25.216,0,27.664,0,128.2,51:02.826,16:30:53.596,0:21.465,0:25.216,0:27.664,,Madison Snow,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,37,2:25.051,0,B,21.945,0,24.856,0,1:38.250,0,65.7,53:27.877,16:33:18.647,0:21.945,0:24.856,1:38.250,,Madison Snow,,GTDPRO,,Paul Miller Racing,BMW,GF,
1,2,38,1:25.115,0,,28.792,0,27.017,0,29.306,0,112.0,54:52.992,16:34:43.762,0:28.792,0:27.017,0:29.306,,Madison Snow,0:01:18.387,GTDPRO,,Paul Miller Racing,BMW,GF,
