TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN,AIR_TEMP_UNIT,TRACK_TEMP_UNIT,PRESSURE_UNIT,WIND_SPEED_UNIT,
1776441633,4/17/2026 4:00:33 PM,63.39992,78.62,71,29.938205982,2.6,83,-1,ºF,ºF,inHg,MPH,
1776441712,4/17/2026 4:01:52 PM,63.5,32,70,29.938205982,1.3,90,-1,ºF,ºF,inHg,MPH,
1776441772,4/17/2026 4:02:52 PM,63.60008,78.98,70,29.938205982,1.9,70,-1,ºF,ºF,inHg,MPH,
1776441832,4/17/2026 4:03:52 PM,63.60008,78.98,70,29.938205982,2.6,87,-1,ºF,ºF,inHg,MPH,
1776441903,4/17/2026 4:05:03 PM,63.69998,79.16,70,29.939977788,2.6,84,-1,ºF,ºF,inHg,MPH,
1776441963,4/17/2026 4:06:03 PM,63.69998,79.52,70,29.939977788,1.9,82,-1,ºF,ºF,inHg,MPH,
1776442023,4/17/2026 4:07:03 PM,63.80006,79.52,70,29.939977788,1.3,63,-1,ºF,ºF,inHg,MPH,
1776442083,4/17/2026 4:08:03 PM,63.80006,32,71,29.939977788,0.6,47,-1,ºF,ºF,inHg,MPH,
1776442162,4/17/2026 4:09:22 PM,63.89996,32,70,29.941158992,1.9,78,-1,ºF,ºF,inHg,MPH,
1776442222,4/17/2026 4:10:22 PM,64.00004,32,70,29.941158992,0,77,-1,ºF,ºF,inHg,MPH,
1776442293,4/17/2026 4:11:33 PM,64.09994,32,70,29.941158992,1.3,89,-1,ºF,ºF,inHg,MPH,
1776442353,4/17/2026 4:12:33 PM,64.29992,80.24,70,29.941158992,1.3,88,-1,ºF,ºF,inHg,MPH,
1776442413,4/17/2026 4:13:33 PM,64.4,32,70,29.943226099,0.6,74,-1,ºF,ºF,inHg,MPH,
1776442473,4/17/2026 4:14:33 PM,64.59998,32,70,29.942044895,1.9,106,-1,ºF,ºF,inHg,MPH,
1776442552,4/17/2026 4:15:52 PM,64.79996,32,69,29.943226099,1.3,81,-1,ºF,ºF,inHg,MPH,
1776442623,4/17/2026 4:17:03 PM,64.90004,32,69,29.943226099,1.9,60,-1,ºF,ºF,inHg,MPH,
1776442683,4/17/2026 4:18:03 PM,64.99994,80.96,69,29.944112002,1.3,62,-1,ºF,ºF,inHg,MPH,
1776442743,4/17/2026 4:19:03 PM,65.10002,80.6,69,29.944112002,2.6,89,-1,ºF,ºF,inHg,MPH,
1776442822,4/17/2026 4:20:22 PM,65.10002,32,69,29.944112002,2.6,82,-1,ºF,ºF,inHg,MPH,
1776442882,4/17/2026 4:21:22 PM,65.19992,81.14,69,29.944997905,1.9,98,-1,ºF,ºF,inHg,MPH,
1776442943,4/17/2026 4:22:23 PM,65.10002,32,69,29.944112002,2.6,90,-1,ºF,ºF,inHg,MPH,
1776443013,4/17/2026 4:23:33 PM,65.10002,32,69,29.946179109,1.3,72,-1,ºF,ºF,inHg,MPH,
1776443092,4/17/2026 4:24:52 PM,64.90004,32,69,29.946179109,1.3,103,-1,ºF,ºF,inHg,MPH,
1776443152,4/17/2026 4:25:52 PM,64.90004,32,68,29.946179109,1.3,83,-1,ºF,ºF,inHg,MPH,
1776443223,4/17/2026 4:27:03 PM,64.79996,81.14,69,29.946179109,2.6,121,-1,ºF,ºF,inHg,MPH,
1776443283,4/17/2026 4:28:03 PM,64.79996,81.32,69,29.946179109,1.9,94,-1,ºF,ºF,inHg,MPH,
1776443343,4/17/2026 4:29:03 PM,64.79996,32,69,29.947065012,1.9,103,-1,ºF,ºF,inHg,MPH,
1776443422,4/17/2026 4:30:22 PM,64.90004,82.58,69,29.946179109,1.9,81,-1,ºF,ºF,inHg,MPH,
1776443482,4/17/2026 4:31:22 PM,64.99994,82.76,69,29.947065012,1.3,99,-1,ºF,ºF,inHg,MPH,
1776443542,4/17/2026 4:32:22 PM,64.99994,32,69,29.948246216,1.3,109,-1,ºF,ºF,inHg,MPH,
1776443613,4/17/2026 4:33:33 PM,64.99994,82.94,69,29.947065012,1.9,81,-1,ºF,ºF,inHg,MPH,
1776443673,4/17/2026 4:34:33 PM,64.99994,82.94,69,29.946179109,1.9,108,-1,ºF,ºF,inHg,MPH,
1776443752,4/17/2026 4:35:52 PM,64.99994,83.12,69,29.946179109,1.3,94,-1,ºF,ºF,inHg,MPH,
1776443812,4/17/2026 4:36:52 PM,64.99994,32,69,29.946179109,1.9,109,-1,ºF,ºF,inHg,MPH,
1776443883,4/17/2026 4:38:03 PM,65.10002,32,69,29.948246216,1.9,110,-1,ºF,ºF,inHg,MPH,
1776443943,4/17/2026 4:39:03 PM,65.19992,32,69,29.949132119,1.9,80,-1,ºF,ºF,inHg,MPH,
1776444022,4/17/2026 4:40:22 PM,65.3,32,69,29.950018022,1.3,96,-1,ºF,ºF,inHg,MPH,
1776444082,4/17/2026 4:41:22 PM,65.3,84.74,69,29.950018022,1.9,110,-1,ºF,ºF,inHg,MPH,
1776444142,4/17/2026 4:42:22 PM,65.40008,84.74,69,29.950018022,1.3,61,-1,ºF,ºF,inHg,MPH,
1776444202,4/17/2026 4:43:22 PM,65.49998,32,69,29.950018022,1.3,120,-1,ºF,ºF,inHg,MPH,
1776444262,4/17/2026 4:44:22 PM,65.60006,32,69,29.951199226,2.6,134,-1,ºF,ºF,inHg,MPH,
1776444333,4/17/2026 4:45:33 PM,65.60006,32,68,29.951199226,2.6,115,-1,ºF,ºF,inHg,MPH,
1776444393,4/17/2026 4:46:33 PM,65.49998,85.64,68,29.950018022,3.2,131,-1,ºF,ºF,inHg,MPH,
1776444457,4/17/2026 4:47:37 PM,65.49998,32,69,29.950018022,0.6,89,-1,ºF,ºF,inHg,MPH,
1776444520,4/17/2026 4:48:40 PM,65.60006,86.18,69,29.950018022,1.3,80,-1,ºF,ºF,inHg,MPH,
1776444597,4/17/2026 4:49:57 PM,65.69996,32,69,29.950018022,1.9,103,-1,ºF,ºF,inHg,MPH,
1776444660,4/17/2026 4:51:00 PM,65.80004,86.36,69,29.950018022,1.9,112,-1,ºF,ºF,inHg,MPH,
1776444720,4/17/2026 4:52:00 PM,65.89994,32,69,29.950018022,2.6,94,-1,ºF,ºF,inHg,MPH,
1776444797,4/17/2026 4:53:17 PM,66.00002,32,69,29.952085129,2.6,100,-1,ºF,ºF,inHg,MPH,
1776444857,4/17/2026 4:54:17 PM,66.00002,86.9,68,29.950018022,1.9,101,-1,ºF,ºF,inHg,MPH,
1776444920,4/17/2026 4:55:20 PM,66.00002,86.9,68,29.951199226,1.9,108,-1,ºF,ºF,inHg,MPH,
1776444980,4/17/2026 4:56:20 PM,66.09992,32,67,29.952085129,1.3,86,-1,ºF,ºF,inHg,MPH,
1776445040,4/17/2026 4:57:20 PM,66.09992,32,68,29.951199226,1.9,125,-1,ºF,ºF,inHg,MPH,
1776445117,4/17/2026 4:58:37 PM,66.09992,32,68,29.951199226,1.3,111,-1,ºF,ºF,inHg,MPH,
1776445180,4/17/2026 4:59:40 PM,66.00002,32,68,29.950018022,2.6,86,-1,ºF,ºF,inHg,MPH,
