TIME_UTC_SECONDS,TIME_UTC_STR,AIR_TEMP,TRACK_TEMP,HUMIDITY,PRESSURE,WIND_SPEED,WIND_DIRECTION,RAIN,AIR_TEMP_UNIT,TRACK_TEMP_UNIT,PRESSURE_UNIT,WIND_SPEED_UNIT,
1776542775,4/18/2026 8:06:15 PM,71.49992,117.68,65,29.897159143,2.6,198,-1,ºF,ºF,inHg,MPH,
1776542855,4/18/2026 8:07:35 PM,71.49992,117.68,65,29.895977939,5.9,152,-1,ºF,ºF,inHg,MPH,
1776542935,4/18/2026 8:08:55 PM,71.49992,117.86,64,29.895092036,4.6,155,-1,ºF,ºF,inHg,MPH,
1776543015,4/18/2026 8:10:15 PM,71.40002,117.86,65,29.895092036,3.2,169,-1,ºF,ºF,inHg,MPH,
1776543075,4/18/2026 8:11:15 PM,71.29994,118.22,66,29.895977939,1.9,205,-1,ºF,ºF,inHg,MPH,
1776543155,4/18/2026 8:12:35 PM,71.29994,118.22,66,29.895092036,1.9,186,-1,ºF,ºF,inHg,MPH,
1776543215,4/18/2026 8:13:35 PM,71.29994,118.58,64,29.895977939,3.2,182,-1,ºF,ºF,inHg,MPH,
1776543295,4/18/2026 8:14:55 PM,71.29994,118.58,64,29.895092036,1.9,150,-1,ºF,ºF,inHg,MPH,
1776543355,4/18/2026 8:15:55 PM,71.29994,118.76,65,29.895092036,1.3,144,-1,ºF,ºF,inHg,MPH,
1776543435,4/18/2026 8:17:15 PM,71.29994,118.76,65,29.894206133,3.2,180,-1,ºF,ºF,inHg,MPH,
1776543495,4/18/2026 8:18:15 PM,71.29994,118.76,66,29.894206133,2.6,134,-1,ºF,ºF,inHg,MPH,
1776543575,4/18/2026 8:19:35 PM,71.29994,118.76,65,29.895092036,2.6,140,-1,ºF,ºF,inHg,MPH,
1776543655,4/18/2026 8:20:55 PM,71.29994,118.94,65,29.893024929,1.9,158,-1,ºF,ºF,inHg,MPH,
1776543735,4/18/2026 8:22:15 PM,71.40002,119.12,66,29.893024929,3.2,197,-1,ºF,ºF,inHg,MPH,
1776543795,4/18/2026 8:23:15 PM,71.49992,119.3,66,29.891253123,1.9,134,-1,ºF,ºF,inHg,MPH,
1776543875,4/18/2026 8:24:35 PM,71.70008,119.3,65,29.891253123,3.2,187,-1,ºF,ºF,inHg,MPH,
1776543935,4/18/2026 8:25:35 PM,71.70008,119.48,65,29.892139026,3.2,164,-1,ºF,ºF,inHg,MPH,
1776544034,4/18/2026 8:27:14 PM,71.70008,119.66,64,29.891253123,2.6,148,-1,ºF,ºF,inHg,MPH,
1776544094,4/18/2026 8:28:14 PM,71.70008,119.66,65,29.893024929,3.9,159,-1,ºF,ºF,inHg,MPH,
1776544154,4/18/2026 8:29:14 PM,71.70008,119.84,65,29.892139026,2.6,146,-1,ºF,ºF,inHg,MPH,
1776544254,4/18/2026 8:30:54 PM,71.49992,119.84,65,29.892139026,0.6,194,-1,ºF,ºF,inHg,MPH,
1776544314,4/18/2026 8:31:54 PM,71.49992,119.84,65,29.892139026,1.9,172,-1,ºF,ºF,inHg,MPH,
1776544374,4/18/2026 8:32:54 PM,71.70008,119.84,66,29.892139026,1.9,202,-1,ºF,ºF,inHg,MPH,
1776544474,4/18/2026 8:34:34 PM,71.90006,119.84,66,29.892139026,1.3,130,-1,ºF,ºF,inHg,MPH,
1776544534,4/18/2026 8:35:34 PM,72.10004,119.84,66,29.892139026,1.3,194,-1,ºF,ºF,inHg,MPH,
1776544610,4/18/2026 8:36:50 PM,72.39992,119.48,66,29.892139026,0.6,153,-1,ºF,ºF,inHg,MPH,
1776544674,4/18/2026 8:37:54 PM,72.60008,119.66,66,29.891253123,2.6,162,-1,ºF,ºF,inHg,MPH,
1776544734,4/18/2026 8:38:54 PM,72.60008,119.66,65,29.892139026,1.3,225,-1,ºF,ºF,inHg,MPH,
1776544810,4/18/2026 8:40:10 PM,72.80006,119.66,65,29.890071919,2.6,165,-1,ºF,ºF,inHg,MPH,
