POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,IMSA_CarId,IMSA_TeamId,IMSA_ClassId,IMSA_CarTypeId,IMSA_ManufacturerId,IMSA_TireId,IMSA_SponsorId,IMSA_EventEntryId,*Extra 9,*Extra 10,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_IMSA_DriverId,DRIVER1_IMSA_DriverPlugId,DRIVER1_IMSA_DriverRatingLong,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_IMSA_DriverId,DRIVER2_IMSA_DriverPlugId,DRIVER2_IMSA_DriverRatingLong,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_IMSA_DriverId,DRIVER3_IMSA_DriverPlugId,DRIVER3_IMSA_DriverRatingLong,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_IMSA_DriverId,DRIVER4_IMSA_DriverPlugId,DRIVER4_IMSA_DriverRatingLong,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_IMSA_DriverId,DRIVER5_IMSA_DriverPlugId,DRIVER5_IMSA_DriverRatingLong,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_IMSA_DriverId,DRIVER6_IMSA_DriverPlugId,DRIVER6_IMSA_DriverRatingLong,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,93,8,1:11.626,-,-,159.2,11,Acura Meyer Shank Racing w/Curb Agajanian,GTP,,,Acura ARX-06,M,,,,,,,,,,,Renger,van der Zande,Platinum,"Amsterdam, Netherlands",NLD,,,,,,,Nicholas,Yelloly,Platinum,"Solihull, United Kingdom",GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,25,12,1:11.656,+0.030,+0.030,159.1,12,BMW M Team WRT,GTP,,,BMW M Hybrid V8,M,,,,,,,,,,,Philipp,Eng,Platinum,"Sankt Lorenz, Austria",AUT,,,,,,,Marco,Wittmann,Platinum,"Fuerth, Germany",DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,40,11,1:11.833,+0.207,+0.177,158.7,11,Cadillac Wayne Taylor Racing,GTP,,,Cadillac V-Series.R,M,,,,,,,,,,,Jordan,Taylor,Platinum,"Orlando, FL",USA,,,,,,,Louis,Deletraz,Gold,"Geneva, Switzerland",CHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,31,6,1:11.844,+0.218,+0.011,158.7,8,Cadillac Whelen,GTP,,,Cadillac V-Series.R,M,,,,,,,,,,,Frederik,Vesti,Platinum,"Billund, Denmark",DNK,,,,,,,Jack,Aitken,Platinum,"London, United Kingdom",GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,7,10,1:11.945,+0.319,+0.101,158.5,12,Porsche Penske Motorsport,GTP,,,Porsche 963,M,,,,,,,,,,,Felipe,Nasr,Platinum,Brasilia,BRA,,,,,,,Julien,Andlauer,Gold,"Lyon, France",FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,24,11,1:11.995,+0.369,+0.050,158.4,12,BMW M Team WRT,GTP,,,BMW M Hybrid V8,M,,,,,,,,,,,Sheldon,van der Linde,Platinum,"Johannesburg, South Africa",ZAF,,,,,,,Dries,Vanthoor,Platinum,"Zolder, Belgium",BEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,23,12,1:11.997,+0.371,+0.002,158.4,12,ASTON MARTIN THOR Team,GTP,,,Aston Martin Valkyrie,M,,,,,,,,,,,Ross,Gunn,Platinum,"Great Missenden, United Kingdom",GBR,,,,,,,Roman,de Angelis,Gold,"Windsor , ON",CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,6,9,1:12.014,+0.388,+0.017,158.3,12,Porsche Penske Motorsport,GTP,,,Porsche 963,M,,,,,,,,,,,Laurens,Vanthoor,Platinum,"Heusden-Zolder, Belgium",BEL,,,,,,,Kevin,Estre,Platinum,"Lyon, France",FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,10,8,1:12.101,+0.475,+0.087,158.1,12,Cadillac Wayne Taylor Racing,GTP,,,Cadillac V-Series.R,M,,,,,,,,,,,Ricky,Taylor,Platinum,"Lake Mary, FL",USA,,,,,,,Filipe,Albuquerque,Platinum,"Coimbra, Portugal",PRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5,6,1:12.564,+0.938,+0.463,157.1,12,JDC-Miller MotorSports,GTP,,,Porsche 963,M,,,,,,,,,,,Tijmen,van der Helm,Gold,Den Hoorn,NLD,,,,,,,Laurin,Heinrich,Gold,"Würzburg, Germany",DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,89,8,1:18.411,+6.785,+5.847,145.4,9,Vasser Sullivan Racing,GTD,,,Lexus RC F GT3,M,,,,,,,,,,,Jack,Hawksworth,Gold,"Bradford, United Kingdom",GBR,,,,,,,Frankie,Montecalvo,Silver,"Highlands, NJ",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,36,10,1:18.562,+6.936,+0.151,145.1,11,DXDT Racing,GTD,,,Chevrolet Corvette Z06 GT3.R,M,,,,,,,,,,,Mason,Filippi,Silver,"Nashville, TN",USA,,,,,,,Robert,Wickens,Silver,"Guelph, ON",CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,45,7,1:18.626,+7.000,+0.064,145.0,9,Wayne Taylor Racing,GTD,,,Lamborghini Huracan GT3 EVO2,M,,,,,,,,,,,Danny,Formal,Silver,"San Jose, Costa Rica",CRI,,,,,,,Trent,Hindman,Gold,"Ocean Township, NJ",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,27,11,1:18.704,+7.078,+0.078,144.9,12,Heart of Racing Team,GTD,,,Aston Martin Vantage GT3 Evo,M,,,,,,,,,,,Dudu,Barrichello,Silver,"Sao Paulo, Brasil",BRA,,,,,,,Spencer,Pumpelly,Silver,"Atlanta, GA",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,57,10,1:18.705,+7.079,+0.001,144.9,12,WINWARD RACING,GTD,,,Mercedes-AMG GT3,M,,,,,,,,,,,Russell,Ward,Silver,"Seabrook, TX",USA,,,,,,,Philip,Ellis,Gold,"Munich, Germany",GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,96,9,1:18.723,+7.097,+0.018,144.8,12,Turner Motorsport,GTD,,,BMW M4 GT3 EVO,M,,,,,,,,,,,Patrick,Gallagher,Silver,"Thornville, OH",USA,,,,,,,Robby,Foley,Gold,"Randolph, NJ",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,12,7,1:18.804,+7.178,+0.081,144.7,8,Vasser Sullivan Racing,GTD,,,Lexus RC F GT3,M,,,,,,,,,,,Aaron,Telitz,Gold,"Birchwood, WI",USA,,,,,,,Benjamin,Pedersen,Silver,Copenhagen,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,34,9,1:18.865,+7.239,+0.061,144.6,11,Conquest Racing,GTD,,,Ferrari 296 GT3 EVO,M,,,,,,,,,,,Manny,Franco,Silver,"Milwaukee, WI",USA,,,,,,,Albert,Costa,Platinum,Andorra,ESP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,46,8,1:19.271,+7.645,+0.406,143.8,9,Pfaff Motorsports,GTD,,,Lamborghini Temerario GT3,M,,,,,,,,,,,Andrea,Caldarelli,Platinum,"Pescara, Italy",ITA,,,,,,,Zachary,Vanier,Silver,"Garson, Canada",CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,177,9,1:19.295,+7.669,+0.024,143.8,11,AO Racing,GTD,,,Porsche 911 GT3 R (992),M,,,,,,,,,,,Harry,King,Gold,Windsor,GBR,,,,,,,Mikkel,Pedersen,Silver,Struer,DNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,66,8,1:19.310,+7.684,+0.015,143.8,12,Gradient Racing,GTD,,,Ford Mustang GT3,M,,,,,,,,,,,Jake,Walker,Silver,"Tempe, AZ",USA,,,,,,,Corey,Lewis,Silver,"Nazareth, PA",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,70,6,1:19.520,+7.894,+0.210,143.4,10,Inception Racing,GTD,B,,Ferrari 296 GT3 EVO,M,,,,,,,,,,,Brendan,Iribe,Bronze,"Los Angeles, CA",USA,,,,,,,Frederik,Schandorff,Gold,"Aarhus, Denmark",DNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,19,9,1:19.921,+8.295,+0.401,142.7,11,van der Steur Racing,GTD,,,Aston Martin Vantage GT3 Evo,M,,,,,,,,,,,Valentin,Hasse Clot,Gold,"Paris, France",FRA,,,,,,,Rory,van der Steur,Silver,"Chesapeake City, MD",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,120,10,1:20.071,+8.445,+0.150,142.4,12,Wright Motorsports,GTD,,,Porsche 911 GT3 R (992),M,,,,,,,,,,,Adam,Adelson,Silver,"Los Angeles, CA",USA,,,,,,,Callum,Ilott,Platinum,"Cambridge, UK",GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,16,7,1:20.578,+8.952,+0.507,141.5,10,Myers Riley Motorsports,GTD,B,,Ford Mustang GT3,M,,,,,,,,,,,Sheena,Monk,Bronze,"Newtown, PA",USA,,,,,,,Felipe,Fraga,Gold,"Palmas, Brazil",BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,81,10,1:21.995,+10.369,+1.417,139.1,11,DragonSpeed,GTD,B,,Chevrolet Corvette Z06 GT3.R,M,,,,,,,,,,,Henrik,Hedman,Bronze,"Fort Lauderdale, FL",SWE,,,,,,,Giacomo,Altoe,Gold,"Adria, Italy",ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,13,2,1:22.471,+10.845,+0.476,138.3,5,13 Autosport,GTD,B,,Chevrolet Corvette Z06 GT3.R,M,,,,,,,,,,,Orey,Fidani,Bronze,"Toronto, ON",CAN,,,,,,,Matthew,Bell,Gold,"Newcastle Upon Tyne, United Kingdom",GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,60,0,,,,,0,Acura Meyer Shank Racing w/Curb Agajanian,GTP,,,Acura ARX-06,M,,,,,,,,,,,Thomas,Blomqvist,Platinum,"Cambridge, UK",GBR,,,,,,,Colin,Braun,Gold,"Ovalo, TX",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
