NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,
10,2,1,1:20.924,0,,28.917,0,28.712,0,23.295,0,140.9,1:20.924,13:07:15.516,0:28.917,0:28.712,0:23.295,220.1,Filipe Albuquerque,,GTP,,Cadillac Wayne Taylor Racing,Cadillac,GF,
10,2,2,1:27.665,0,,24.533,0,31.466,0,31.666,0,130.1,2:48.589,13:08:43.181,0:24.533,0:31.466,0:31.666,120.3,Filipe Albuquerque,,GTP,,Cadillac Wayne Taylor Racing,Cadillac,FCY,
10,2,3,2:13.263,0,,39.580,0,55.406,0,38.277,0,85.6,5:01.852,13:10:56.444,0:39.580,0:55.406,0:38.277,85.4,Filipe Albuquerque,,GTP,,Cadillac Wayne Taylor Racing,Cadillac,FCY,
10,2,4,1:53.059,0,,45.353,0,44.859,0,22.847,0,100.8,6:54.911,13:12:49.503,0:45.353,0:44.859,0:22.847,179.3,Filipe Albuquerque,,GTP,,Cadillac Wayne Taylor Racing,Cadillac,GF,
10,2,5,1:15.538,0,,24.714,0,28.309,0,22.515,0,150.9,8:10.449,13:14:05.041,0:24.714,0:28.309,0:22.515,234.5,Filipe Albuquerque,,GTP,,Cadillac Wayne Taylor Racing,Cadillac,GF,
10,2,6,1:14.839,0,,24.462,0,28.050,0,22.327,0,152.4,9:25.288,13:15:19.880,0:24.462,0:28.050,0:22.327,244.0,Filipe Albuquerque,,GTP,,Cadillac Wayne Taylor Racing,Cadillac,GF,
10,2,7,1:15.045,0,,24.274,0,28.114,0,22.657,0,151.9,10:40.333,13:16:34.925,0:24.274,0:28.114,0:22.657,244.4,Filipe Albuquerque,,GTP,,Cadillac Wayne Taylor Racing,Cadillac,GF,
10,2,8,1:14.464,0,,24.566,0,27.922,0,21.976,0,153.1,11:54.797,13:17:49.389,0:24.566,0:27.922,0:21.976,246.2,Filipe Albuquerque,,GTP,,Cadillac Wayne Taylor Racing,Cadillac,GF,
10,2,9,1:14.041,0,,24.170,0,27.886,0,21.985,0,154.0,13:08.838,13:19:03.430,0:24.170,0:27.886,0:21.985,248.6,Filipe Albuquerque,,GTP,,Cadillac Wayne Taylor Racing,Cadillac,GF,
10,2,10,1:14.319,0,,24.204,0,28.112,0,22.003,0,153.4,14:23.157,13:20:17.749,0:24.204,0:28.112,0:22.003,232.8,Filipe Albuquerque,,GTP,,Cadillac Wayne Taylor Racing,Cadillac,GF,
10,2,11,1:13.911,0,,24.079,0,27.831,0,22.001,0,154.3,15:37.068,13:21:31.660,0:24.079,0:27.831,0:22.001,236.1,Filipe Albuquerque,,GTP,,Cadillac Wayne Taylor Racing,Cadillac,GF,
10,2,12,1:15.235,0,,24.759,0,28.464,0,22.012,0,151.6,16:52.303,13:22:46.895,0:24.759,0:28.464,0:22.012,236.1,Filipe Albuquerque,,GTP,,Cadillac Wayne Taylor Racing,Cadillac,GF,
10,2,13,1:26.493,0,B,24.201,0,27.901,0,34.391,0,131.8,18:18.796,13:24:13.388,0:24.201,0:27.901,0:34.391,241.3,Filipe Albuquerque,,GTP,,Cadillac Wayne Taylor Racing,Cadillac,GF,
10,2,14,1:51.920,0,,1:02.004,0,28.042,0,21.874,0,101.9,20:10.716,13:26:05.308,1:02.004,0:28.042,0:21.874,244.9,Filipe Albuquerque,0:00:54.849,GTP,,Cadillac Wayne Taylor Racing,Cadillac,GF,
10,2,15,1:13.478,0,,24.097,0,27.605,0,21.776,0,155.2,21:24.194,13:27:18.786,0:24.097,0:27.605,0:21.776,243.5,Filipe Albuquerque,,GTP,,Cadillac Wayne Taylor Racing,Cadillac,GF,
10,2,16,1:13.349,0,,24.003,0,27.593,0,21.753,2,155.4,22:37.543,13:28:32.135,0:24.003,0:27.593,0:21.753,246.7,Filipe Albuquerque,,GTP,,Cadillac Wayne Taylor Racing,Cadillac,GF,
