NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,
1,2,1,1:17.029,0,,35.170,0,27.869,0,13.990,0,110.9,1:17.029,17:16:17.029,0:35.170,0:27.869,0:13.990,,Madison Snow,0:00:09.333,GTD,,Paul Miller Racing,Lamborghini,GF,
1,2,2,1:01.408,0,,23.708,0,25.204,0,12.496,0,139.1,2:18.437,17:17:18.437,0:23.708,0:25.204,0:12.496,,Madison Snow,,GTD,,Paul Miller Racing,Lamborghini,GF,
1,2,3,52.960,0,,21.878,0,19.136,0,11.946,0,161.3,3:11.397,17:18:11.397,0:21.878,0:19.136,0:11.946,,Madison Snow,,GTD,,Paul Miller Racing,Lamborghini,GF,
1,2,4,51.999,0,,21.446,0,18.740,3,11.813,0,164.2,4:03.396,17:19:03.396,0:21.446,0:18.740,0:11.813,,Madison Snow,,GTD,,Paul Miller Racing,Lamborghini,GF,
1,2,5,52.158,0,,21.583,0,18.830,0,11.745,2,163.7,4:55.554,17:19:55.554,0:21.583,0:18.830,0:11.745,,Madison Snow,,GTD,,Paul Miller Racing,Lamborghini,GF,
1,2,6,51.989,2,,21.317,0,18.777,0,11.895,0,164.3,5:47.543,17:20:47.543,0:21.317,0:18.777,0:11.895,,Madison Snow,,GTD,,Paul Miller Racing,Lamborghini,GF,
1,2,7,55.216,0,,21.512,0,19.088,0,14.616,0,154.7,6:42.759,17:21:42.759,0:21.512,0:19.088,0:14.616,,Madison Snow,,GTD,,Paul Miller Racing,Lamborghini,GF,
1,2,8,54.604,0,,23.302,0,19.345,0,11.957,0,156.4,7:37.363,17:22:37.363,0:23.302,0:19.345,0:11.957,,Madison Snow,,GTD,,Paul Miller Racing,Lamborghini,GF,
1,2,9,1:03.986,0,B,21.310,2,18.889,0,23.787,0,133.5,8:41.349,17:23:41.349,0:21.310,0:18.889,0:23.787,,Madison Snow,,GTD,,Paul Miller Racing,Lamborghini,GF,
12,1,1,1:28.223,0,,42.419,0,30.060,0,15.744,0,96.8,1:28.223,17:16:28.223,0:42.419,0:30.060,0:15.744,,Frankie Montecalvo,0:00:12.086,GTD,,VASSER SULLIVAN,Lexus,GF,
12,1,2,1:03.388,0,,25.731,0,24.938,0,12.719,0,134.7,2:31.611,17:17:31.611,0:25.731,0:24.938,0:12.719,,Frankie Montecalvo,,GTD,,VASSER SULLIVAN,Lexus,GF,
12,1,3,53.540,0,,21.929,0,19.488,0,12.123,0,159.5,3:25.151,17:18:25.151,0:21.929,0:19.488,0:12.123,,Frankie Montecalvo,,GTD,,VASSER SULLIVAN,Lexus,GF,
12,1,4,52.302,0,,21.510,0,19.036,0,11.756,2,163.3,4:17.453,17:19:17.453,0:21.510,0:19.036,0:11.756,,Frankie Montecalvo,,GTD,,VASSER SULLIVAN,Lexus,GF,
12,1,5,51.937,2,,21.173,0,18.943,2,11.821,0,164.4,5:09.390,17:20:09.390,0:21.173,0:18.943,0:11.821,,Frankie Montecalvo,,GTD,,VASSER SULLIVAN,Lexus,GF,
