POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,48,VDS Panis Racing,Oliver GRAY,Charles MILESI,Esteban MASSON,,Oreca 07 - Gibson,G,LMP2,,,Classified,97,3:00'43.340,,,58,1'32.707,180.7,,
2,18,IDEC Sport,Jamie CHADWICK,Mathys JAUBERT,Daniel JUNCADELLA,,Oreca 07 - Gibson,G,LMP2,,,Classified,97,3:00'51.721,8.381,8.381,60,1'33.309,179.5,,
3,43,Inter Europol Competition,Jakub SMIECHOWSKI,Tom DILLMANN,Nicholas YELLOLY,,Oreca 07 - Gibson,G,LMP2,,,Classified,97,3:00'52.232,8.892,0.511,94,1'33.236,179.7,,
4,28,IDEC Sport,Paul LAFARGUE,Job VAN UITERT,Paul-Loup CHATIN,,Oreca 07 - Gibson,G,LMP2,,,Classified,97,3:01'02.899,19.559,10.667,60,1'33.407,179.3,,
5,9,Iron Lynx - Proton,Jonas RIED,Maceo CAPIETTO,Matteo CAIROLI,,Oreca 07 - Gibson,G,LMP2,,,Classified,97,3:01'12.962,29.622,10.063,48,1'32.591,180.9,,
6,83,AF Corse,François PERRODO,Matthieu VAXIVIERE,Alessio ROVERA,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,97,3:01'37.821,54.481,24.859,32,1'33.443,179.3,,
7,47,CLX Motorsport,Manuel ESPIRITO SANTO,Enzo FITTIPALDI,,,Oreca 07 - Gibson,G,LMP2,,,Classified,97,3:01'38.674,55.334,0.853,52,1'33.323,179.5,,
8,99,AO by TF,PJ HYETT,Louis DELÉTRAZ,Dane CAMERON,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,97,3:01'39.748,56.408,1.074,53,1'33.540,179.1,,
9,29,TDS Racing,Rodrigo SALES,Mathias BECHE,Clément NOVALAK,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,97,3:01'41.062,57.722,1.314,94,1'33.338,179.5,,
10,27,Nielsen Racing,John FALB,James ALLEN,Sergio SETTE CAMARA,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,97,3:01'43.445,1'00.105,2.383,93,1'33.667,178.8,,
11,77,Proton Competition,Giorgio RODA,Rene BINDER,Bent VISCAAL,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,97,3:01'47.167,1'03.827,3.722,95,1'33.197,179.7,,
12,21,United Autosports,Daniel SCHNEIDER,Marino SATO,Oliver JARVIS,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,97,3:02'10.799,1'27.459,23.632,33,1'33.183,179.8,,
13,3,DKR Engineering,Georgios KOLOVOS,Laurents HÖRR,Neel JANI,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,96,3:00'56.749,1 Laps,1 Laps,34,1'33.660,178.8,,
14,10,Vector Sport,Ryan CULLEN,Vladislav LOMKO,Pietro FITTIPALDI,,Oreca 07 - Gibson,G,LMP2,,,Classified,96,3:02'03.822,1 Laps,1'07.073,52,1'32.780,180.5,,
15,20,Algarve Pro Racing,Kriton LENTOUDIS,Alexander QUINN,Olli CALDWELL,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,94,3:01'55.478,3 Laps,2 Laps,5,1'33.586,179.0,,
