POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
11,3,72,1:32.429,+0.722,+0.058,181.2,74,DKR Engineering,LMP2 Pro/Am,,,Oreca 07 - Gibson,G,103768,49,4166,5626,256,138,,,DKR ENGINEERING,,Georgios,KOLOVOS,B,,GRE,,11063,79,,01:00:00,None,Laurents,HÖRR,G,,GER,,9124,5,,01:00:00,None,Neel,JANI,P,,SUI,,16,219,,01:00:00,None,,,,,,,,,,,,,,,,,,,
12,47,50,1:32.764,+1.057,+0.335,180.6,50,CLX Motorsport,LMP2,,,Oreca 07 - Gibson,G,103793,6421,3,5626,256,219,,,CLX MOTORSPORT,,Manuel,ESPIRITO SANTO,S,,POR,,10888,184,,01:00:00,None,Enzo,FITTIPALDI,G,,BRA,,11865,32,,01:00:00,02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,
13,30,68,1:32.785,+1.078,+0.021,180.5,70,Duqueine Team,LMP2,,,Oreca 07 - Gibson,G,103787,5981,3,5626,256,70,,,DUQUEINE,,Benjamin,PEDERSEN,S,,USA,,11618,66,,01:00:00,None,Roy,NISSANY,G,,ISR,,11645,118,,01:00:00,None,Reshad,DE GÉRUS,G,,FRA,,10416,70,,01:00:00,None,,,,,,,,,,,,,,,,,,,
14,83,67,1:32.842,+1.135,+0.057,180.4,69,AF Corse,LMP2 Pro/Am,,,Oreca 07 - Gibson,G,103807,16,4166,5626,256,119,,,AF CORSE,,François,PERRODO,B,,FRA,,260,70,,01:00:00,None,Matthieu,VAXIVIERE,G,,FRA,,7798,70,,01:00:00,None,Alessio,ROVERA,P,,ITA,,9837,119,,01:00:00,None,,,,,,,,,,,,,,,,,,,
15,99,13,1:33.116,+1.409,+0.274,179.9,76,AO by TF,LMP2 Pro/Am,,,Oreca 07 - Gibson,G,103811,6369,4166,5626,256,66,,,AO BY TF,,PJ,HYETT,B,,USA,,10826,66,,01:00:00,None,Louis,DELÉTRAZ,G,,SUI,,9621,219,,01:00:00,None,Dane,CAMERON,P,,USA,,10328,66,,01:00:00,None,,,,,,,,,,,,,,,,,,,
16,29,45,1:33.190,+1.483,+0.074,179.7,75,TDS Racing,LMP2 Pro/Am,,,Oreca 07 - Gibson,G,103786,6350,4166,5626,256,70,,,TDS RACING,,Rodrigo,SALES,B,,USA,,9754,66,,01:00:00,None,Mathias,BECHE,G,,FRA,,151,70,,01:00:00,None,Clément,NOVALAK,G,,FRA,,11254,70,,01:00:00,None,,,,,,,,,,,,,,,,,,,
17,77,82,1:33.369,+1.662,+0.179,179.4,82,Proton Competition,LMP2 Pro/Am,,,Oreca 07 - Gibson,G,103805,45,4166,5626,256,5,,,PROTON,,Giorgio,RODA,B,,ITA,,458,119,,01:00:00,None,Rene,BINDER,G,,AUT,,9190,17,,01:00:00,None,Bent,VISCAAL,G,,NED,,10541,178,,01:00:00,None,,,,,,,,,,,,,,,,,,,
18,21,42,1:33.545,+1.838,+0.176,179.1,68,United Autosports,LMP2 Pro/Am,,,Oreca 07 - Gibson,G,103779,532,4166,5626,256,188,,,UNITED,,Daniel,SCHNEIDER,B,,BRA,,9601,32,,01:00:00,None,Marino,SATO,G,,JPN,,10971,121,,01:00:00,None,Oliver,JARVIS,P,,GBR,,93,188,,01:00:00,None,,,,,,,,,,,,,,,,,,,
19,27,76,1:33.594,+1.887,+0.049,179.0,76,Nielsen Racing,LMP2 Pro/Am,,,Oreca 07 - Gibson,G,103784,5670,4166,5626,256,188,,,NIELSEN RACING,,John,FALB,B,,USA,,1536,66,,01:00:00,None,James,ALLEN,G,,AUS,,8384,16,,01:00:00,None,Sergio,SETTE CAMARA,G,,BRA,,11964,32,,01:00:00,None,,,,,,,,,,,,,,,,,,,
20,20,7,1:33.750,+2.043,+0.156,178.7,75,Algarve Pro Racing,LMP2 Pro/Am,,,Oreca 07 - Gibson,G,103778,92,4166,5626,256,184,,,APR,,Kriton,LENTOUDIS,B,,GRE,,9529,79,,01:00:00,None,Alexander,QUINN,G,,GBR,,11463,188,,01:00:00,None,Olli,CALDWELL,G,,GBR,,10295,188,,01:00:00,None,,,,,,,,,,,,,,,,,,,
21,17,4,1:38.996,+7.289,+5.246,169.2,67,CLX Motorsport,LMP3,,,Ligier JS P325 - Toyota,M,103776,6421,6,6268,258,219,,,CLX MOTORSPORT,,Paul,LANCHERE,B,,FRA,,11556,70,,01:45:00,None,Adrien,CLOSMENIL,S,,FRA,,11356,70,,00:40:00,None,Theodor,JENSEN,S,,DEN,,11626,57,,00:40:00,None,,,,,,,,,,,,,,,,,,,
22,8,4,1:39.438,+7.731,+0.442,168.5,74,Team Virage,LMP3,,,Ligier JS P325 - Toyota,M,103770,5892,6,6268,258,181,,,TEAM VIRAGE,,Julien,GERBI,B,,ESP,,9862,64,,01:45:00,None,Daniel,NOGALES,S,,ESP,,11686,64,,00:40:00,None,Rik,KOEN,S,,NED,,11365,178,,00:40:00,None,,,,,,,,,,,,,,,,,,,
23,12,39,1:39.884,+8.177,+0.446,167.7,68,WTM by Rinaldi Racing,LMP3,,,Duqueine D09 - Toyota,M,103774,6287,6,6271,4408,5,,,WTM BY RINALDI,,Torsten,KRATZ,B,,GER,,10077,5,,01:45:00,None,Leonard,WEISS,S,,GER,,9872,5,,00:40:00,None,Griffin,PEEBLES,S,,AUS,,11640,16,,00:40:00,None,,,,,,,,,,,,,,,,,,,
24,15,68,1:39.962,+8.255,+0.078,167.6,72,RLR M Sport,LMP3,,,Ligier JS P325 - Toyota,M,103775,530,6,6268,258,188,,,RLR M SPORT,,Michael,JENSEN,B,,DEN,,9543,57,,00:50:00,None,Nick,ADCOCK,B,,RSA,,9534,2,,00:50:00,None,Gillian,HENRION,S,,FRA,,10628,70,,00:40:00,None,,,,,,,,,,,,,,,,,,,
25,11,68,1:40.060,+8.353,+0.098,167.4,70,Eurointernational,LMP3,,,Ligier JS P325 - Toyota,M,103773,512,6,6268,258,119,,,EUROINTER,,Fabien,MICHAL,B,,FRA,,9756,70,,01:45:00,None,Miguel,CRISTOVAO,B,,POR,,9850,184,,,,Ian,AGUILERA,S,,GBR,,11035,188,,00:40:00,None,,,,,,,,,,,,,,,,,,,
26,4,4,1:40.178,+8.471,+0.118,167.2,59,DKR Engineering,LMP3,,,Ginetta G61-LT-P325-EVO - Toyota,M,103769,49,6,6270,64,138,,,DKR ENGINEERING,,Antti,RAMMO,B,,EST,,11962,65,,01:45:00,None,Wyatt,BRICHACEK,S,,USA,,10856,66,,00:40:00,None,Mikkel Gaarde,PEDERSEN,S,,DEN,,11658,57,,00:40:00,None,,,,,,,,,,,,,,,,,,,
27,88,7,1:40.236,+8.529,+0.058,167.1,75,Inter Europol Competition,LMP3,,,Ligier JS P325 - Toyota,M,103810,402,6,6268,258,181,,,INTER EUROPOL,,Timothy,CRESWICK,B,,GBR,,10875,188,,01:45:00,None,Douwe,DEDECKER,S,,BEL,,11767,23,,00:40:00,None,Reece,GOLD,S,,USA,,11975,66,,00:40:00,None,,,,,,,,,,,,,,,,,,,
28,35,38,1:40.425,+8.718,+0.189,166.8,40,Ultimate,LMP3,,,Ligier JS P325 - Toyota,M,103790,390,6,6268,258,70,,,ULTIMATE,,Louis,STERN,B,,FRA,,11451,70,,01:45:00,None,Jean-Baptiste,LAHAYE,S,,FRA,,1628,70,,00:40:00,None,Matthieu,LAHAYE,S,,FRA,,37,70,,00:40:00,None,,,,,,,,,,,,,,,,,,,
29,31,49,1:40.861,+9.154,+0.436,166.1,58,Racing Spirit of Leman,LMP3,,,Ligier JS P325 - Toyota,M,103788,6194,6,6268,258,70,,,RSL,,Jacques,WOLFF,B,,FRA,,8848,70,,00:50:00,None,Jean-Ludovic,FOUBERT,B,,FRA,,9122,70,,00:50:00,None,Marius,FOSSARD,S,,FRA,,11250,70,,00:40:00,None,,,,,,,,,,,,,,,,,,,
30,68,25,1:40.930,+9.223,+0.069,166.0,38,M Racing,LMP3,,,Ligier JS P325 - Toyota,M,103803,6203,6,6268,258,70,,,M RACING,,Stéphane,TRIBAUDINI,B,,FRA,,8880,70,,01:45:00,None,Quentin,ANTONEL,S,,FRA,,11656,70,,00:40:00,None,,,,,,,,,,,,,,,,,,,,,,,,,
31,51,65,1:43.515,+11.808,+2.585,161.8,66,AF Corse,LMGT3,,,Ferrari 296 LMGT3,G,103796,16,4183,6245,3,119,,,AF CORSE,,Charles-Henri,SAMANI,B,,FRA,,10158,70,,01:30:00,None,Conrad,LAURSEN,S,,DEN,,10866,57,,00:45:00,None,Davide,RIGON,P,,ITA,,266,119,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
32,85,3,1:43.521,+11.814,+0.006,161.8,72,Iron Dames,LMGT3,,,Porsche 911 GT3 R LMGT3,G,103808,6158,4183,6250,4368,119,,,IRON DAMES,,Célia,MARTIN,B,,FRA,,11357,70,,01:30:00,None,Sarah,BOVY,S,,BEL,,1191,23,,00:45:00,None,Michelle,GATTING,G,,DEN,,9343,57,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
33,23,52,1:43.534,+11.827,+0.013,161.8,80,United Autosports,LMGT3,,,McLaren 720S LMGT3 Evo,G,103781,532,4183,6249,60,188,,,UNITED,,Michael,BIRCH,B,,GBR,,11963,188,,01:30:00,None,Garnet,PATTERSON,S,,AUS,,10209,16,,00:45:00,None,Wayne,BOYD,G,,GBR,,1980,188,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
34,86,5,1:43.650,+11.943,+0.116,161.6,58,GR Racing,LMGT3,,,Ferrari 296 LMGT3,G,103809,6065,4183,6245,3,188,,,GR RACING,,Michael,WAINWRIGHT,B,,FRA,,442,70,,01:30:00,None,Riccardo,PERA,S,,ITA,,9187,119,,00:45:00,None,Tom,FLEMING,S,,GBR,,11651,188,,00:45:00,None,,,,,,,,,,,,,,,,,,,
35,63,5,1:43.687,+11.980,+0.037,161.6,70,Iron Lynx,LMGT3,,,Mercedes -AMG LMGT3,G,103801,5979,4183,6272,4314,119,,,IRON LYNX,,Martin,BERRY,B,,SGP,,10878,212,,01:30:00,None,Lorcan,HANAFIN,S,,GBR,,10851,188,,00:45:00,None,Fabian,SCHILLER,G,,GER,,10340,5,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
36,82,20,1:43.821,+12.114,+0.134,161.3,69,TF Sport,LMGT3,,,Corvette Z06 LMGT3.R,G,103806,364,4183,6244,4230,188,,,TF SPORT,,Hiroshi,KOIZUMI,B,,JPN,,273,121,,01:30:00,None,Rui,ANDRADE,S,,ANG,,9873,7,,00:45:00,None,Charlie,EASTWOOD,G,,IRL,,9016,116,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
37,59,13,1:43.983,+12.276,+0.162,161.1,69,Racing Spirit of Leman,LMGT3,,,Aston Martin Vantage AMR LMGT3,G,103799,6194,4183,6242,260,70,,,RSL,,Clément,MATEU,B,,FRA,,9175,70,,01:30:00,None,Erwan,BASTARD,S,,FRA,,11228,70,,00:45:00,None,Valentin,HASSE-CLOT,G,,FRA,,10308,70,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
38,57,35,1:44.004,+12.297,+0.021,161.1,66,Kessel Racing,LMGT3,,,Ferrari 296 LMGT3,G,103798,120,4183,6245,3,219,,,KESSEL RACING,,Takeshi,KIMURA,B,,JPN,,9416,121,,01:30:00,None,Ben,TUCK,S,,GBR,,10972,188,,00:45:00,None,Daniel,SERRA,P,,BRA,,500,32,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
39,55,17,1:44.065,+12.358,+0.061,161.0,70,Spirit of Race,LMGT3,,,Ferrari 296 LMGT3,G,103797,5546,4183,6245,3,219,,,SPIRIT OF RACE,,Duncan,CAMERON,B,,GBR,,327,188,,01:30:00,None,David,PEREL,S,,RSA,,9590,2,,00:45:00,None,Matthew,GRIFFIN,G,,IRL,,7395,116,,00:40:00,01:15:00,Davide,RIGON,P,,ITA,,266,119,,,,,,,,,,,,,,,,
40,66,60,1:44.074,+12.367,+0.009,161.0,68,JMW Motorsport,LMGT3,,,Ferrari 296 LMGT3,G,103802,35,4183,6245,3,188,,,JMW MOTORSPORT,,Scott,NOBLE,B,,USA,,11611,66,,01:30:00,None,Jason,HART,S,,USA,,10737,66,,00:45:00,None,Gianmaria,BRUNI,P,,ITA,,59,119,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
41,74,27,1:44.174,+12.467,+0.100,160.8,66,Kessel Racing,LMGT3,,,Ferrari 296 LMGT3,G,103804,120,4183,6245,3,219,,,KESSEL RACING,,Andrew,GILBERT,B,,UAE,,11060,61,,01:30:00,None,Fran,RUEDA,S,,ESP,,11061,64,,00:45:00,None,Miguel,MOLINA,P,,ESP,,8526,64,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
42,60,35,1:44.421,+12.714,+0.247,160.4,73,Proton Competition,LMGT3,,,Porsche 911 GT3 R LMGT3,G,103800,45,4183,6250,4368,5,,,PROTON,,Horst,FELBERMAYR,B,,AUT,,620,17,,01:30:00,None,Matteo,CRESSONI,S,,ITA,,338,119,,00:45:00,None,Horst Felix,FELBERMAYR,S,,AUT,,10568,17,,00:45:00,None,,,,,,,,,,,,,,,,,,,
43,50,48,1:44.448,+12.741,+0.027,160.4,65,Richard Mille AF Corse,LMGT3,,,Ferrari 296 LMGT3,G,103795,6297,4183,6245,3,119,,,RICHARDMILLE AF,,Custodio,TOLEDO,B,,USA,,11256,66,,01:30:00,None,Lilou,WADOUX,S,,FRA,,10297,70,,00:45:00,None,Riccardo,AGOSTINI,G,,ITA,,11366,119,,00:40:00,01:15:00,,,,,,,,,,,,,,,,,,,
