POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_ECM Driver Id,DRIVER1_ECM Country Id,DRIVER1_*Extra 3,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_ECM Driver Id,DRIVER2_ECM Country Id,DRIVER2_*Extra 3,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_ECM Driver Id,DRIVER3_ECM Country Id,DRIVER3_*Extra 3,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_ECM Driver Id,DRIVER4_ECM Country Id,DRIVER4_*Extra 3,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_ECM Driver Id,DRIVER5_ECM Country Id,DRIVER5_*Extra 3,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_ECM Driver Id,DRIVER6_ECM Country Id,DRIVER6_*Extra 3,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,30,11,1:32.291,-,-,181.5,45,Duqueine Team,LMP2 Pro/Am,,,Oreca 07 - Gibson,G,,,,,,,,,Duqueine Team,,Georgios,KOLOVOS,B,,GRE,,,,,,,Thomas,IMBOURG,S,,FRA,,,,,,,Sébastien,BAUD,S,,FRA,,,,,,,Miklas Basil,BORN,S,,SUI,,,,,,,Reshad,DE GERUS,G,,FRA,,,,,,,,,,,,,
2,29,38,1:32.299,+0.008,+0.008,181.5,40,TDS Racing,LMP2,,,Oreca 07 - Gibson,G,103786,6350,4166,5626,256,70,,,TDS RACING,,Marlon,HERNANDEZ,S,,FRA,,,,,,,Mathias,BECHE,G,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,20,15,1:32.368,+0.077,+0.069,181.3,42,Algarve Pro Racing,LMP2,,,Oreca 07 - Gibson,G,103778,92,4166,5626,256,184,,,APR,,Griffin,PEEBLES,S,,AUS,,,,,,,Shawn,RASHID,S,,USA,,,,,,,Enzo,TRULLI,S,,ITA,,,,,,,,,,,,,,,,,,,,,,,,,
4,48,8,1:32.705,+0.414,+0.337,180.7,52,VDS Panis Racing,LMP2,,,Oreca 07 - Gibson,G,103794,6426,3,5626,256,70,,,VDS PANIS,,Louis,ROUSSET,S,,FRA,,,,,,,Alvise,RODELLA,S,,ITA,,,,,,,Charles,MILESI,G,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,
5,83,20,1:33.230,+0.939,+0.525,179.7,50,AF Corse,LMP2 Pro/Am,,,Oreca 07 - Gibson,G,103807,16,4166,5626,256,119,,,AF CORSE,,Louis,STERN,B,,FRA,,,,,,,Mattéo,QUINTARELLI,S,,UAE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,28,21,1:33.393,+1.102,+0.163,179.4,26,IDEC Sport,LMP2,,,Oreca 07 - Gibson,G,103785,522,3,5626,256,70,,,IDEC SPORT,,Sami,MEGUETOUNIF,S,,FRA,,,,,,,Mathys,JAUBERT,S,,FRA,,,,,,,Gillion,HENRION,S,,FRA,,,,,,,,,,,,,,,,,,,,,,,,,
7,27,4,1:33.607,+1.316,+0.214,178.9,51,Nielsen Racing,LMP2 Pro/Am,,,Oreca 07 - Gibson,G,103784,5670,4166,5626,256,188,,,NIELSEN RACING,,George,NAKAS,B,,AUS,,,,,,,Fraser,ROSS,S,,AUS,,,,,,,James,ALLEN,G,,AUS,,,,,,,,,,,,,,,,,,,,,,,,,
8,25,12,1:33.714,+1.423,+0.107,178.7,28,Algarve Pro Racing,LMP2,,,Oreca 07 - Gibson,G,103783,92,3,5626,256,184,,,APR,,Bryson,MORRIS,S,,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,77,9,1:33.724,+1.433,+0.010,178.7,19,Proton Competition,LMP2 Pro/Am,,,Oreca 07 - Gibson,G,103805,45,4166,5626,256,5,,,PROTON,,Dominique,BASTIEN,B,,USA,,,,,,,Jonas,RIED,S,,GER,,,,,,,Lenny,RIED,S,,GER,,,,,,,Ben,TUCK,S,,GBR,,,,,,,Tristan,VAUTIER,G,,FRA,,,,,,,,,,,,,
10,3,5,1:33.726,+1.435,+0.002,178.7,59,DKR Engineering,LMP2,,,Oreca 07 - Gibson,G,103768,49,4166,5626,256,138,,,DKR ENGINEERING,,Wyatt,BRICHACEK,S,,USA,,,,,,,Romain,FAVRE,S,,FRA,,,,,,,Valerio,RINICELLA,S,,ITA,,,,,,,Laurents,HÖRR,G,,GER,,,,,,,,,,,,,,,,,,,
11,47,28,1:35.038,+2.747,+1.312,176.3,31,CLX Motorsport,LMP2,,,Oreca 07 - Gibson,G,103793,6421,3,5626,256,219,,,CLX MOTORSPORT,,Cedric,OLTRAMARE,S,,SUI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
