POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,48,VDS Panis Racing,Oliver GRAY,Charles MILESI,Esteban MASSON,,Oreca 07 - Gibson,G,LMP2,,,Classified,61,2:01'01.018,,,58,1'32.707,180.7,,
2,24,Nielsen Racing,Cem BÖLÜKBASI,Ferdinand HABSBURG,Filipe ALBUQUERQUE,,Oreca 07 - Gibson,G,LMP2,,,Classified,61,2:01'04.924,3.906,3.906,49,1'33.383,179.4,,
3,43,Inter Europol Competition,Jakub SMIECHOWSKI,Tom DILLMANN,Nicholas YELLOLY,,Oreca 07 - Gibson,G,LMP2,,,Classified,61,2:01'08.905,7.887,3.981,50,1'33.258,179.6,,
4,18,IDEC Sport,Jamie CHADWICK,Mathys JAUBERT,Daniel JUNCADELLA,,Oreca 07 - Gibson,G,LMP2,,,Classified,61,2:01'19.405,18.387,10.500,60,1'33.309,179.5,,
5,28,IDEC Sport,Paul LAFARGUE,Job VAN UITERT,Paul-Loup CHATIN,,Oreca 07 - Gibson,G,LMP2,,,Classified,61,2:01'22.318,21.300,2.913,60,1'33.407,179.3,,
6,9,Iron Lynx - Proton,Jonas RIED,Maceo CAPIETTO,Matteo CAIROLI,,Oreca 07 - Gibson,G,LMP2,,,Classified,61,2:01'22.852,21.834,0.534,48,1'32.591,180.9,,
7,29,TDS Racing,Rodrigo SALES,Mathias BECHE,Clément NOVALAK,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,61,2:01'36.395,35.377,13.543,32,1'33.490,179.2,,
8,34,Inter Europol Competition,Pedro PERINO,Jean-Baptiste SIMMENAUER,Luca GHIOTTO,,Oreca 07 - Gibson,G,LMP2,,,Classified,61,2:01'38.503,37.485,2.108,5,1'33.786,178.6,,
9,83,AF Corse,François PERRODO,Matthieu VAXIVIERE,Alessio ROVERA,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,61,2:01'41.930,40.912,3.427,32,1'33.443,179.3,,
10,47,CLX Motorsport,Manuel ESPIRITO SANTO,Enzo FITTIPALDI,,,Oreca 07 - Gibson,G,LMP2,,,Classified,61,2:01'42.601,41.583,0.671,52,1'33.323,179.5,,
11,77,Proton Competition,Giorgio RODA,Rene BINDER,Bent VISCAAL,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,61,2:01'44.582,43.564,1.981,52,1'33.689,178.8,,
12,99,AO by TF,PJ HYETT,Louis DELÉTRAZ,Dane CAMERON,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,61,2:01'46.254,45.236,1.672,53,1'33.540,179.1,,
13,21,United Autosports,Daniel SCHNEIDER,Marino SATO,Oliver JARVIS,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,61,2:01'50.186,49.168,3.932,33,1'33.183,179.8,,
14,27,Nielsen Racing,John FALB,James ALLEN,Sergio SETTE CAMARA,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,61,2:01'52.270,51.252,2.084,34,1'33.734,178.7,,
15,3,DKR Engineering,Georgios KOLOVOS,Laurents HÖRR,Neel JANI,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,61,2:01'53.859,52.841,1.589,34,1'33.660,178.8,,
16,10,Vector Sport,Ryan CULLEN,Vladislav LOMKO,Pietro FITTIPALDI,,Oreca 07 - Gibson,G,LMP2,,,Classified,60,2:01'54.970,1 Laps,1 Laps,52,1'32.780,180.5,,
17,20,Algarve Pro Racing,Kriton LENTOUDIS,Alexander QUINN,Olli CALDWELL,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,58,1:59'06.750,3 Laps,2 Laps,5,1'33.586,179.0,,
18,68,M Racing,Stéphane TRIBAUDINI,Quentin ANTONEL,,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,58,2:01'45.890,3 Laps,2'39.140,7,1'41.391,165.2,,
19,17,CLX Motorsport,Paul LANCHERE,Adrien CLOSMENIL,Theodor JENSEN,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,57,2:00'11.109,4 Laps,1 Laps,55,1'41.702,164.7,,
20,11,Eurointernational,Fabien MICHAL,Miguel CRISTOVAO,Ian AGUILERA,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,57,2:01'12.814,4 Laps,1'01.705,5,1'41.643,164.8,,
21,8,Team Virage,Julien GERBI,Daniel NOGALES,Rik KOEN,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,57,2:01'16.422,4 Laps,3.608,57,1'41.170,165.6,,
22,4,DKR Engineering,Antti RAMMO,Wyatt BRICHACEK,Mikkel Gaarde PEDERSEN,,Ginetta G61-LT-P325-EVO - Toyota,M,LMP3,,,Classified,57,2:01'55.533,4 Laps,39.111,17,1'42.851,162.9,,
23,35,Ultimate,Louis STERN,Jean-Baptiste LAHAYE,Matthieu LAHAYE,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,57,2:02'04.977,4 Laps,9.444,54,1'41.926,164.3,,
24,31,Racing Spirit of Leman,Jacques WOLFF,Jean-Ludovic FOUBERT,Marius FOSSARD,,Ligier JS P325 - Toyota,M,LMP3,,,Classified,57,2:02'22.621,4 Laps,17.644,49,1'43.043,162.6,,
