POSITION,NUMBER,TEAM,DRIVER_1,DRIVER_2,DRIVER_3,DRIVER_4,VEHICLE,TYRES,CLASS,GROUP,DIVISION,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,DRIVER_5,
1,48,VDS Panis Racing,Oliver GRAY,Charles MILESI,Esteban MASSON,,Oreca 07 - Gibson,G,LMP2,,,Classified,29,1:00'42.295,,,26,1'33.570,179.0,,
2,47,CLX Motorsport,Manuel ESPIRITO SANTO,Enzo FITTIPALDI,,,Oreca 07 - Gibson,G,LMP2,,,Classified,29,1:00'42.881,0.586,0.586,6,1'33.866,178.5,,
3,24,Nielsen Racing,Cem BÖLÜKBASI,Ferdinand HABSBURG,Filipe ALBUQUERQUE,,Oreca 07 - Gibson,G,LMP2,,,Classified,29,1:00'43.090,0.795,0.209,6,1'33.790,178.6,,
4,9,Iron Lynx - Proton,Jonas RIED,Maceo CAPIETTO,Matteo CAIROLI,,Oreca 07 - Gibson,G,LMP2,,,Classified,29,1:00'43.768,1.473,0.678,5,1'34.020,178.2,,
5,18,IDEC Sport,Jamie CHADWICK,Mathys JAUBERT,Daniel JUNCADELLA,,Oreca 07 - Gibson,G,LMP2,,,Classified,29,1:00'44.384,2.089,0.616,5,1'33.704,178.8,,
6,10,Vector Sport,Ryan CULLEN,Vladislav LOMKO,Pietro FITTIPALDI,,Oreca 07 - Gibson,G,LMP2,,,Classified,29,1:00'44.445,2.150,0.061,26,1'33.545,179.1,,
7,28,IDEC Sport,Paul LAFARGUE,Job VAN UITERT,Paul-Loup CHATIN,,Oreca 07 - Gibson,G,LMP2,,,Classified,29,1:00'44.822,2.527,0.377,6,1'34.033,178.1,,
8,43,Inter Europol Competition,Jakub SMIECHOWSKI,Tom DILLMANN,Nicholas YELLOLY,,Oreca 07 - Gibson,G,LMP2,,,Classified,29,1:00'45.257,2.962,0.435,5,1'33.715,178.7,,
9,99,AO by TF,PJ HYETT,Louis DELÉTRAZ,Dane CAMERON,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,29,1:00'46.230,3.935,0.973,6,1'35.414,175.6,,
10,77,Proton Competition,Giorgio RODA,Rene BINDER,Bent VISCAAL,,Oreca 07 - Gibson,G,LMP2 Pro/Am,,,Classified,29,1:00'46.668,4.373,0.438,7,1'34.994,176.3,,
