POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,IMSA_CarId,IMSA_TeamId,IMSA_ClassId,IMSA_CarTypeId,IMSA_ManufacturerId,IMSA_TireId,IMSA_SponsorId,IMSA_EventEntryId,*Extra 9,*Extra 10,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_IMSA_DriverId,DRIVER1_IMSA_DriverPlugId,DRIVER1_IMSA_DriverRatingLong,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_IMSA_DriverId,DRIVER2_IMSA_DriverPlugId,DRIVER2_IMSA_DriverRatingLong,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_IMSA_DriverId,DRIVER3_IMSA_DriverPlugId,DRIVER3_IMSA_DriverRatingLong,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_IMSA_DriverId,DRIVER4_IMSA_DriverPlugId,DRIVER4_IMSA_DriverRatingLong,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_IMSA_DriverId,DRIVER5_IMSA_DriverPlugId,DRIVER5_IMSA_DriverRatingLong,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_IMSA_DriverId,DRIVER6_IMSA_DriverPlugId,DRIVER6_IMSA_DriverRatingLong,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
11,3,Classified,187,6:00:41.332,13 Laps,6 Laps,72,1:42.179,192.8,Corvette Racing,GTLM,,,Chevrolet Corvette C8.R,M,748,23,3,83,105,3,,11068,,,Antonio,Garcia,Platinum,,ESP,,12,1,Platinum,,,Jordan,Taylor,Platinum,,USA,,13,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,24,Classified,187,6:00:42.177,13 Laps,+0.845,115,1:42.198,192.7,BMW Team RLL,GTLM,,,BMW M8 GTE,M,434,17,3,66,74,3,,11104,,,John,Edwards,Platinum,,USA,,942,2,Platinum,,,Jesse,Krohn,Gold,,FIN,,2414,1,Gold,,,Augusto,Farfus,Platinum,,BRA,,701,4,Platinum,,,,,,,,,,,,,,,,,,,,,
13,25,Classified,187,6:00:53.541,13 Laps,+11.364,141,1:42.295,192.6,BMW Team RLL,GTLM,,,BMW M8 GTE,M,412,17,3,66,74,3,,11103,,,Connor,De Phillippi,Gold,,USA,,698,2,Gold,,,Philipp,Eng,Platinum,,AUT,,883,4,Platinum,,,Bruno,Spengler,Platinum,,CAN,,903,1,Platinum,,,,,,,,,,,,,,,,,,,,,
14,4,Classified,187,6:00:56.107,13 Laps,+2.566,147,1:41.797,193.5,Corvette Racing,GTLM,,,Chevrolet Corvette C8.R,M,749,23,3,83,105,3,,11069,,,Tommy,Milner,Platinum,,USA,,15,1,Platinum,,,Nick,Tandy,Platinum,,GBR,,124,2,Platinum,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,74,Classified,186,6:00:10.601,14 Laps,1 Lap,170,1:41.171,194.7,Riley Motorsports,LMP3,,,Ligier JS P320,M,1282,35,36,96,7650,3,,11060,,,Gar,Robinson,Silver,,USA,,861,1,Silver,,,Felipe,Fraga,Gold,,BRA,,1750,2,Gold,,,Scott,Andrews,Silver,,AUS,,1657,3,Silver,,,,,,,,,,,,,,,,,,,,,
16,54,Classified,186,6:00:12.236,14 Laps,+1.635,169,1:41.275,194.5,Core Autosport,LMP3,,,Ligier JS P320,M,1285,174,36,96,7650,3,,11062,,,Jonathan,Bennett,Bronze,,USA,,60,1,Bronze,,,George,Kurtz,Bronze,,USA,,1612,3,Bronze,,,Colin,Braun,Gold,,USA,,61,2,Gold,,,,,,,,,,,,,,,,,,,,,
17,91,Classified,186,6:00:45.517,14 Laps,+33.281,89,1:41.945,193.2,Riley Motorsports,LMP3,,,Ligier JS P320,M,1283,35,36,96,7650,3,,11061,,,Jim,Cox,Bronze,,USA,,1248,1,Bronze,,,Dylan,Murry,Silver,,USA,,2233,2,Silver,,,Jeroen,Bleekemolen,Gold,,NLD,,186,3,Gold,,,,,,,,,,,,,,,,,,,,,
18,36,Classified,185,6:01:03.807,15 Laps,1 Lap,182,1:41.160,194.7,Andretti Autosport,LMP3,,,Ligier JS P320,M,1419,357,36,96,7650,3,,11167,,,Jarett,Andretti,Silver,,USA,,2292,1,Silver,,,Oliver,Askew,Silver,,USA,,2413,2,Silver,,,Marco,Andretti,Gold,,USA,,2555,3,Gold,,,,,,,,,,,,,,,,,,,,,
19,2,Classified,183,6:00:52.933,17 Laps,2 Laps,15,1:42.583,192.0,United Autosports USA,LMP3,,,Ligier JS P320,M,1486,382,36,96,7650,3,,11174,,,Niklas,Kruetten,Silver,,DEU,,2498,1,Silver,,,Edouard,Cauhaupe,Silver,,FRA,,2560,2,Silver,,,Austin,McCusker,Silver,,USA,,1586,3,Silver,,,,,,,,,,,,,,,,,,,,,
20,96,Classified,179,6:00:31.981,21 Laps,4 Laps,67,1:47.196,183.8,Turner Motorsport,GTD,,,BMW M6 GT3,M,38,38,4,17,74,3,,11087,,,Bill,Auberlen,Gold,,USA,,39,1,Gold,,,Robby,Foley,Silver,,USA,,1302,2,Silver,,,Aidan,Read,Silver,,AUS,,2417,3,Silver,,,,,,,,,,,,,,,,,,,,,
21,1,Classified,179,6:00:37.728,21 Laps,+5.747,53,1:47.222,183.7,Paul Miller Racing,GTD,,,Lamborghini Huracan GT3,M,938,34,4,13,1609,3,,11076,,,Bryan,Sellers,Gold,,USA,,18,1,Gold,,,Madison,Snow,Silver,,USA,,155,2,Silver,,,Corey,Lewis,Silver,,USA,,763,3,Silver,,,,,,,,,,,,,,,,,,,,,
22,23,Classified,179,6:00:43.285,21 Laps,+5.557,172,1:47.144,183.8,Heart Of Racing Team,GTD,,,Aston Martin Vantage GT3,M,767,294,4,18,73,3,,11070,,,Roman,De Angelis,Silver,,CAN,,1379,2,Silver,,,Ross,Gunn,Gold,,GBR,,1905,4,Gold,,,Ian,James,Silver,,USA,,453,1,Silver,,,,,,,,,,,,,,,,,,,,,
23,42,Classified,179,6:00:50.931,21 Laps,+7.646,174,1:47.537,183.2,NTE Sport,GTD,,,Audi R8 LMS GT3,M,974,353,4,12,909,3,,11177,,,Don,Yount,Bronze,,USA,,399,4,Bronze,,,Jaden,Conwright,Silver,,USA,,2204,1,Silver,,,Markus,Palttala,Gold,,BEL,,702,2,Gold,,,,,,,,,,,,,,,,,,,,,
24,28,Classified,179,6:00:51.502,21 Laps,+0.571,14,1:47.623,183.0,Alegra Motorsports,GTD,,,Mercedes-AMG GT3,M,941,122,4,45,7643,3,,11080,,,Daniel,Morad,Silver,,CAN,,1144,2,Silver,,,Michael,de Quesada,Silver,,USA,,1136,4,Silver,,,Billy,Johnson,Gold,,USA,,365,3,Gold,,,,,,,,,,,,,,,,,,,,,
25,14,Classified,179,6:00:51.763,21 Laps,+0.261,44,1:47.229,183.7,Vasser Sullivan,GTD,,,Lexus RC F GT3,M,930,336,4,46,7644,3,,11073,,,Aaron,Telitz,Silver,,USA,,2230,1,Silver,,,Jack,Hawksworth,Gold,,GBR,,838,2,Gold,,,Kyle,Kirkwood,Silver,,USA,,1755,3,Silver,,,,,,,,,,,,,,,,,,,,,
26,9,Classified,179,6:00:52.123,21 Laps,+0.360,130,1:47.323,183.5,Pfaff Motorsports,GTD,,,Porsche 911 GT3R,M,925,334,4,93,112,3,,11066,,,Zacharie,Robichon,Silver,,CAN,,1176,2,Silver,,,Laurens,Vanthoor,Platinum,,BEL,,1241,4,Platinum,,,Lars,Kern,Silver,,DEU,,1785,3,Silver,,,,,,,,,,,,,,,,,,,,,
27,16,Classified,179,6:00:52.410,21 Laps,+0.287,67,1:47.035,184.0,Wright Motorsports,GTD,,,Porsche 911 GT3R,M,857,111,4,93,112,3,,11101,,,Patrick,Long,Platinum,,USA,,27,1,Platinum,,,Trent,Hindman,Silver,,USA,,244,2,Silver,,,Jan,Heylen,Silver,,BEL,,184,3,Silver,,,,,,,,,,,,,,,,,,,,,
28,39,Classified,179,6:00:52.838,21 Laps,+0.428,32,1:47.404,183.4,CarBahn with Peregrine Racing,GTD,,,Audi R8 LMS GT3,M,1415,378,4,12,909,3,,11168,,,Richard,Heistand,Bronze,,USA,,1817,1,Bronze,,,Jeff,Westphal,Silver,,USA,,682,2,Silver,,,Tyler,McQuarrie,,,USA,,454,3,,,,,,,,,,,,,,,,,,,,,,
29,88,Classified,179,6:00:58.292,21 Laps,+5.454,148,1:47.636,183.0,Team Hardpoint EBM,GTD,,,Porsche 911 GT3R,M,966,346,4,93,112,3,,11107,,,Andrew,Davis,Silver,,USA,,329,2,Silver,,,Rob,Ferriol,Bronze,,USA,,1589,1,Bronze,,,Katherine,Legge,Gold,,GBR,,2305,3,Gold,,,,,,,,,,,,,,,,,,,,,
30,12,Classified,179,6:01:03.180,21 Laps,+4.888,139,1:47.513,183.2,Vasser Sullivan,GTD,,,Lexus RC F GT3,M,931,336,4,46,7644,3,,11074,,,Frankie,Montecalvo,Silver,,USA,,1279,1,Silver,,,Zach,Veach,Gold,,USA,,961,2,Gold,,,Robert,Megennis,Silver,,USA,,2412,3,Silver,,,,,,,,,,,,,,,,,,,,,
31,84,Classified,178,6:00:36.041,22 Laps,1 Lap,45,1:43.128,191.0,Dawson Racing,LMP3,,,Ligier JS P320,M,1463,384,36,96,7650,3,,11187,,,Theodor,Olsen,Silver,,NOR,,2554,1,Silver,,,Dom,Cicero,Bronze,,USA,,2100,2,Bronze,,,Ben,Devlin,Gold,,GBR,,285,3,Gold,,,,,,,,,,,,,,,,,,,,,
32,44,Classified,147,6:00:55.833,53 Laps,31 Laps,65,1:47.660,183.0,Magnus with Archangel,GTD,,,Acura NSX GT3,M,961,343,4,43,7641,3,,11098,,,John,Potter,Bronze,,USA,,670,1,Bronze,,,Andy,Lally,Gold,,USA,,25,2,Gold,,,Spencer,Pumpelly,Silver,,USA,,64,3,Silver,,,,,,,,,,,,,,,,,,,,,
33,8,Classified,146,4:56:28.257,54 Laps,1 Lap,91,1:32.918,212.0,Tower Motorsport,LMP2,,,ORECA LMP2 07,M,973,352,28,85,7637,3,,11114,,,James,French,Silver,,USA,,284,3,Silver,,,John,Farano,Bronze,,CAN,,441,1,Bronze,,,Gabriel,Aubry,Gold,,FRA,,1769,2,Gold,,,,,,,,,,,,,,,,,,,,,
34,18,Classified,85,3:30:25.582,115 Laps,61 Laps,78,1:34.639,208.1,Era Motorsport,LMP2,,,ORECA LMP2 07,M,761,291,28,85,7637,3,,11106,,,Dwight,Merriman,Bronze,,USA,,1930,1,Bronze,,,Kyle,Tilley,Silver,,GBR,,1079,2,Silver,,,Ryan,Dalziel,Gold,,GBR,,192,3,Gold,,,,,,,,,,,,,,,,,,,,,
35,19,Classified,73,2:28:21.000,127 Laps,12 Laps,36,1:46.844,184.4,GRT Grasser Racing Team,GTD,,,Lamborghini Huracan GT3,M,969,325,4,13,1609,3,,11108,,,Misha,Goikhberg,Silver,,RUS,,168,1,Silver,,,Franck,Perera,Platinum,,FRA,,1617,2,Platinum,,,Tim,Zimmermann,Silver,,DEU,,2310,3,Silver,,,,,,,,,,,,,,,,,,,,,
36,75,Classified,62,2:55:57.148,138 Laps,11 Laps,35,1:47.033,184.0,Sun Energy 1,GTD,,,Mercedes-AMG GT3,M,242,143,4,45,7643,3,,11115,,,Maro,Engel,Platinum,,DEU,,1092,2,Platinum,,,Kenny,Habul,Bronze,,AUS,,1115,1,Bronze,,,Mikael,Grenier,Silver,,CAN,,1624,5,Silver,,,,,,,,,,,,,,,,,,,,,
37,38,Classified,31,1:02:17.265,169 Laps,31 Laps,16,1:43.926,189.5,Performance Tech Motorsports,LMP3,,,Ligier JS P320,M,1287,289,36,96,7650,3,,11079,,,Dan,Goldburg,Bronze,,USA,,1915,1,Bronze,,,Mateo,LLarena,Silver,,GTM,,2091,3,Silver,,,Rasmus,Lindh,Silver,,SWE,,2101,2,Silver,,,,,,,,,,,,,,,,,,,,,
38,79,Classified,3,5:44.335,197 Laps,28 Laps,3,1:44.674,188.2,WeatherTech Racing,GTLM,,,Porsche 911 RSR - 19,M,983,360,3,87,112,3,,11122,,,Cooper,MacNeil,Silver,,USA,,113,1,Silver,,,Mathieu,Jaminet,Gold,,FRA,,1449,2,Gold,,,Matt,Campbell,Gold,,AUS,,1791,3,Gold,,,,,,,,,,,,,,,,,,,,,
