NUMBER, DRIVER_NUMBER, LAP_NUMBER, LAP_TIME, LAP_IMPROVEMENT, CROSSING_FINISH_LINE_IN_PIT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,TOP_SPEED,DRIVER_NAME,PIT_TIME,CLASS,GROUP,TEAM,MANUFACTURER,FLAG_AT_FL,S1_SECONDS,S2_SECONDS,S3_SECONDS,
1,3,1,3:52.321,0,,2:31.428,0,42.976,0,37.917,0,80.0,3:52.321,17:33:52.321,2:31.428,0:42.976,0:37.917,158.0,Charles MILESI,0:01:54.730,LMP2,,Richard Mille Racing Team,Oreca,GF,151.428,42.976,37.917,
1,3,2,2:02.078,0,,39.771,0,45.799,0,36.508,0,159.6,5:54.399,17:35:54.399,0:39.771,0:45.799,0:36.508,277.8,Charles MILESI,,LMP2,,Richard Mille Racing Team,Oreca,GF,39.771,45.799,36.508,
1,3,3,1:52.435,2,,35.039,2,41.982,0,35.414,0,173.3,7:46.834,17:37:46.834,0:35.039,0:41.982,0:35.414,272.3,Charles MILESI,,LMP2,,Richard Mille Racing Team,Oreca,GF,35.039,41.982,35.414,
1,3,4,1:52.537,0,,35.232,0,41.937,2,35.368,2,173.1,9:39.371,17:39:39.371,0:35.232,0:41.937,0:35.368,275.0,Charles MILESI,,LMP2,,Richard Mille Racing Team,Oreca,GF,35.232,41.937,35.368,
1,3,5,2:01.630,0,B,37.464,0,43.236,0,40.930,0,160.2,11:41.001,17:41:41.001,0:37.464,0:43.236,0:40.930,280.7,Charles MILESI,,LMP2,,Richard Mille Racing Team,Oreca,GF,37.464,43.236,40.930,
1,1,6,4:32.147,0,,3:11.725,0,43.258,0,37.164,0,71.6,16:13.148,17:46:13.148,3:11.725,0:43.258,0:37.164,174.5,Lilou WADOUX,0:02:39.695,LMP2,,Richard Mille Racing Team,Oreca,GF,191.725,43.258,37.164,
1,1,7,1:54.693,0,,36.015,0,42.823,0,35.855,0,169.9,18:07.841,17:48:07.841,0:36.015,0:42.823,0:35.855,266.2,Lilou WADOUX,,LMP2,,Richard Mille Racing Team,Oreca,GF,36.015,42.823,35.855,
1,1,8,2:55.929,0,,35.682,0,59.492,0,1:20.755,0,110.7,21:03.770,17:51:03.770,0:35.682,0:59.492,1:20.755,266.2,Lilou WADOUX,,LMP2,,Richard Mille Racing Team,Oreca,GF,35.682,59.492,80.755,
1,1,9,1:57.439,0,,37.974,0,43.764,0,35.701,0,165.9,23:01.209,17:53:01.209,0:37.974,0:43.764,0:35.701,229.6,Lilou WADOUX,,LMP2,,Richard Mille Racing Team,Oreca,GF,37.974,43.764,35.701,
1,1,10,1:55.290,0,,36.461,0,43.024,0,35.805,0,169.0,24:56.499,17:54:56.499,0:36.461,0:43.024,0:35.805,262.4,Lilou WADOUX,,LMP2,,Richard Mille Racing Team,Oreca,GF,36.461,43.024,35.805,
1,1,11,2:00.586,0,B,36.147,0,44.399,0,40.040,0,161.6,26:57.085,17:56:57.085,0:36.147,0:44.399,0:40.040,266.2,Lilou WADOUX,,LMP2,,Richard Mille Racing Team,Oreca,GF,36.147,44.399,40.040,
1,1,12,4:52.427,0,,3:32.361,0,42.851,0,37.215,0,66.6,31:49.512,18:01:49.512,3:32.361,0:42.851,0:37.215,173.1,Lilou WADOUX,0:03:00.522,LMP2,,Richard Mille Racing Team,Oreca,GF,212.361,42.851,37.215,
1,1,13,1:53.007,0,,35.309,1,42.296,1,35.402,1,172.4,33:42.519,18:03:42.519,0:35.309,0:42.296,0:35.402,262.4,Lilou WADOUX,,LMP2,,Richard Mille Racing Team,Oreca,GF,35.309,42.296,35.402,
1,1,14,1:57.380,0,,35.907,0,43.727,0,37.746,0,166.0,35:39.899,18:05:39.899,0:35.907,0:43.727,0:37.746,264.9,Lilou WADOUX,,LMP2,,Richard Mille Racing Team,Oreca,GF,35.907,43.727,37.746,
1,1,15,1:54.108,0,,35.554,0,42.539,0,36.015,0,170.7,37:34.007,18:07:34.007,0:35.554,0:42.539,0:36.015,259.2,Lilou WADOUX,,LMP2,,Richard Mille Racing Team,Oreca,GF,35.554,42.539,36.015,
