POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,IMSA_CarId,IMSA_TeamId,IMSA_ClassId,IMSA_CarTypeId,IMSA_ManufacturerId,IMSA_TireId,IMSA_SponsorId,IMSA_EventEntryId,*Extra 9,*Extra 10,DRIVER1_FIRSTNAME,DRIVER1_SECONDNAME,DRIVER1_LICENSE,DRIVER1_HOMETOWN,DRIVER1_COUNTRY,DRIVER1_SHORTNAME,DRIVER1_IMSA_DriverId,DRIVER1_IMSA_DriverPlugId,DRIVER1_IMSA_DriverRatingLong,DRIVER1_*Extra 4,DRIVER1_*Extra 5,DRIVER2_FIRSTNAME,DRIVER2_SECONDNAME,DRIVER2_LICENSE,DRIVER2_HOMETOWN,DRIVER2_COUNTRY,DRIVER2_SHORTNAME,DRIVER2_IMSA_DriverId,DRIVER2_IMSA_DriverPlugId,DRIVER2_IMSA_DriverRatingLong,DRIVER2_*Extra 4,DRIVER2_*Extra 5,DRIVER3_FIRSTNAME,DRIVER3_SECONDNAME,DRIVER3_LICENSE,DRIVER3_HOMETOWN,DRIVER3_COUNTRY,DRIVER3_SHORTNAME,DRIVER3_IMSA_DriverId,DRIVER3_IMSA_DriverPlugId,DRIVER3_IMSA_DriverRatingLong,DRIVER3_*Extra 4,DRIVER3_*Extra 5,DRIVER4_FIRSTNAME,DRIVER4_SECONDNAME,DRIVER4_LICENSE,DRIVER4_HOMETOWN,DRIVER4_COUNTRY,DRIVER4_SHORTNAME,DRIVER4_IMSA_DriverId,DRIVER4_IMSA_DriverPlugId,DRIVER4_IMSA_DriverRatingLong,DRIVER4_*Extra 4,DRIVER4_*Extra 5,DRIVER5_FIRSTNAME,DRIVER5_SECONDNAME,DRIVER5_LICENSE,DRIVER5_HOMETOWN,DRIVER5_COUNTRY,DRIVER5_SHORTNAME,DRIVER5_IMSA_DriverId,DRIVER5_IMSA_DriverPlugId,DRIVER5_IMSA_DriverRatingLong,DRIVER5_*Extra 4,DRIVER5_*Extra 5,DRIVER6_FIRSTNAME,DRIVER6_SECONDNAME,DRIVER6_LICENSE,DRIVER6_HOMETOWN,DRIVER6_COUNTRY,DRIVER6_SHORTNAME,DRIVER6_IMSA_DriverId,DRIVER6_IMSA_DriverPlugId,DRIVER6_IMSA_DriverRatingLong,DRIVER6_*Extra 4,DRIVER6_*Extra 5,
1,25,7,1:50.335,-,-,212.6,32,BMW M Team RLL,GTP,,,BMW M Hybrid V8,M,,,,,,,,,,,Nick,Yelloly,Platinum,"Solihull, United Kingdom",GBR,,,,,,,Connor,De Phillippi,Gold,"Cornelius, NC",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,10,27,1:50.344,+0.009,+0.009,212.5,31,Wayne Taylor Racing with Andretti,GTP,,,Acura ARX-06,M,,,,,,,,,,,Filipe,Albuquerque,Platinum,"Coimbra, Portugal",PRT,,,,,,,Ricky,Taylor,Platinum,"Lake Mary, FL",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,40,22,1:50.620,+0.285,+0.276,212.0,27,Wayne Taylor Racing with Andretti,GTP,,,Acura ARX-06,M,,,,,,,,,,,Louis,Deletraz,Gold,"Geneva, Switzerland",CHE,,,,,,,Jordan,Taylor,Platinum,"Orlando, FL",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,24,7,1:51.036,+0.701,+0.416,211.2,8,BMW M Team RLL,GTP,,,BMW M Hybrid V8,M,,,,,,,,,,,Philipp,Eng,Platinum,"Sankt Lorenz, Austria",AUT,,,,,,,Jesse,Krohn,Gold,"Helsinki, Finland",FIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5,28,1:51.209,+0.874,+0.173,210.9,37,Proton Competition Mustang Sampling,GTP,,,Porsche 963,M,,,,,,,,,,,Bent,Viscaal,Gold,"Albergen, Netherlands.",NLD,,,,,,,Gianmaria,Bruni,Platinum,"Rome, Italy",ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7,9,1:51.248,+0.913,+0.039,210.8,28,Porsche Penske Motorsport,GTP,,,Porsche 963,M,,,,,,,,,,,Felipe,Nasr,Platinum,"Brasilia, Brazil",BRA,,,,,,,Dane,Cameron,Platinum,"Huntersville, NC",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,01,28,1:51.277,+0.942,+0.029,210.8,36,Cadillac Racing,GTP,,,Cadillac V-Series.R,M,,,,,,,,,,,Sebastien,Bourdais,Platinum,"Le Mans, France",FRA,,,,,,,Renger,van der Zande,Platinum,"Amsterdam, Netherlands",NLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,31,31,1:51.337,+1.002,+0.060,210.6,32,Whelen Cadillac Racing,GTP,,,Cadillac V-Series.R,M,,,,,,,,,,,Jack,Aitken,Platinum,"London, United Kingdom",GBR,,,,,,,Pipo,Derani,Platinum,"São Paulo, Brazil",BRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,85,26,1:51.357,+1.022,+0.020,210.6,31,JDC-Miller MotorSports,GTP,,,Porsche 963,M,,,,,,,,,,,Richard,Westbrook,Platinum,"Bath, United Kingdom",GBR,,,,,,,Tijmen,van der Helm,Gold,"Den Hoorn, Netherlands",NLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6,16,1:52.038,+1.703,+0.681,209.3,32,Porsche Penske Motorsport,GTP,,,Porsche 963,M,,,,,,,,,,,Mathieu,Jaminet,Platinum,"Differdange, Luxembourg",LUX,,,,,,,Nick,Tandy,Platinum,"Bedford, United Kingdom",GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2,25,1:53.479,+3.144,+1.441,206.7,31,United Autosports USA,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Ben,Hanley,Gold,"Accrington, United Kingdom",GBR,,,,,,,Ben,Keating,Bronze,"Victoria, TX",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,52,8,1:53.532,+3.197,+0.053,206.6,34,Inter Europol by PR1 Mathiasen Motorsports,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Tom,Dillmann,Gold,"Mulhouse, France",FRA,,,,,,,Nick,Boulle,Bronze,"Dallas, TX",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,22,27,1:53.575,+3.240,+0.043,206.5,32,United Autosports USA,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Paul,Di Resta,Platinum,Monaco,MCO,,,,,,,Daniel,Goldburg,Bronze,"Delray Beach, FL",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,79,11,1:53.884,+3.549,+0.309,205.9,30,JDC-Miller MotorSports,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Scott,Andrews,Gold,"Torquay, Australia",AUS,,,,,,,Gerry,Kraut,Bronze,"North Oaks, MN",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,88,19,1:54.081,+3.746,+0.197,205.6,34,Richard Mille AF Corse,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Nicklas,Nielsen,Platinum,"Uldum, Denmark",DNK,,,,,,,Luis,Perez Companc,Bronze,"Buenos Aires, Argentina",ARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,8,6,1:54.190,+3.855,+0.109,205.4,34,Tower Motorsports,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Charlie,Eastwood,Gold,"Belfast, Northern Ireland",IRL,,,,,,,John,Farano,Bronze,"Toronto, ON",CAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,11,13,1:54.234,+3.899,+0.044,205.3,35,TDS Racing,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Mikkel,Jensen,Platinum,"Aarhus, Denmark",DNK,,,,,,,Steven,Thomas,Bronze,"Carl Junction, MO",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,74,6,1:54.429,+4.094,+0.195,205.0,24,Riley,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Felipe,Fraga,Gold,"Palmas, Brazil",BRA,,,,,,,Gar,Robinson,Bronze,"Austin, TX",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,99,14,1:54.478,+4.143,+0.049,204.9,34,AO Racing,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Paul-Loup,Chatin,Gold,"Chartres, France",FRA,,,,,,,PJ,Hyett,Bronze,"West Chicago, IL",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,18,8,1:54.527,+4.192,+0.049,204.8,35,Era Motorsport,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Stuart,Wiltshire,Bronze,"Little Baddow, Essex",GBR,,,,,,,Ryan,Dalziel,Gold,"Glasgow, Scotland",GBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,20,35,1:55.541,+5.206,+1.014,203.0,35,MDK by High Class Racing,LMP2,,,ORECA LMP2 07,M,,,,,,,,,,,Seth,Lucas,Silver,"Powell, OH",USA,,,,,,,Dennis,Andersen,Bronze,"Vejle, Denmark",DNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,33,10,1:57.626,+7.291,+2.085,199.4,25,Sean Creech Motorsport,LMP2,,,Ligier JS P217,M,,,,,,,,,,,Tonis,Kasemets,Bronze,"Mundelein, IL",USA,,,,,,,Joao,Barbosa,Gold,"Ormond Beach, FL",USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
